 ,Position,Intensity
1,0.000,4.837
2,1.515,5.239
3,3.030,6.010
4,4.545,6.586
5,6.061,6.676
6,7.576,6.409
7,9.091,5.789
8,10.606,6.470
9,12.121,7.302
10,13.636,7.420
11,15.152,7.055
12,16.667,7.186
13,18.182,7.401
14,19.697,8.128
15,21.212,7.629
16,22.727,8.323
17,24.242,6.787
18,25.758,6.626
19,27.273,7.843
20,28.788,7.951
21,30.303,7.697
22,31.818,7.677
23,33.333,6.919
24,34.848,7.196
25,36.364,7.565
26,37.879,7.671
27,39.394,7.268
28,40.909,6.938
29,42.424,6.810
30,43.939,7.926
31,45.455,6.341
32,46.970,6.573
33,48.485,6.547
34,50.000,6.168
35,51.515,6.391
36,53.030,7.689
37,54.545,8.647
38,56.061,8.506
39,57.576,7.260
40,59.091,7.780
41,60.606,9.380
42,62.121,9.257
43,63.636,9.255
44,65.152,9.927
45,66.667,10.609
46,68.182,11.069
47,69.697,12.052
48,71.212,11.930
49,72.727,12.411
50,74.242,12.791
51,75.758,13.085
52,77.273,11.236
53,78.788,11.973
54,80.303,13.135
55,81.818,12.948
56,83.333,12.780
57,84.848,13.236
58,86.364,12.460
59,87.879,11.895
60,89.394,11.427
61,90.909,11.298
62,92.424,11.946
63,93.939,12.402
64,95.455,12.441
65,96.970,11.968
66,98.485,11.553
67,100.000,11.761
68,101.515,11.457
69,103.030,12.025
70,104.545,11.864
71,106.061,12.486
72,107.576,11.887
73,109.091,11.898
74,110.606,11.350
75,112.121,10.784
76,113.636,11.993
77,115.152,11.952
78,116.667,11.910
79,118.182,11.731
80,119.697,11.440
81,121.212,11.616
82,122.727,11.729
83,124.242,11.839
84,125.758,11.533
85,127.273,11.398
86,128.788,11.258
87,130.303,11.506
88,131.818,11.125
89,133.333,11.220
90,134.848,11.328
91,136.364,11.734
92,137.879,11.453
93,139.394,11.088
94,140.909,11.477
95,142.424,11.106
96,143.939,11.203
97,145.455,11.348
98,146.970,10.819
99,148.485,10.614
100,150.000,10.989
101,151.515,11.064
102,153.030,10.615
103,154.545,10.327
104,156.061,10.180
105,157.576,10.259
106,159.091,10.305
107,160.606,10.137
108,162.121,9.925
109,163.636,9.782
110,165.152,9.364
111,166.667,9.220
112,168.182,8.881
113,169.697,9.108
114,171.212,8.950
115,172.727,8.964
116,174.242,8.963
117,175.758,8.525
118,177.273,8.374
119,178.788,8.613
120,180.303,8.468
121,181.818,8.518
122,183.333,8.303
123,184.848,8.354
124,186.364,8.486
125,187.879,8.308
126,189.394,8.272
127,190.909,7.977
128,192.424,7.993
129,193.939,7.891
130,195.455,7.856
131,196.970,8.031
132,198.485,8.393
133,200.000,8.183
134,201.515,8.014
135,203.030,7.895
136,204.545,8.008
137,206.061,8.176
138,207.576,8.172
139,209.091,7.873
140,210.606,7.721
141,212.121,7.685
142,213.636,7.646
143,215.152,8.670
144,216.667,8.357
145,218.182,8.420
146,219.697,7.630
147,221.212,8.144
148,222.727,8.608
149,224.242,8.382
150,225.758,8.306
151,227.273,8.168
152,228.788,8.120
153,230.303,8.449
154,231.818,8.915
155,233.333,9.014
156,234.848,8.947
157,236.364,8.439
158,237.879,8.532
159,239.394,9.098
160,240.909,9.257
161,242.424,9.332
162,243.939,8.666
163,245.455,8.787
164,246.970,8.671
165,248.485,9.684
166,250.000,9.732
167,251.515,9.310
168,253.030,8.684
169,254.545,8.955
170,256.061,8.691
171,257.576,9.061
172,259.091,9.281
173,260.606,8.828
174,262.121,9.132
175,263.636,9.434
176,265.152,9.370
177,266.667,8.757
178,268.182,8.983
179,269.697,9.082
180,271.212,9.311
181,272.727,8.892
182,274.242,8.659
183,275.758,8.847
184,277.273,9.185
185,278.788,9.184
186,280.303,8.860
187,281.818,8.886
188,283.333,9.322
189,284.848,9.277
190,286.364,9.089
191,287.879,9.090
192,289.394,9.075
193,290.909,8.999
194,292.424,8.868
195,293.939,8.985
196,295.455,8.822
197,296.970,9.065
198,298.485,9.823
199,300.000,9.909
200,301.515,8.614
201,303.030,9.314
202,304.545,9.476
203,306.061,9.178
204,307.576,8.563
205,309.091,8.797
206,310.606,8.448
207,312.121,8.707
208,313.636,9.700
209,315.152,9.703
210,316.667,9.525
211,318.182,8.871
212,319.697,9.291
213,321.212,9.006
214,322.727,9.099
215,324.242,9.014
216,325.758,9.209
217,327.273,8.912
218,328.788,9.259
219,330.303,8.847
220,331.818,10.636
221,333.333,10.602
222,334.848,8.995
223,336.364,8.710
224,337.879,8.787
225,339.394,9.300
226,340.909,9.410
227,342.424,9.188
228,343.939,9.211
229,345.455,9.508
230,346.970,9.292
231,348.485,9.323
232,350.000,9.008
233,351.515,9.270
234,353.030,9.545
235,354.545,9.609
236,356.061,9.539
237,357.576,9.534
238,359.091,9.195
239,360.606,9.118
240,362.121,9.433
241,363.636,9.549
242,365.152,9.499
243,366.667,9.340
244,368.182,9.342
245,369.697,9.415
246,371.212,9.509
247,372.727,9.654
248,374.242,9.736
249,375.758,9.604
250,377.273,9.304
251,378.788,9.257
252,380.303,9.170
253,381.818,9.160
254,383.333,9.538
255,384.848,9.423
256,386.364,9.152
257,387.879,8.895
258,389.394,8.865
259,390.909,8.997
260,392.424,8.894
261,393.939,8.905
262,395.455,9.017
263,396.970,9.287
264,398.485,9.539
265,400.000,9.751
266,401.515,9.892
267,403.030,10.169
268,404.545,10.146
269,406.061,10.189
270,407.576,10.311
271,409.091,10.407
272,410.606,9.709
273,412.121,9.507
274,413.636,9.546
275,415.152,9.853
276,416.667,10.117
277,418.182,10.088
278,419.697,9.881
279,421.212,9.803
280,422.727,10.154
281,424.242,10.112
282,425.758,10.170
283,427.273,9.635
284,428.788,9.177
285,430.303,9.600
286,431.818,9.631
287,433.333,10.092
288,434.848,10.132
289,436.364,9.999
290,437.879,9.826
291,439.394,9.605
292,440.909,9.683
293,442.424,9.622
294,443.939,9.665
295,445.455,9.292
296,446.970,9.223
297,448.485,9.561
298,450.000,9.645
299,451.515,9.587
300,453.030,9.461
301,454.545,9.470
302,456.061,9.260
303,457.576,9.190
304,459.091,9.088
305,460.606,9.134
306,462.121,9.299
307,463.636,8.794
308,465.152,8.994
309,466.667,9.184
310,468.182,9.287
311,469.697,9.225
312,471.212,9.074
313,472.727,9.210
314,474.242,9.192
315,475.758,9.309
316,477.273,9.313
317,478.788,9.122
318,480.303,9.391
319,481.818,9.289
320,483.333,9.178
321,484.848,9.339
322,486.364,9.011
323,487.879,9.198
324,489.394,9.274
325,490.909,9.255
326,492.424,9.348
327,493.939,9.048
328,495.455,9.307
329,496.970,9.457
330,498.485,9.274
331,500.000,9.269
332,501.515,9.254
333,503.030,9.279
334,504.545,9.186
335,506.061,9.133
336,507.576,9.133
337,509.091,8.928
338,510.606,8.651
339,512.121,8.589
340,513.636,8.349
341,515.151,8.439
342,516.667,8.511
343,518.182,8.454
344,519.697,8.228
345,521.212,8.339
346,522.727,8.571
347,524.242,8.633
348,525.758,8.479
349,527.273,8.310
350,528.788,8.708
351,530.303,9.065
352,531.818,8.993
353,533.333,9.584
354,534.849,9.198
355,536.364,9.469
356,537.879,9.908
357,539.394,9.820
358,540.909,10.491
359,542.424,9.219
360,543.939,9.336
361,545.455,9.353
362,546.970,10.079
363,548.485,10.155
364,550.000,10.262
365,551.515,9.841
366,553.030,8.866
367,554.545,8.297
368,556.061,8.236
369,557.576,8.422
370,559.091,8.843
371,560.606,8.755
372,562.121,8.544
373,563.636,8.522
374,565.151,8.184
375,566.667,7.938
376,568.182,7.717
377,569.697,7.899
378,571.212,7.847
379,572.727,7.572
380,574.242,7.863
381,575.758,7.993
382,577.273,8.009
383,578.788,7.905
384,580.303,8.153
385,581.818,8.099
386,583.333,7.535
387,584.849,7.508
388,586.364,7.579
389,587.879,7.412
390,589.394,7.114
391,590.909,6.826
392,592.424,6.814
393,593.939,6.987
394,595.455,6.947
395,596.970,6.987
396,598.485,7.067
397,600.000,7.007
398,601.515,7.087
399,603.030,7.127
400,604.545,7.260
401,606.061,7.547
402,607.576,7.727
403,609.091,8.247
404,610.606,8.727
405,612.121,9.354
406,613.636,10.060
407,615.151,10.240
408,616.667,9.960
409,618.182,9.880
410,619.697,9.753
411,621.212,9.573
412,622.727,9.914
413,624.242,10.407
414,625.758,11.027
415,627.273,11.574
416,628.788,11.573
417,630.303,10.806
418,631.818,9.806
419,633.333,9.453
420,634.849,9.407
421,636.364,9.347
422,637.879,8.693
423,639.394,7.926
424,640.909,7.180
425,642.424,6.753
426,643.939,6.280
427,645.455,5.820
428,646.970,5.620
429,648.485,5.326
430,650.000,5.267
431,651.515,5.353
432,653.030,5.287
433,654.545,5.333
434,656.061,5.360
435,657.576,5.293
436,659.091,5.167
437,660.606,5.020
438,662.121,5.027
439,663.636,5.007
440,665.151,5.027
441,666.667,5.007
442,668.182,4.947
443,669.697,4.953
444,671.212,4.987
445,672.727,4.980
446,674.242,4.886
447,675.758,5.014
448,677.273,5.014
449,678.788,5.073
450,680.303,5.111
451,681.818,5.339
452,683.333,5.340
453,684.849,5.299
454,686.364,5.050
455,687.879,5.169
456,689.394,5.029
457,690.909,5.031
458,692.424,5.121
459,693.939,5.052
460,695.455,5.025
461,696.970,4.904
462,698.485,5.275
463,700.000,5.085
464,701.515,5.069
465,703.030,5.399
466,704.545,5.413
467,706.061,5.515
468,707.576,5.518
469,709.091,5.475
470,710.606,5.217
471,712.121,5.782
472,713.636,5.420
473,715.151,5.367
474,716.667,5.898
475,718.182,5.805
476,719.697,5.748
477,721.212,5.972
478,722.727,5.720
479,724.242,6.211
480,725.758,5.654
481,727.273,6.154
482,728.788,5.909
483,730.303,5.702
484,731.818,5.780
485,733.333,5.941
486,734.849,5.904
487,736.364,6.391
488,737.879,6.350
489,739.394,6.284
490,740.909,6.219
491,742.424,6.008
492,743.939,6.925
493,745.455,7.078
494,746.970,6.917
495,748.485,6.636
496,750.000,7.115
497,751.515,7.372
498,753.030,7.727
499,754.545,7.289
500,756.061,7.143
501,757.576,6.936
502,759.091,7.183
503,760.606,6.896
504,762.121,7.214
505,763.636,6.928
506,765.151,7.031
507,766.667,6.983
508,768.182,7.277
509,769.697,7.038
510,771.212,6.822
511,772.727,6.994
512,774.242,7.097
513,775.758,7.219
514,777.273,6.956
515,778.788,7.115
516,780.303,7.539
517,781.818,7.499
518,783.333,7.526
519,784.849,7.435
520,786.364,7.584
521,787.879,7.193
522,789.394,7.200
523,790.909,7.176
524,792.424,7.366
525,793.939,7.293
526,795.455,7.696
527,796.970,7.387
528,798.485,7.427
529,800.000,7.578
530,801.515,7.576
531,803.030,7.637
532,804.545,7.383
533,806.061,8.014
534,807.576,7.446
535,809.091,8.205
536,810.606,7.492
537,812.121,7.649
538,813.636,7.309
539,815.151,6.962
540,816.667,7.703
541,818.182,7.701
542,819.697,7.727
543,821.212,6.905
544,822.727,7.456
545,824.242,7.233
546,825.758,7.698
547,827.273,7.541
548,828.788,7.150
549,830.303,6.865
550,831.818,6.932
551,833.333,6.855
552,834.849,7.009
553,836.364,6.777
554,837.879,6.918
555,839.394,6.959
556,840.909,7.001
557,842.424,6.868
558,843.939,7.038
559,845.455,6.727
560,846.970,7.095
561,848.485,6.852
562,850.000,7.346
563,851.515,7.049
564,853.030,7.245
565,854.545,7.082
566,856.061,7.199
567,857.576,6.659
568,859.091,6.980
569,860.606,7.210
570,862.121,7.081
571,863.636,7.444
572,865.151,7.119
573,866.667,7.250
574,868.182,7.451
575,869.697,7.097
576,871.212,7.262
577,872.727,7.136
578,874.242,7.397
579,875.758,7.063
580,877.273,7.268
581,878.788,7.198
582,880.303,7.438
583,881.818,7.394
584,883.333,7.424
585,884.849,7.226
586,886.364,7.484
587,887.879,7.530
588,889.394,7.040
589,890.909,7.545
590,892.424,6.875
591,893.939,7.515
592,895.455,7.552
