 ,X,Y,Length
1,376,126,4.285
2,378,128,4.285
3,380,130,4.285
4,382,132,4.285
5,384,134,3.030
6,386,134,3.030
7,386,136,4.285
8,388,138,4.285
9,390,140,3.030
10,390,142,3.030
11,392,142,4.285
12,394,144,3.030
13,394,146,3.030
14,396,146,3.030
15,396,148,3.030
16,398,148,3.030
17,398,150,3.030
18,400,150,4.285
19,402,152,3.030
20,404,152,4.285
21,406,154,3.030
22,408,154,3.030
23,410,154,3.030
24,410,156,3.030
25,412,156,3.030
26,414,156,3.030
27,414,158,3.030
28,416,158,3.030
29,418,158,4.285
30,420,160,3.030
31,422,160,4.285
32,424,162,3.030
33,426,162,4.285
34,428,164,3.030
35,430,164,4.285
36,432,166,3.030
37,434,166,4.285
38,436,168,3.030
39,438,168,4.285
40,440,170,3.030
41,442,170,3.030
42,442,172,3.030
43,444,172,3.030
44,446,172,4.285
45,448,174,3.030
46,450,174,4.285
47,452,176,3.030
48,454,176,4.285
49,456,178,3.030
50,458,178,4.285
51,460,180,3.030
52,462,180,4.285
53,464,182,3.030
54,466,182,4.285
55,468,184,3.030
56,470,184,3.030
57,470,186,3.030
58,472,186,4.285
59,474,188,3.030
60,476,188,3.030
61,478,188,3.030
62,478,190,3.030
63,480,190,3.030
64,482,190,3.030
65,482,192,3.030
66,484,192,3.030
67,486,192,3.030
68,488,192,3.030
69,488,194,3.030
70,490,194,4.285
71,492,196,3.030
72,494,196,3.030
73,496,196,4.285
74,498,198,3.030
75,500,198,4.285
76,502,200,3.030
77,504,200,3.030
78,506,200,3.030
79,506,202,3.030
80,508,202,3.030
81,510,202,3.030
82,510,204,3.030
83,512,204,3.030
84,514,204,3.030
85,514,206,3.030
86,516,206,3.030
87,518,206,4.285
88,520,208,3.030
89,522,208,3.030
90,524,208,4.285
91,526,210,3.030
92,528,210,3.030
93,528,212,3.030
94,530,212,3.030
95,532,212,4.285
96,534,214,3.030
97,536,214,4.285
98,538,216,3.030
99,540,216,3.030
100,542,216,4.285
101,544,218,3.030
102,546,218,3.030
103,548,218,3.030
104,548,220,3.030
105,550,220,3.030
106,552,220,3.030
107,554,220,3.030
108,554,222,3.030
109,556,222,3.030
110,558,222,3.030
111,558,224,3.030
112,560,224,3.030
113,562,224,3.030
114,562,226,3.030
115,564,226,3.030
116,566,226,3.030
117,568,226,3.030
118,568,228,3.030
119,570,228,4.285
120,572,230,3.030
121,574,230,4.285
122,576,232,3.030
123,578,232,4.285
124,580,234,3.030
125,582,234,4.285
126,584,236,3.030
127,586,236,3.030
128,588,236,3.030
129,588,238,4.285
130,590,240,3.030
131,592,240,3.030
132,594,240,3.030
133,594,242,3.030
134,596,242,3.030
135,598,242,3.030
136,598,244,3.030
137,600,244,4.285
138,602,246,3.030
139,604,246,3.030
140,604,248,3.030
141,606,248,4.285
142,608,250,4.285
143,610,252,3.030
144,612,252,3.030
145,612,254,3.030
146,614,254,3.030
147,614,256,3.030
148,616,256,3.030
149,616,258,3.030
150,618,258,4.285
151,620,260,3.030
152,622,260,3.030
153,622,262,3.030
154,624,262,3.030
155,624,264,3.030
156,626,264,3.030
157,626,266,3.030
158,628,266,4.285
159,630,268,3.030
160,632,268,3.030
161,632,270,3.030
162,634,270,3.030
163,634,272,3.030
164,636,272,4.285
165,638,274,3.030
166,640,274,3.030
167,640,276,3.030
168,642,276,3.030
169,642,278,3.030
170,644,278,3.030
171,644,280,3.030
172,646,280,3.030
173,648,280,3.030
174,648,282,3.030
175,650,282,4.285
176,652,284,3.030
177,654,284,4.285
178,656,286,4.285
179,658,288,4.285
180,660,290,4.285
181,662,292,4.285
182,664,294,4.285
183,666,296,4.285
184,668,298,4.285
185,670,300,3.030
186,672,300,3.030
187,672,302,4.285
188,674,304,3.030
189,676,304,4.285
190,678,306,4.285
191,680,308,4.285
192,682,310,3.030
193,682,312,3.030
194,684,312,4.285
195,686,314,4.285
196,688,316,4.285
197,690,318,3.030
198,692,318,3.030
199,692,320,4.285
200,694,322,3.030
201,696,322,3.030
202,696,324,3.030
203,698,324,4.285
204,700,326,4.285
205,702,328,4.285
206,704,330,3.030
207,706,330,3.030
208,706,332,3.030
209,708,332,3.030
210,708,334,4.285
211,710,336,3.030
212,712,336,3.030
213,712,338,3.030
214,714,338,3.030
215,714,340,3.030
216,716,340,3.030
217,716,342,3.030
218,718,342,3.030
219,718,344,3.030
220,720,344,3.030
221,722,344,3.030
222,722,346,3.030
223,724,346,3.030
224,724,348,3.030
225,726,348,4.285
226,728,350,3.030
227,730,350,3.030
228,730,352,3.030
229,732,352,3.030
230,732,354,3.030
231,734,354,4.285
232,736,356,3.030
233,738,356,3.030
234,738,358,3.030
235,740,358,3.030
236,740,360,3.030
237,742,360,3.030
238,742,362,4.285
239,744,364,4.285
240,746,366,3.030
241,746,368,3.030
242,748,368,4.285
243,750,370,3.030
244,752,370,3.030
245,752,372,3.030
246,754,372,4.285
247,756,374,3.030
248,758,374,3.030
249,758,376,4.285
250,760,378,3.030
251,762,378,3.030
252,762,380,3.030
253,764,380,3.030
254,764,382,4.285
255,766,384,3.030
256,766,386,4.285
257,768,388,3.030
258,770,388,3.030
259,770,390,3.030
260,770,392,3.030
261,772,392,3.030
262,772,394,3.030
263,774,394,3.030
264,774,396,3.030
265,774,398,3.030
266,776,398,4.285
267,778,400,3.030
268,778,402,3.030
269,778,404,3.030
270,780,404,3.030
271,780,406,3.030
272,782,406,3.030
273,782,408,3.030
274,782,410,4.285
275,784,412,4.285
276,786,414,3.030
277,786,416,3.030
278,788,416,3.030
279,788,418,4.285
280,790,420,3.030
281,790,422,4.285
282,792,424,3.030
283,794,424,3.030
284,794,426,4.285
285,796,428,3.030
286,796,430,3.030
287,798,430,3.030
288,798,432,3.030
289,800,432,3.030
290,800,434,4.285
291,802,436,4.285
292,804,438,3.030
293,804,440,3.030
294,806,440,3.030
295,806,442,3.030
296,806,444,3.030
297,808,444,3.030
298,808,446,3.030
299,810,446,3.030
300,810,448,3.030
301,810,450,3.030
302,812,450,3.030
303,812,452,3.030
304,812,454,3.030
305,814,454,3.030
306,814,456,3.030
307,814,458,3.030
308,816,458,3.030
309,816,460,3.030
310,816,462,3.030
311,818,462,3.030
312,818,464,3.030
313,818,466,3.030
314,818,468,4.285
315,820,470,3.030
316,820,472,3.030
317,820,474,4.285
318,822,476,3.030
319,822,478,3.030
320,822,480,3.030
321,822,482,4.285
322,824,484,3.030
323,824,486,3.030
324,824,488,3.030
325,824,490,4.285
326,826,492,3.030
327,826,494,3.030
328,826,496,3.030
329,826,498,3.030
330,826,500,4.285
331,828,502,3.030
332,828,504,3.030
333,828,506,3.030
334,828,508,3.030
335,828,510,3.030
336,828,512,3.030
337,828,514,3.030
338,828,516,3.030
339,828,518,3.030
340,828,520,3.030
341,828,522,3.030
342,828,524,3.030
343,828,526,3.030
344,828,528,3.030
345,828,530,3.030
346,828,532,3.030
347,828,534,3.030
348,828,536,3.030
349,828,538,3.030
350,828,540,3.030
351,828,542,3.030
352,828,544,3.030
353,828,546,3.030
354,828,548,6.061
355,828,552,3.030
356,828,554,3.030
357,828,556,6.061
358,828,560,3.030
359,828,562,3.030
360,828,564,3.030
361,828,566,6.061
362,828,570,3.030
363,828,572,3.030
364,828,574,6.061
365,828,578,4.285
366,826,580,3.030
367,826,582,3.030
368,826,584,4.285
369,824,586,6.061
370,824,590,3.030
371,824,592,4.285
372,822,594,3.030
373,822,596,3.030
374,822,598,3.030
375,822,600,4.285
376,820,602,3.030
377,820,604,3.030
378,820,606,4.285
379,818,608,3.030
380,818,610,4.285
381,816,612,3.030
382,816,614,3.030
383,816,616,3.030
384,816,618,4.285
385,814,620,3.030
386,814,622,4.285
387,812,624,4.285
388,810,626,3.030
389,810,628,4.285
390,808,630,4.285
391,806,632,3.030
392,806,634,3.030
393,804,634,3.030
394,804,636,3.030
395,802,636,3.030
396,802,638,4.285
397,800,640,3.030
398,798,640,4.285
399,796,642,3.030
400,794,642,3.030
401,792,642,4.285
402,790,644,3.030
403,788,644,3.030
404,788,646,3.030
405,786,646,3.030
406,784,646,4.285
407,782,648,3.030
408,780,648,4.285
409,778,650,3.030
410,776,650,3.030
411,776,652,3.030
412,774,652,3.030
413,772,652,4.285
414,770,654,3.030
415,768,654,4.285
416,766,656,3.030
417,764,656,4.285
418,762,658,3.030
419,760,658,3.030
420,760,660,3.030
421,758,660,4.285
422,756,662,3.030
423,754,662,3.030
424,754,664,3.030
425,752,664,4.285
426,750,666,4.285
427,748,668,3.030
428,746,668,3.030
429,746,670,3.030
430,744,670,4.285
431,742,672,4.285
432,740,674,3.030
433,738,674,4.285
434,736,676,3.030
435,734,676,3.030
436,734,678,3.030
437,732,678,3.030
438,730,678,3.030
439,730,680,3.030
440,728,680,3.030
441,728,682,3.030
442,726,682,3.030
443,724,682,4.285
444,722,684,3.030
445,720,684,3.030
446,720,686,3.030
447,718,686,3.030
448,716,686,4.285
449,714,688,3.030
450,712,688,4.285
451,710,690,3.030
452,708,690,4.285
453,706,692,3.030
454,704,692,4.285
455,702,694,3.030
456,700,694,4.285
457,698,696,3.030
458,696,696,6.776
459,692,698,3.030
