 ,X,Y,Length
1,684,244,3.030
2,684,246,3.030
3,686,246,3.030
4,686,248,3.030
5,686,250,3.030
6,688,250,3.030
7,688,252,3.030
8,688,254,4.285
9,690,256,3.030
10,690,258,4.285
11,692,260,3.030
12,692,262,3.030
13,692,264,4.285
14,694,266,3.030
15,694,268,3.030
16,694,270,3.030
17,694,272,3.030
18,696,272,3.030
19,696,274,3.030
20,696,276,3.030
21,696,278,4.285
22,698,280,3.030
23,698,282,3.030
24,698,284,3.030
25,700,284,3.030
26,700,286,3.030
27,700,288,3.030
28,700,290,3.030
29,702,290,3.030
30,702,292,3.030
31,702,294,3.030
32,702,296,3.030
33,704,296,3.030
34,704,298,3.030
35,704,300,3.030
36,704,302,3.030
37,704,304,4.285
38,706,306,3.030
39,706,308,3.030
40,706,310,3.030
41,708,310,3.030
42,708,312,3.030
43,708,314,3.030
44,708,316,4.285
45,710,318,3.030
46,710,320,3.030
47,710,322,3.030
48,710,324,3.030
49,712,324,3.030
50,712,326,3.030
51,712,328,3.030
52,712,330,4.285
53,714,332,3.030
54,714,334,3.030
55,714,336,3.030
56,714,338,4.285
57,716,340,3.030
58,716,342,3.030
59,716,344,3.030
60,716,346,3.030
61,716,348,3.030
62,716,350,3.030
63,716,352,3.030
64,718,352,3.030
65,718,354,3.030
66,718,356,3.030
67,718,358,3.030
68,718,360,3.030
69,718,362,3.030
70,718,364,3.030
71,718,366,3.030
72,718,368,3.030
73,718,370,3.030
74,718,372,4.285
75,720,374,3.030
76,720,376,3.030
77,720,378,3.030
78,720,380,3.030
79,720,382,3.030
80,720,384,3.030
81,720,386,3.030
82,720,388,3.030
83,720,390,3.030
84,720,392,3.030
85,720,394,3.030
86,720,396,3.030
87,720,398,3.030
88,720,400,3.030
89,720,402,3.030
90,720,404,3.030
91,720,406,3.030
92,720,408,3.030
93,720,410,3.030
94,720,412,3.030
95,720,414,3.030
96,720,416,3.030
97,720,418,3.030
98,720,420,3.030
99,720,422,3.030
100,720,424,3.030
101,720,426,3.030
102,720,428,3.030
103,720,430,3.030
104,720,432,3.030
105,720,434,3.030
106,720,436,3.030
107,720,438,3.030
108,720,440,3.030
109,720,442,3.030
110,720,444,6.061
111,720,448,3.030
112,720,450,3.030
113,720,452,3.030
114,720,454,3.030
115,720,456,3.030
116,720,458,3.030
117,720,460,3.030
118,720,462,3.030
119,720,464,3.030
120,720,466,3.030
121,720,468,3.030
122,720,470,3.030
123,720,472,3.030
124,720,474,3.030
125,720,476,3.030
126,720,478,3.030
127,718,478,3.030
128,718,480,3.030
129,718,482,3.030
130,718,484,3.030
131,718,486,3.030
132,718,488,3.030
133,718,490,3.030
134,718,492,3.030
135,718,494,3.030
136,718,496,3.030
137,718,498,3.030
138,718,500,3.030
139,718,502,3.030
140,718,504,3.030
141,718,506,4.285
142,716,508,3.030
143,716,510,3.030
144,716,512,3.030
145,716,514,3.030
146,716,516,3.030
147,716,518,3.030
148,716,520,3.030
149,714,520,3.030
150,714,522,3.030
151,714,524,3.030
152,714,526,3.030
153,714,528,3.030
154,714,530,3.030
155,712,530,3.030
156,712,532,3.030
157,712,534,3.030
158,712,536,3.030
159,712,538,3.030
160,712,540,3.030
161,712,542,3.030
162,712,544,3.030
163,710,544,3.030
164,710,546,3.030
165,710,548,3.030
166,710,550,3.030
167,710,552,3.030
168,710,554,3.030
169,710,556,3.030
170,710,558,3.030
171,710,560,3.030
172,708,560,3.030
173,708,562,3.030
174,708,564,3.030
175,708,566,3.030
176,708,568,3.030
177,708,570,3.030
178,708,572,3.030
179,708,574,3.030
180,708,576,3.030
181,708,578,3.030
182,708,580,3.030
183,708,582,3.030
184,708,584,3.030
185,708,586,4.285
186,706,588,3.030
187,706,590,3.030
188,706,592,3.030
189,706,594,3.030
190,706,596,3.030
191,706,598,3.030
192,704,598,3.030
193,704,600,3.030
194,704,602,3.030
195,704,604,3.030
196,704,606,3.030
197,704,608,4.285
198,702,610,3.030
199,702,612,3.030
200,702,614,3.030
201,702,616,3.030
202,702,618,4.285
203,700,620,3.030
204,700,622,3.030
205,700,624,4.285
206,698,626,3.030
207,698,628,3.030
208,698,630,3.030
209,698,632,3.030
210,698,634,4.285
211,696,636,3.030
212,696,638,3.030
213,696,640,4.285
214,694,642,3.030
215,694,644,3.030
216,694,646,4.285
217,692,648,3.030
218,692,650,3.030
219,690,650,3.030
220,690,652,3.030
221,690,654,4.285
222,688,656,3.030
223,688,658,3.030
224,688,660,3.030
225,686,660,3.030
226,686,662,3.030
227,686,664,3.030
228,684,664,3.030
229,684,666,3.030
230,684,668,3.030
231,682,668,3.030
232,682,670,4.285
233,680,672,3.030
234,680,674,3.030
235,678,674,3.030
236,678,676,3.030
237,678,678,3.030
238,676,678,3.030
239,676,680,3.030
240,674,680,3.030
241,674,682,3.030
242,674,684,4.285
243,672,686,4.285
244,670,688,3.030
245,670,690,3.030
246,668,690,3.030
247,668,692,4.285
248,666,694,3.030
249,666,696,4.285
250,664,698,4.285
251,662,700,3.030
252,662,702,3.030
253,660,702,3.030
254,660,704,3.030
255,658,704,3.030
256,658,706,3.030
257,656,706,3.030
258,656,708,3.030
259,654,708,3.030
260,654,710,3.030
261,652,710,4.285
262,650,712,4.285
263,648,714,4.285
264,646,716,3.030
265,644,716,3.030
266,644,718,3.030
267,642,718,3.030
268,642,720,3.030
269,640,720,4.285
270,638,722,4.285
271,636,724,3.030
272,634,724,4.285
273,632,726,3.030
274,630,726,3.030
275,630,728,3.030
276,628,728,4.285
277,626,730,3.030
278,624,730,3.030
279,622,730,4.285
280,620,732,3.030
281,618,732,3.030
282,616,732,4.285
283,614,734,3.030
284,612,734,3.030
285,610,734,4.285
286,608,736,3.030
287,606,736,3.030
288,604,736,4.285
289,602,738,3.030
290,600,738,3.030
