 ,X,Y,Length
1,460,138,4.285
2,462,140,3.030
3,462,142,3.030
4,464,142,3.030
5,464,144,4.285
6,466,146,4.285
7,468,148,3.030
8,468,150,4.285
9,470,152,4.285
10,472,154,4.285
11,474,156,3.030
12,474,158,4.285
13,476,160,4.285
14,478,162,4.285
15,480,164,3.030
16,482,164,4.285
17,484,166,3.030
18,484,168,3.030
19,486,168,3.030
20,486,170,3.030
21,488,170,3.030
22,488,172,3.030
23,490,172,3.030
24,490,174,3.030
25,492,174,3.030
26,492,176,4.285
27,494,178,3.030
28,494,180,3.030
29,496,180,4.285
30,498,182,3.030
31,498,184,3.030
32,500,184,4.285
33,502,186,3.030
34,504,186,3.030
35,504,188,3.030
36,506,188,3.030
37,506,190,3.030
38,508,190,3.030
39,508,192,3.030
40,510,192,4.285
41,512,194,3.030
42,514,194,4.285
43,516,196,4.285
44,518,198,3.030
45,520,198,3.030
46,520,200,3.030
47,522,200,4.285
48,524,202,4.285
49,526,204,4.285
50,528,206,3.030
51,530,206,4.285
52,532,208,4.285
53,534,210,3.030
54,536,210,4.285
55,538,212,4.285
56,540,214,4.285
57,542,216,3.030
58,544,216,4.285
59,546,218,3.030
60,546,220,3.030
61,548,220,3.030
62,550,220,3.030
63,550,222,4.285
64,552,224,3.030
65,554,224,3.030
66,554,226,3.030
67,556,226,3.030
68,556,228,3.030
69,558,228,4.285
70,560,230,4.285
71,562,232,3.030
72,564,232,3.030
73,564,234,3.030
74,566,234,4.285
75,568,236,3.030
76,570,236,3.030
77,572,236,3.030
78,572,238,3.030
79,574,238,4.285
80,576,240,3.030
81,578,240,4.285
82,580,242,3.030
83,582,242,3.030
84,584,242,3.030
85,584,244,3.030
86,586,244,4.285
87,588,246,3.030
88,590,246,3.030
89,592,246,3.030
90,592,248,3.030
91,594,248,3.030
92,596,248,4.285
93,598,250,3.030
94,600,250,4.285
95,602,252,3.030
96,604,252,4.285
97,606,254,3.030
98,608,254,4.285
99,610,256,3.030
100,612,256,4.285
101,614,258,3.030
102,616,258,4.285
103,618,260,3.030
104,620,260,3.030
105,620,262,3.030
106,622,262,3.030
107,624,262,3.030
108,624,264,3.030
109,626,264,4.285
110,628,266,3.030
111,630,266,3.030
112,632,266,3.030
113,632,268,3.030
114,634,268,3.030
115,634,270,3.030
116,636,270,4.285
117,638,272,3.030
118,640,272,4.285
119,642,274,3.030
120,644,274,4.285
121,646,276,3.030
122,648,276,3.030
123,648,278,4.285
124,650,280,3.030
125,652,280,4.285
126,654,282,4.285
127,656,284,4.285
128,658,286,3.030
129,660,286,4.285
130,662,288,4.285
131,664,290,3.030
132,666,290,3.030
133,666,292,3.030
134,668,292,4.285
135,670,294,3.030
136,672,294,4.285
137,674,296,4.285
138,676,298,3.030
139,678,298,3.030
140,678,300,3.030
141,680,300,3.030
142,680,302,3.030
143,682,302,4.285
144,684,304,4.285
145,686,306,3.030
146,688,306,3.030
147,688,308,3.030
148,690,308,3.030
149,690,310,3.030
150,692,310,4.285
151,694,312,4.285
152,696,314,3.030
153,696,316,3.030
154,698,316,3.030
155,698,318,4.285
156,700,320,3.030
157,702,320,4.285
158,704,322,3.030
159,704,324,4.285
160,706,326,4.285
161,708,328,4.285
162,710,330,6.776
163,712,334,4.285
164,714,336,4.285
165,716,338,6.776
166,718,342,6.776
167,722,344,4.285
168,724,346,4.285
169,726,348,3.030
170,728,348,4.285
171,730,350,3.030
172,730,352,3.030
173,732,352,4.285
174,734,354,4.285
175,736,356,3.030
176,736,358,4.285
177,738,360,3.030
178,740,360,3.030
179,740,362,4.285
180,742,364,4.285
181,744,366,3.030
182,744,368,3.030
183,746,368,3.030
184,746,370,3.030
185,748,370,3.030
186,748,372,3.030
187,750,372,3.030
188,750,374,4.285
189,752,376,4.285
190,754,378,4.285
191,756,380,4.285
192,758,382,3.030
193,760,382,3.030
194,760,384,3.030
195,762,384,3.030
196,762,386,4.285
197,764,388,4.285
198,766,390,3.030
199,768,390,4.285
200,770,392,4.285
201,772,394,4.285
202,774,396,4.285
203,776,398,3.030
204,778,398,3.030
205,778,400,3.030
206,780,400,4.285
207,782,402,3.030
208,782,404,4.285
209,784,406,4.285
210,786,408,3.030
211,788,408,3.030
212,788,410,4.285
213,790,412,4.285
214,792,414,3.030
