 ,Position,Intensity
1,0.000,10.110
2,1.515,10.223
3,3.030,9.552
4,4.545,9.658
5,6.061,9.403
6,7.576,9.356
7,9.091,9.685
8,10.606,9.868
9,12.121,9.541
10,13.636,10.016
11,15.152,9.956
12,16.667,10.177
13,18.182,9.830
14,19.697,9.510
15,21.212,9.709
16,22.727,9.751
17,24.242,9.223
18,25.758,10.001
19,27.273,9.495
20,28.788,9.470
21,30.303,8.491
22,31.818,9.770
23,33.333,10.815
24,34.848,10.841
25,36.364,8.714
26,37.879,10.071
27,39.394,9.576
28,40.909,9.071
29,42.424,9.384
30,43.939,9.084
31,45.455,8.615
32,46.970,8.992
33,48.485,9.479
34,50.000,9.615
35,51.515,9.221
36,53.030,9.133
37,54.545,8.708
38,56.061,8.243
39,57.576,8.920
40,59.091,8.737
41,60.606,8.995
42,62.121,8.935
43,63.636,8.215
44,65.152,8.363
45,66.667,7.909
46,68.182,7.835
47,69.697,7.833
48,71.212,7.637
49,72.727,8.581
50,74.242,8.208
51,75.758,8.233
52,77.273,7.972
53,78.788,7.967
54,80.303,8.032
55,81.818,8.033
56,83.333,8.523
57,84.848,8.370
58,86.364,7.779
59,87.879,7.799
60,89.394,7.800
61,90.909,7.931
62,92.424,7.672
63,93.939,7.993
64,95.455,8.065
65,96.970,7.707
66,98.485,8.680
67,100.000,8.079
68,101.515,8.197
69,103.030,8.527
70,104.545,8.337
71,106.061,8.497
72,107.576,7.912
73,109.091,8.455
74,110.606,8.107
75,112.121,8.165
76,113.636,7.644
77,115.152,7.862
78,116.667,7.540
79,118.182,8.350
80,119.697,8.007
81,121.212,7.869
82,122.727,8.324
83,124.242,8.039
84,125.758,8.197
85,127.273,8.135
86,128.788,8.427
87,130.303,8.009
88,131.818,7.935
89,133.333,7.705
90,134.848,7.929
91,136.364,7.966
92,137.879,7.869
93,139.394,8.389
94,140.909,9.086
95,142.424,10.178
96,143.939,8.828
97,145.455,7.918
98,146.970,7.149
99,148.485,6.676
100,150.000,6.895
101,151.515,7.325
102,153.030,7.823
103,154.545,7.735
104,156.061,8.354
105,157.576,8.334
106,159.091,8.333
107,160.606,8.791
108,162.121,9.094
109,163.636,8.773
110,165.152,8.799
111,166.667,8.245
112,168.182,8.037
113,169.697,8.066
114,171.212,8.034
115,172.727,7.968
116,174.242,7.937
117,175.758,7.641
118,177.273,7.708
119,178.788,7.765
120,180.303,7.601
121,181.818,7.537
122,183.333,7.539
123,184.848,7.544
124,186.364,7.469
125,187.879,7.593
126,189.394,7.921
127,190.909,7.597
128,192.424,7.830
129,193.939,7.658
130,195.455,7.602
131,196.970,7.504
132,198.485,7.860
133,200.000,7.606
134,201.515,7.351
135,203.030,7.540
136,204.545,7.248
137,206.061,7.508
138,207.576,7.738
139,209.091,7.335
140,210.606,7.334
141,212.121,7.735
142,213.636,7.503
143,215.152,7.552
144,216.667,7.204
145,218.182,7.570
146,219.697,7.415
147,221.212,7.337
148,222.727,7.262
149,224.242,7.845
150,225.758,7.460
151,227.273,7.833
152,228.788,7.627
153,230.303,7.735
154,231.818,7.263
155,233.333,7.652
156,234.848,7.271
157,236.364,7.726
158,237.879,7.234
159,239.394,7.500
160,240.909,8.040
161,242.424,8.241
162,243.939,7.815
163,245.455,7.623
164,246.970,10.085
165,248.485,7.233
166,250.000,8.928
167,251.515,7.753
168,253.030,7.996
169,254.545,7.842
170,256.061,9.326
171,257.576,7.712
172,259.091,7.705
173,260.606,8.248
174,262.121,10.437
175,263.636,8.481
176,265.152,7.872
177,266.667,8.046
178,268.182,7.956
179,269.697,7.785
180,271.212,8.528
181,272.727,9.869
182,274.242,13.648
183,275.758,8.064
184,277.273,11.833
185,278.788,20.167
186,280.303,18.705
187,281.818,19.542
188,283.333,24.763
189,284.848,20.097
190,286.364,20.322
191,287.879,12.312
192,289.394,22.001
193,290.909,21.255
194,292.424,14.191
195,293.939,25.594
196,295.455,24.315
197,296.970,28.127
198,298.485,15.540
