 ,X,Y,Length
1,574,232,3.030
2,576,232,4.285
3,578,234,3.030
4,578,236,4.285
5,580,238,3.030
6,582,238,4.285
7,584,240,3.030
8,584,242,3.030
9,586,242,3.030
10,586,244,3.030
11,588,244,3.030
12,588,246,3.030
13,590,246,4.285
14,592,248,3.030
15,594,248,3.030
16,594,250,3.030
17,596,250,3.030
18,598,250,3.030
19,598,252,3.030
20,600,252,3.030
21,600,254,3.030
22,602,254,4.285
23,604,256,3.030
24,606,256,4.285
25,608,258,3.030
26,610,258,3.030
27,610,260,3.030
28,612,260,3.030
29,612,262,3.030
30,614,262,3.030
31,616,262,3.030
32,616,264,3.030
33,618,264,3.030
34,618,266,3.030
35,620,266,4.285
36,622,268,3.030
37,624,268,3.030
38,624,270,4.285
39,626,272,4.285
40,628,274,3.030
41,630,274,3.030
42,630,276,3.030
43,632,276,3.030
44,632,278,3.030
45,634,278,3.030
46,634,280,3.030
47,636,280,3.030
48,636,282,3.030
49,638,282,3.030
50,638,284,3.030
51,640,284,3.030
52,640,286,3.030
53,642,286,3.030
54,642,288,3.030
55,644,288,3.030
56,646,288,3.030
57,646,290,4.285
58,648,292,4.285
59,650,294,4.285
60,652,296,4.285
61,654,298,3.030
62,654,300,3.030
63,656,300,4.285
64,658,302,4.285
65,660,304,3.030
66,662,304,3.030
67,662,306,3.030
68,664,306,4.285
69,666,308,3.030
70,668,308,3.030
71,668,310,3.030
72,670,310,3.030
73,670,312,3.030
74,672,312,4.285
75,674,314,3.030
76,676,314,3.030
77,676,316,4.285
78,678,318,4.285
79,680,320,3.030
80,682,320,3.030
81,682,322,3.030
82,684,322,3.030
83,684,324,3.030
84,686,324,3.030
85,686,326,3.030
86,688,326,3.030
87,688,328,3.030
88,690,328,3.030
89,690,330,3.030
90,692,330,4.285
91,694,332,3.030
92,694,334,3.030
93,696,334,3.030
94,696,336,3.030
95,698,336,3.030
96,698,338,3.030
97,700,338,3.030
98,700,340,3.030
99,702,340,3.030
100,702,342,3.030
101,704,342,3.030
102,704,344,3.030
103,706,344,3.030
104,706,346,3.030
105,708,346,3.030
106,708,348,3.030
107,710,348,3.030
108,710,350,3.030
109,712,350,3.030
110,712,352,3.030
111,714,352,3.030
112,714,354,3.030
113,716,354,3.030
114,716,356,3.030
115,718,356,3.030
116,718,358,3.030
117,720,358,3.030
118,720,360,3.030
119,722,360,4.285
120,724,362,4.285
121,726,364,3.030
122,728,364,3.030
123,728,366,3.030
124,728,368,3.030
125,730,368,4.285
126,732,370,4.285
