 ,Position,Intensity
1,0.000,24.743
2,1.515,18.731
3,3.030,13.312
4,4.545,17.344
5,6.061,12.095
6,7.576,12.406
7,9.091,12.453
8,10.606,12.901
9,12.121,13.495
10,13.636,12.579
11,15.152,11.764
12,16.667,11.395
13,18.182,11.101
14,19.697,11.452
15,21.212,11.638
16,22.727,12.181
17,24.242,11.307
18,25.758,11.405
19,27.273,11.631
20,28.788,11.609
21,30.303,12.116
22,31.818,12.675
23,33.333,12.523
24,34.848,12.402
25,36.364,12.408
26,37.879,12.088
27,39.394,11.804
28,40.909,11.666
29,42.424,11.370
30,43.939,11.586
31,45.455,11.420
32,46.970,11.233
33,48.485,11.122
34,50.000,10.937
35,51.515,10.522
36,53.030,10.681
37,54.545,10.884
38,56.061,10.817
39,57.576,10.680
40,59.091,11.013
41,60.606,10.631
42,62.121,11.073
43,63.636,10.746
44,65.152,10.756
45,66.667,10.477
46,68.182,11.028
47,69.697,10.692
48,71.212,11.357
49,72.727,10.923
50,74.242,11.262
51,75.758,11.210
52,77.273,10.530
53,78.788,11.150
54,80.303,10.892
55,81.818,11.393
56,83.333,11.555
57,84.848,11.145
58,86.364,10.816
59,87.879,10.745
60,89.394,11.114
61,90.909,11.681
62,92.424,11.082
63,93.939,11.232
64,95.455,11.031
65,96.970,11.182
66,98.485,10.786
67,100.000,11.783
68,101.515,11.644
69,103.030,11.960
70,104.545,12.174
71,106.061,11.625
72,107.576,11.973
73,109.091,11.497
74,110.606,12.353
75,112.121,12.135
76,113.636,11.455
77,115.152,11.414
78,116.667,11.379
79,118.182,11.088
80,119.697,11.198
81,121.212,11.272
82,122.727,11.906
83,124.242,10.346
84,125.758,10.600
85,127.273,10.246
86,128.788,10.919
87,130.303,10.894
88,131.818,11.170
89,133.333,11.386
90,134.848,11.230
91,136.364,10.366
92,137.879,10.768
93,139.394,10.875
94,140.909,10.948
95,142.424,10.401
96,143.939,11.839
97,145.455,11.210
98,146.970,11.633
99,148.485,10.768
100,150.000,11.159
101,151.515,10.664
102,153.030,10.392
103,154.545,10.416
104,156.061,10.618
105,157.576,10.874
106,159.091,10.632
107,160.606,10.661
108,162.121,10.456
109,163.636,10.572
110,165.152,10.415
111,166.667,10.429
112,168.182,11.462
113,169.697,10.634
114,171.212,10.627
115,172.727,9.985
116,174.242,9.833
117,175.758,9.789
118,177.273,11.420
119,178.788,10.456
120,180.303,10.843
121,181.818,9.923
122,183.333,10.538
123,184.848,10.464
124,186.364,9.257
125,187.879,10.569
126,189.394,9.694
127,190.909,11.929
128,192.424,9.478
129,193.939,9.054
130,195.455,10.496
131,196.970,11.293
132,198.485,11.333
133,200.000,9.811
134,201.515,8.889
135,203.030,9.148
136,204.545,9.003
137,206.061,8.879
138,207.576,8.761
139,209.091,8.746
140,210.606,9.482
141,212.121,9.345
142,213.636,8.707
143,215.152,9.474
144,216.667,9.075
145,218.182,8.728
146,219.697,8.503
147,221.212,8.789
148,222.727,8.339
149,224.242,8.298
150,225.758,8.396
151,227.273,8.523
