 ,X,Y,Length
1,308,596,6.061
2,308,592,3.030
3,308,590,3.030
4,308,588,3.030
5,308,586,4.285
6,310,584,3.030
7,310,582,3.030
8,310,580,3.030
9,310,578,3.030
10,312,578,3.030
11,312,576,3.030
12,312,574,4.285
13,314,572,3.030
14,314,570,4.285
15,316,568,3.030
16,316,566,3.030
17,316,564,3.030
18,318,564,3.030
19,318,562,3.030
20,318,560,3.030
21,318,558,3.030
22,320,558,3.030
23,320,556,3.030
24,320,554,3.030
25,322,554,3.030
26,322,552,3.030
27,322,550,3.030
28,322,548,3.030
29,322,546,4.285
30,324,544,3.030
31,324,542,3.030
32,324,540,3.030
33,326,540,3.030
34,326,538,3.030
35,326,536,3.030
36,326,534,3.030
37,326,532,3.030
38,328,532,3.030
39,328,530,3.030
40,328,528,4.285
41,330,526,3.030
42,330,524,3.030
43,330,522,4.285
44,332,520,3.030
45,332,518,4.285
46,334,516,3.030
47,334,514,3.030
48,334,512,4.285
49,336,510,3.030
50,336,508,4.285
51,338,506,3.030
52,338,504,3.030
53,338,502,4.285
54,340,500,3.030
55,340,498,4.285
56,342,496,3.030
57,342,494,4.285
58,344,492,3.030
59,344,490,4.285
60,346,488,3.030
61,346,486,4.285
62,348,484,3.030
63,348,482,4.285
64,350,480,3.030
65,350,478,3.030
66,352,478,3.030
67,352,476,3.030
68,352,474,3.030
69,354,474,3.030
70,354,472,3.030
71,354,470,3.030
72,356,470,3.030
73,356,468,3.030
74,356,466,3.030
75,358,466,3.030
76,358,464,4.285
77,360,462,3.030
78,360,460,3.030
79,362,460,3.030
80,362,458,3.030
81,362,456,3.030
82,364,456,3.030
83,364,454,4.285
84,366,452,4.285
85,368,450,3.030
86,368,448,3.030
87,370,448,3.030
88,370,446,4.285
89,372,444,3.030
90,372,442,3.030
91,372,440,3.030
92,374,440,3.030
93,374,438,4.285
94,376,436,4.285
95,378,434,3.030
96,378,432,4.285
97,380,430,3.030
98,380,428,3.030
99,382,428,3.030
100,382,426,4.285
101,384,424,3.030
102,384,422,3.030
103,386,422,3.030
104,386,420,3.030
105,386,418,3.030
106,388,418,3.030
107,388,416,3.030
108,390,416,3.030
109,390,414,3.030
110,392,414,3.030
111,392,412,3.030
112,394,412,3.030
113,394,410,4.285
114,396,408,4.285
115,398,406,3.030
116,398,404,3.030
117,400,404,3.030
118,400,402,3.030
119,402,402,3.030
120,402,400,3.030
121,404,400,4.285
122,406,398,3.030
123,406,396,3.030
124,408,396,4.285
125,410,394,3.030
126,410,392,3.030
127,412,392,3.030
128,412,390,3.030
129,414,390,3.030
130,414,388,3.030
131,416,388,3.030
132,416,386,3.030
133,418,386,4.285
134,420,384,3.030
135,420,382,3.030
136,422,382,3.030
137,422,380,4.285
138,424,378,3.030
139,426,378,3.030
140,426,376,3.030
141,428,376,3.030
142,428,374,3.030
143,430,374,3.030
144,430,372,4.285
145,432,370,4.285
146,434,368,3.030
147,434,366,3.030
148,436,366,4.285
149,438,364,4.285
150,440,362,4.285
151,442,360,3.030
152,442,358,3.030
153,444,358,4.285
154,446,356,4.285
155,448,354,4.285
156,450,352,3.030
157,452,352,3.030
158,452,350,3.030
159,452,348,3.030
160,454,348,4.285
