 ,Position,Intensity
1,0.000,13.207
2,1.515,11.275
3,3.030,11.113
4,4.545,11.128
5,6.061,10.925
6,7.576,10.265
7,9.091,9.825
8,10.606,9.335
9,12.121,9.419
10,13.636,9.235
11,15.152,8.311
12,16.667,8.371
13,18.182,8.603
14,19.697,8.326
15,21.212,9.582
16,22.727,8.530
17,24.242,8.378
18,25.758,8.331
19,27.273,8.204
20,28.788,8.299
21,30.303,7.345
22,31.818,8.382
23,33.333,7.741
24,34.848,7.699
25,36.364,8.125
26,37.879,8.038
27,39.394,7.895
28,40.909,7.877
29,42.424,7.605
30,43.939,8.941
31,45.455,8.218
32,46.970,7.698
33,48.485,7.790
34,50.000,7.579
35,51.515,7.551
36,53.030,7.784
37,54.545,7.488
38,56.061,7.437
39,57.576,7.613
40,59.091,8.011
41,60.606,8.553
42,62.121,8.826
43,63.636,7.624
44,65.152,7.684
45,66.667,7.732
46,68.182,7.440
47,69.697,7.417
48,71.212,7.573
49,72.727,7.647
50,74.242,7.620
51,75.758,7.638
52,77.273,7.950
53,78.788,7.426
54,80.303,7.748
55,81.818,7.455
56,83.333,7.475
57,84.848,7.675
58,86.364,7.654
59,87.879,7.943
60,89.394,7.589
61,90.909,7.825
62,92.424,7.490
63,93.939,7.219
64,95.455,8.091
65,96.970,7.686
66,98.485,7.396
67,100.000,7.583
68,101.515,8.140
69,103.030,7.817
70,104.545,7.448
71,106.061,7.543
72,107.576,7.840
73,109.091,7.987
74,110.606,8.204
75,112.121,7.245
76,113.636,7.072
77,115.152,7.194
78,116.667,7.248
79,118.182,7.550
80,119.697,7.421
81,121.212,7.361
82,122.727,7.093
83,124.242,7.056
84,125.758,7.186
85,127.273,7.252
86,128.788,7.225
87,130.303,6.919
88,131.818,7.078
89,133.333,6.790
90,134.848,6.829
91,136.364,6.889
92,137.879,7.391
93,139.394,7.262
94,140.909,7.276
95,142.424,7.271
96,143.939,7.359
97,145.455,6.790
98,146.970,6.766
99,148.485,6.926
100,150.000,7.122
101,151.515,7.403
102,153.030,6.831
103,154.545,6.869
104,156.061,6.896
105,157.576,6.891
106,159.091,6.862
107,160.606,6.944
108,162.121,6.967
109,163.636,6.697
110,165.152,6.758
111,166.667,6.604
112,168.182,6.709
113,169.697,6.644
114,171.212,6.653
115,172.727,6.650
116,174.242,6.758
117,175.758,7.106
118,177.273,6.928
119,178.788,6.961
120,180.303,6.690
121,181.818,6.777
122,183.333,6.676
123,184.848,7.189
124,186.364,7.821
125,187.879,7.295
126,189.394,6.842
127,190.909,7.075
128,192.424,8.626
129,193.939,8.317
130,195.455,8.504
131,196.970,8.725
132,198.485,8.764
133,200.000,9.935
134,201.515,12.237
135,203.030,9.288
136,204.545,11.598
137,206.061,9.463
138,207.576,13.998
139,209.091,15.004
140,210.606,14.126
141,212.121,14.853
142,213.636,15.319
143,215.152,20.530
144,216.667,12.784
145,218.182,13.042
146,219.697,13.313
147,221.212,13.960
148,222.727,24.545
149,224.242,13.402
150,225.758,14.544
151,227.273,14.099
152,228.788,14.974
153,230.303,26.198
154,231.818,24.414
155,233.333,22.439
156,234.848,21.344
157,236.364,13.301
158,237.879,21.992
159,239.394,14.733
160,240.909,12.174
161,242.424,10.570
162,243.939,15.812
163,245.455,12.268
164,246.970,12.795
165,248.485,10.350
166,250.000,11.270
167,251.515,10.081
168,253.030,14.938
169,254.545,9.907
170,256.061,13.249
171,257.576,13.197
172,259.091,9.922
173,260.606,16.533
174,262.121,18.252
175,263.636,11.794
176,265.152,9.118
177,266.667,9.379
178,268.182,9.160
179,269.697,9.002
180,271.212,16.333
181,272.727,9.112
182,274.242,8.611
183,275.758,8.931
184,277.273,8.968
185,278.788,10.251
186,280.303,9.616
187,281.818,10.357
188,283.333,9.584
189,284.848,9.174
190,286.364,9.529
191,287.879,11.388
192,289.394,15.106
193,290.909,12.167
194,292.424,10.266
195,293.939,13.154
196,295.455,22.618
197,296.970,26.270
198,298.485,17.532
199,300.000,17.192
200,301.515,17.695
201,303.030,19.886
202,304.545,38.622
203,306.061,34.910
204,307.576,54.625
205,309.091,64.719
206,310.606,66.794
207,312.121,36.257
208,313.636,30.885
209,315.152,61.899
210,316.667,39.480
211,318.182,20.395
212,319.697,32.165
213,321.212,37.418
214,322.727,13.308
215,324.242,13.997
216,325.758,12.328
217,327.273,32.666
218,328.788,30.784
219,330.303,28.757
220,331.818,31.533
221,333.333,40.346
222,334.848,30.905
223,336.364,27.495
224,337.879,28.631
225,339.394,30.036
226,340.909,31.384
227,342.424,35.075
228,343.939,28.042
229,345.455,31.968
230,346.970,34.882
231,348.485,35.573
232,350.000,38.550
233,351.515,40.007
234,353.030,37.038
235,354.545,39.443
236,356.061,35.417
237,357.576,34.247
238,359.091,22.101
239,360.606,23.439
240,362.121,29.603
241,363.636,32.327
242,365.152,27.902
243,366.667,28.173
244,368.182,23.539
245,369.697,27.274
246,371.212,30.773
247,372.727,34.986
248,374.242,35.074
249,375.758,35.400
250,377.273,34.671
251,378.788,26.566
252,380.303,28.757
253,381.818,31.780
254,383.333,36.572
255,384.848,35.565
256,386.364,33.944
257,387.879,28.196
258,389.394,27.657
259,390.909,28.167
260,392.424,26.693
261,393.939,27.083
262,395.455,28.399
263,396.970,29.820
264,398.485,29.264
265,400.000,29.475
266,401.515,25.546
267,403.030,21.063
268,404.545,25.224
269,406.061,26.813
270,407.576,30.545
271,409.091,31.858
272,410.606,29.793
273,412.121,30.269
274,413.636,31.522
275,415.152,31.660
276,416.667,30.858
277,418.182,29.851
278,419.697,30.110
279,421.212,30.641
280,422.727,30.773
281,424.242,29.621
282,425.758,29.173
283,427.273,27.021
284,428.788,26.873
285,430.303,27.280
286,431.818,27.618
287,433.333,29.080
288,434.848,29.926
289,436.364,30.907
290,437.879,28.764
291,439.394,28.079
292,440.909,27.274
293,442.424,25.907
294,443.939,27.615
295,445.455,28.854
296,446.970,28.659
297,448.485,27.980
298,450.000,27.184
299,451.515,26.983
300,453.030,27.441
301,454.545,29.687
302,456.061,34.008
303,457.576,35.827
304,459.091,33.930
305,460.606,32.452
306,462.121,30.876
307,463.636,31.917
308,465.152,33.943
309,466.667,33.660
310,468.182,36.255
311,469.697,35.500
312,471.212,30.932
313,472.727,30.453
314,474.242,29.805
315,475.758,33.828
316,477.273,34.756
317,478.788,29.853
318,480.303,27.547
319,481.818,27.087
320,483.333,28.572
321,484.848,30.571
322,486.364,31.200
323,487.879,30.551
324,489.394,28.311
325,490.909,30.608
326,492.424,32.011
327,493.939,28.226
328,495.455,25.574
329,496.970,25.669
330,498.485,25.664
331,500.000,27.481
332,501.515,30.082
333,503.030,29.536
334,504.545,28.752
335,506.061,29.197
336,507.576,30.347
337,509.091,32.589
338,510.606,31.525
339,512.121,31.660
340,513.636,31.685
341,515.151,29.712
342,516.667,28.235
343,518.182,27.417
344,519.697,27.937
345,521.212,30.747
346,522.727,30.159
347,524.242,29.793
348,525.758,30.798
349,527.273,29.699
350,528.788,32.072
351,530.303,31.939
352,531.818,31.386
353,533.333,36.491
354,534.849,33.939
355,536.364,32.757
356,537.879,35.048
357,539.394,24.798
358,540.909,31.900
359,542.424,32.631
360,543.939,33.356
361,545.455,35.856
362,546.970,40.915
363,548.485,35.986
364,550.000,33.347
365,551.515,31.375
