 ,Position,Intensity
1,0.000,15.527
2,1.515,17.326
3,3.030,13.418
4,4.545,13.266
5,6.061,14.976
6,7.576,16.830
7,9.091,17.024
8,10.606,12.763
9,12.121,11.693
10,13.636,14.057
11,15.152,14.950
12,16.667,12.209
13,18.182,18.961
14,19.697,12.555
15,21.212,11.726
16,22.727,11.616
17,24.242,10.359
18,25.758,13.096
19,27.273,12.398
20,28.788,10.900
21,30.303,10.501
22,31.818,11.621
23,33.333,11.214
24,34.848,11.229
25,36.364,9.663
26,37.879,10.020
27,39.394,10.335
28,40.909,10.396
29,42.424,10.428
30,43.939,10.235
31,45.455,10.389
32,46.970,10.458
33,48.485,10.085
34,50.000,10.168
35,51.515,10.092
36,53.030,10.427
37,54.545,10.504
38,56.061,10.149
39,57.576,10.220
40,59.091,10.119
41,60.606,10.027
42,62.121,9.930
43,63.636,9.979
44,65.152,10.029
45,66.667,9.576
46,68.182,9.260
47,69.697,9.212
48,71.212,8.864
49,72.727,9.228
50,74.242,11.383
51,75.758,10.920
52,77.273,10.224
53,78.788,9.185
54,80.303,9.660
55,81.818,9.966
56,83.333,9.607
57,84.848,9.675
58,86.364,11.687
59,87.879,11.250
60,89.394,11.463
61,90.909,10.350
62,92.424,10.913
63,93.939,11.417
64,95.455,11.964
65,96.970,12.986
66,98.485,14.124
67,100.000,11.630
68,101.515,11.158
69,103.030,12.168
70,104.545,14.820
71,106.061,13.949
72,107.576,14.431
73,109.091,12.697
74,110.606,12.674
75,112.121,11.754
76,113.636,11.658
77,115.152,11.062
78,116.667,10.875
79,118.182,11.212
80,119.697,11.433
81,121.212,13.088
82,122.727,15.663
83,124.242,13.192
84,125.758,16.261
85,127.273,16.484
86,128.788,15.446
87,130.303,12.063
88,131.818,11.169
89,133.333,10.821
90,134.848,12.880
91,136.364,11.613
92,137.879,10.550
93,139.394,9.959
94,140.909,9.961
95,142.424,10.778
96,143.939,10.038
97,145.455,10.471
98,146.970,9.312
99,148.485,9.921
100,150.000,10.683
101,151.515,9.672
102,153.030,10.124
103,154.545,9.671
104,156.061,7.776
105,157.576,7.673
106,159.091,8.453
107,160.606,7.390
108,162.121,8.115
109,163.636,7.927
110,165.152,7.621
111,166.667,7.248
112,168.182,8.307
113,169.697,7.572
114,171.212,7.159
115,172.727,7.647
116,174.242,7.700
117,175.758,7.169
118,177.273,7.312
119,178.788,7.339
120,180.303,7.483
121,181.818,6.975
122,183.333,7.067
123,184.848,7.224
124,186.364,7.347
125,187.879,7.489
126,189.394,7.266
127,190.909,7.398
128,192.424,6.602
129,193.939,7.447
130,195.455,7.431
131,196.970,7.398
132,198.485,7.195
133,200.000,7.264
134,201.515,7.466
135,203.030,7.693
136,204.545,7.773
137,206.061,7.668
138,207.576,7.441
139,209.091,7.586
140,210.606,7.639
141,212.121,7.504
142,213.636,8.011
143,215.152,8.034
144,216.667,7.620
145,218.182,7.797
146,219.697,8.015
147,221.212,8.333
148,222.727,8.256
149,224.242,8.191
150,225.758,8.254
151,227.273,8.511
152,228.788,8.564
153,230.303,8.333
154,231.818,8.288
155,233.333,8.385
156,234.848,8.385
157,236.364,8.372
158,237.879,8.307
159,239.394,8.611
160,240.909,8.641
161,242.424,8.319
162,243.939,8.661
163,245.455,8.160
164,246.970,8.231
165,248.485,8.209
166,250.000,8.517
167,251.515,8.393
168,253.030,8.892
169,254.545,8.584
170,256.061,8.686
171,257.576,8.806
172,259.091,8.587
173,260.606,8.470
174,262.121,8.237
175,263.636,8.762
176,265.152,8.738
177,266.667,8.654
178,268.182,8.572
179,269.697,8.265
180,271.212,8.683
181,272.727,8.594
182,274.242,8.772
183,275.758,8.837
184,277.273,8.192
185,278.788,8.549
186,280.303,8.661
187,281.818,8.335
188,283.333,8.727
189,284.848,8.554
190,286.364,8.577
191,287.879,8.631
192,289.394,8.433
193,290.909,8.662
194,292.424,8.560
195,293.939,8.780
196,295.455,8.109
197,296.970,8.690
198,298.485,8.318
199,300.000,8.574
200,301.515,7.815
201,303.030,7.591
202,304.545,8.300
203,306.061,7.713
204,307.576,8.247
205,309.091,7.301
206,310.606,8.151
207,312.121,7.793
208,313.636,8.077
209,315.152,7.876
210,316.667,7.434
211,318.182,7.169
212,319.697,6.981
213,321.212,7.589
214,322.727,7.845
215,324.242,7.463
216,325.758,6.979
217,327.273,7.568
218,328.788,7.478
219,330.303,7.550
220,331.818,7.632
221,333.333,7.259
222,334.848,7.497
223,336.364,7.790
224,337.879,7.410
225,339.394,7.333
226,340.909,7.234
227,342.424,7.581
228,343.939,7.929
229,345.455,7.836
230,346.970,7.794
231,348.485,7.479
232,350.000,7.687
233,351.515,8.116
234,353.030,7.784
235,354.545,8.048
236,356.061,7.844
237,357.576,7.919
238,359.091,7.617
239,360.606,7.908
240,362.121,8.107
241,363.636,7.914
242,365.152,8.098
243,366.667,7.966
244,368.182,7.694
245,369.697,7.795
246,371.212,7.524
247,372.727,7.905
248,374.242,7.980
249,375.758,7.750
250,377.273,7.959
251,378.788,7.879
252,380.303,8.036
253,381.818,8.069
254,383.333,8.095
255,384.848,8.023
256,386.364,7.895
257,387.879,7.815
258,389.394,7.612
259,390.909,7.769
260,392.424,7.786
261,393.939,7.604
262,395.455,7.655
263,396.970,7.480
264,398.485,7.671
265,400.000,7.457
266,401.515,7.495
267,403.030,7.536
268,404.545,7.400
269,406.061,7.527
270,407.576,7.186
271,409.091,7.113
272,410.606,7.220
273,412.121,7.475
274,413.636,7.278
275,415.152,6.974
276,416.667,7.217
277,418.182,7.184
278,419.697,7.328
279,421.212,7.185
280,422.727,7.112
281,424.242,6.895
282,425.758,6.946
283,427.273,7.069
284,428.788,7.203
285,430.303,7.152
286,431.818,6.751
287,433.333,6.789
288,434.848,6.678
289,436.364,7.121
290,437.879,7.655
291,439.394,6.747
292,440.909,6.695
293,442.424,6.960
294,443.939,6.947
295,445.455,6.891
296,446.970,6.667
297,448.485,6.507
298,450.000,6.913
299,451.515,6.840
300,453.030,6.845
301,454.545,6.796
302,456.061,6.889
303,457.576,7.228
304,459.091,7.242
305,460.606,7.186
306,462.121,6.997
307,463.636,7.077
308,465.152,7.188
309,466.667,6.771
310,468.182,7.531
311,469.697,7.331
312,471.212,7.304
313,472.727,6.988
314,474.242,7.320
315,475.758,7.779
316,477.273,7.610
317,478.788,7.392
318,480.303,7.401
319,481.818,7.789
320,483.333,7.591
321,484.848,7.749
322,486.364,7.792
323,487.879,7.529
324,489.394,7.389
325,490.909,7.407
326,492.424,7.517
327,493.939,7.299
328,495.455,7.137
329,496.970,7.379
330,498.485,9.416
331,500.000,8.960
332,501.515,7.162
333,503.030,6.984
334,504.545,7.341
335,506.061,8.886
336,507.576,7.444
337,509.091,7.321
338,510.606,9.282
339,512.121,11.223
340,513.636,11.309
341,515.151,10.014
342,516.667,12.842
343,518.182,11.655
344,519.697,12.221
345,521.212,10.112
346,522.727,9.690
347,524.242,12.394
348,525.758,12.636
349,527.273,10.708
350,528.788,6.681
351,530.303,7.112
352,531.818,9.560
353,533.333,6.848
354,534.849,11.159
355,536.364,6.460
356,537.879,10.459
357,539.394,10.417
358,540.909,6.869
359,542.424,6.360
360,543.939,6.067
361,545.455,6.140
362,546.970,6.265
363,548.485,6.318
364,550.000,6.389
365,551.515,6.388
366,553.030,6.424
367,554.545,6.317
368,556.061,6.381
369,557.576,6.170
370,559.091,6.253
371,560.606,6.267
372,562.121,6.145
373,563.636,6.465
374,565.151,6.354
375,566.667,6.265
376,568.182,6.267
377,569.697,6.392
378,571.212,6.418
379,572.727,7.650
380,574.242,7.266
381,575.758,7.145
382,577.273,6.784
383,578.788,5.951
384,580.303,6.135
385,581.818,5.966
386,583.333,6.296
387,584.849,7.231
388,586.364,6.907
389,587.879,6.439
390,589.394,6.459
391,590.909,6.362
392,592.424,6.325
393,593.939,6.124
394,595.455,6.252
395,596.970,6.204
396,598.485,6.409
397,600.000,6.364
398,601.515,6.361
399,603.030,6.404
400,604.545,6.489
401,606.061,6.635
402,607.576,6.747
403,609.091,6.503
404,610.606,6.388
405,612.121,6.444
406,613.636,6.800
407,615.151,8.841
408,616.667,12.216
409,618.182,11.355
410,619.697,7.063
411,621.212,6.513
412,622.727,6.498
413,624.242,6.722
414,625.758,7.562
415,627.273,8.561
416,628.788,6.990
417,630.303,6.690
418,631.818,6.925
419,633.333,6.857
420,634.849,7.231
421,636.364,7.399
422,637.879,6.834
423,639.394,6.642
424,640.909,8.064
425,642.424,9.422
426,643.939,7.498
427,645.455,7.631
428,646.970,7.702
429,648.485,7.613
430,650.000,6.798
431,651.515,6.906
432,653.030,7.053
433,654.545,6.922
434,656.061,7.708
435,657.576,6.909
436,659.091,7.083
437,660.606,6.957
438,662.121,6.985
439,663.636,9.094
440,665.151,8.942
441,666.667,9.345
442,668.182,8.617
443,669.697,8.520
444,671.212,7.310
445,672.727,7.162
446,674.242,7.390
447,675.758,7.271
448,677.273,7.731
449,678.788,7.722
450,680.303,7.272
451,681.818,9.674
