 ,Position,Intensity
1,0.000,87.067
2,1.515,92.667
3,3.030,91.500
4,4.545,90.367
5,6.061,104.533
6,7.576,116.867
7,9.091,113.200
8,10.606,116.767
9,12.121,124.933
10,13.636,139.364
11,15.152,147.232
12,16.667,154.649
13,18.182,153.160
14,19.697,157.227
15,21.212,163.057
16,22.727,171.127
17,24.242,171.496
18,25.758,156.477
19,27.273,154.703
20,28.788,152.621
21,30.303,160.907
22,31.818,172.760
23,33.333,176.688
24,34.848,157.782
25,36.364,158.415
26,37.879,166.780
27,39.394,167.732
28,40.909,167.877
29,42.424,177.533
30,43.939,182.086
31,45.455,179.601
32,46.970,168.458
33,48.485,158.386
34,50.000,157.838
35,51.515,160.338
36,53.030,172.247
37,54.545,174.396
38,56.061,171.478
39,57.576,174.244
40,59.091,171.373
41,60.606,175.457
42,62.121,179.201
43,63.636,185.773
44,65.152,196.554
45,66.667,194.434
46,68.182,180.713
47,69.697,181.995
48,71.212,190.999
49,72.727,197.073
50,74.242,203.207
51,75.758,208.303
52,77.273,204.958
53,78.788,192.077
54,80.303,190.667
55,81.818,189.511
56,83.333,180.358
57,84.848,177.391
58,86.364,188.550
59,87.879,207.929
60,89.394,228.176
61,90.909,243.646
62,92.424,253.256
63,93.939,254.921
64,95.455,253.672
65,96.970,249.735
66,98.485,251.091
67,100.000,253.715
68,101.515,255.000
69,103.030,253.586
70,104.545,237.109
71,106.061,231.504
72,107.576,237.296
73,109.091,242.684
74,110.606,238.631
75,112.121,235.206
76,113.636,236.206
77,115.152,230.063
78,116.667,232.852
79,118.182,237.760
80,119.697,232.041
81,121.212,238.716
82,122.727,243.630
83,124.242,242.742
84,125.758,250.035
85,127.273,235.569
86,128.788,239.282
87,130.303,243.156
88,131.818,246.970
89,133.333,235.850
90,134.848,236.154
91,136.364,250.953
92,137.879,248.233
93,139.394,213.925
94,140.909,248.623
95,142.424,233.077
96,143.939,226.712
97,145.455,243.146
98,146.970,235.771
99,148.485,244.471
100,150.000,238.149
101,151.515,240.888
102,153.030,240.953
103,154.545,244.721
104,156.061,232.912
105,157.576,230.705
106,159.091,234.472
107,160.606,237.693
108,162.121,220.918
109,163.636,217.796
110,165.152,232.690
111,166.667,239.028
112,168.182,242.448
113,169.697,231.224
114,171.212,245.476
115,172.727,235.264
116,174.242,243.260
117,175.758,238.989
118,177.273,242.848
119,178.788,224.164
120,180.303,228.808
121,181.818,238.257
122,183.333,238.316
123,184.848,242.086
124,186.364,249.271
125,187.879,239.136
126,189.394,242.093
127,190.909,239.577
128,192.424,244.339
129,193.939,239.453
130,195.455,246.842
131,196.970,228.937
132,198.485,222.026
133,200.000,239.346
134,201.515,234.789
135,203.030,234.030
136,204.545,238.193
137,206.061,231.731
138,207.576,225.017
139,209.091,233.664
