 ,Position,Intensity
1,0.000,19.432
2,1.515,19.131
3,3.030,18.503
4,4.545,17.975
5,6.061,16.108
6,7.576,16.224
7,9.091,16.474
8,10.606,17.400
9,12.121,16.149
10,13.636,16.060
11,15.152,15.903
12,16.667,16.036
13,18.182,16.971
14,19.697,14.995
15,21.212,14.468
16,22.727,16.783
17,24.242,16.221
18,25.758,16.439
19,27.273,16.520
20,28.788,16.327
21,30.303,16.648
22,31.818,16.370
23,33.333,16.549
24,34.848,16.312
25,36.364,15.348
26,37.879,14.859
27,39.394,14.897
28,40.909,14.457
29,42.424,14.378
30,43.939,12.936
31,45.455,13.666
32,46.970,14.645
33,48.485,14.444
34,50.000,13.749
35,51.515,13.707
36,53.030,13.990
37,54.545,14.033
38,56.061,13.197
39,57.576,13.837
40,59.091,13.125
41,60.606,12.346
42,62.121,12.592
43,63.636,12.760
44,65.152,12.800
45,66.667,12.722
46,68.182,12.972
47,69.697,12.543
48,71.212,13.212
49,72.727,13.517
50,74.242,12.834
51,75.758,13.337
52,77.273,12.155
53,78.788,13.091
54,80.303,12.897
55,81.818,12.485
56,83.333,13.470
57,84.848,13.285
58,86.364,16.148
59,87.879,13.125
60,89.394,16.166
61,90.909,13.015
62,92.424,12.696
63,93.939,13.630
64,95.455,14.669
65,96.970,14.911
66,98.485,15.696
67,100.000,16.691
68,101.515,17.165
69,103.030,17.573
70,104.545,17.864
71,106.061,18.564
72,107.576,18.948
73,109.091,18.492
74,110.606,18.486
75,112.121,18.410
76,113.636,18.953
77,115.152,19.117
78,116.667,19.215
79,118.182,19.462
80,119.697,18.358
81,121.212,17.716
82,122.727,16.973
83,124.242,16.854
84,125.758,17.371
85,127.273,17.434
86,128.788,16.378
87,130.303,14.280
88,131.818,9.850
89,133.333,9.603
90,134.848,14.981
91,136.364,15.072
92,137.879,15.083
93,139.394,13.895
94,140.909,13.963
95,142.424,11.199
96,143.939,10.408
97,145.455,10.552
98,146.970,10.173
99,148.485,9.508
100,150.000,9.355
101,151.515,8.970
102,153.030,8.685
103,154.545,8.722
104,156.061,8.660
105,157.576,8.882
106,159.091,8.461
107,160.606,8.595
108,162.121,8.370
109,163.636,8.509
110,165.152,8.602
111,166.667,8.855
112,168.182,8.239
113,169.697,8.460
114,171.212,8.731
115,172.727,8.149
116,174.242,8.708
117,175.758,8.645
118,177.273,8.411
119,178.788,8.681
120,180.303,8.721
121,181.818,8.494
122,183.333,8.653
123,184.848,8.665
124,186.364,8.651
125,187.879,8.872
126,189.394,9.000
127,190.909,8.716
128,192.424,8.374
129,193.939,8.491
130,195.455,8.416
131,196.970,8.539
132,198.485,8.698
133,200.000,9.112
134,201.515,9.056
135,203.030,9.103
136,204.545,8.435
137,206.061,8.696
138,207.576,8.641
139,209.091,8.599
140,210.606,8.174
141,212.121,8.540
142,213.636,8.687
143,215.152,8.299
144,216.667,8.035
145,218.182,7.922
146,219.697,8.028
147,221.212,8.116
148,222.727,8.036
149,224.242,7.909
150,225.758,7.693
151,227.273,7.914
152,228.788,7.898
153,230.303,7.847
154,231.818,7.872
155,233.333,7.997
156,234.848,7.754
157,236.364,7.829
158,237.879,7.807
159,239.394,7.848
160,240.909,7.678
161,242.424,7.588
162,243.939,7.384
163,245.455,7.777
164,246.970,7.501
165,248.485,7.842
166,250.000,7.478
167,251.515,7.797
168,253.030,7.556
169,254.545,7.551
170,256.061,7.513
171,257.576,7.764
172,259.091,7.469
173,260.606,7.708
174,262.121,7.720
175,263.636,7.776
176,265.152,7.881
177,266.667,7.766
178,268.182,7.835
179,269.697,8.155
180,271.212,7.878
181,272.727,7.891
182,274.242,8.057
183,275.758,7.817
184,277.273,7.681
185,278.788,7.722
186,280.303,7.826
187,281.818,8.014
188,283.333,7.996
189,284.848,8.013
190,286.364,7.553
191,287.879,7.345
192,289.394,7.371
193,290.909,7.744
194,292.424,7.902
195,293.939,7.878
