 ,Position,Intensity
1,0.000,12.233
2,1.515,12.358
3,3.030,11.355
4,4.545,11.117
5,6.061,10.144
6,7.576,10.711
7,9.091,11.846
8,10.606,11.365
9,12.121,11.279
10,13.636,11.388
11,15.152,10.780
12,16.667,11.380
13,18.182,10.543
14,19.697,10.318
15,21.212,11.072
16,22.727,11.100
17,24.242,11.336
18,25.758,10.369
19,27.273,10.664
20,28.788,11.456
21,30.303,11.380
22,31.818,11.351
23,33.333,11.331
24,34.848,11.874
25,36.364,11.965
26,37.879,12.289
27,39.394,11.491
28,40.909,12.195
29,42.424,11.817
30,43.939,12.146
31,45.455,12.521
32,46.970,12.628
33,48.485,12.326
34,50.000,12.382
35,51.515,12.399
36,53.030,12.714
37,54.545,12.478
38,56.061,12.234
39,57.576,12.479
40,59.091,12.440
41,60.606,12.399
42,62.121,12.542
43,63.636,12.499
44,65.152,12.600
45,66.667,12.147
46,68.182,12.425
47,69.697,12.231
48,71.212,12.339
49,72.727,12.758
50,74.242,12.465
51,75.758,12.766
52,77.273,12.189
53,78.788,12.350
54,80.303,12.211
55,81.818,12.388
56,83.333,12.919
57,84.848,13.651
58,86.364,13.059
59,87.879,14.360
60,89.394,12.421
61,90.909,12.106
62,92.424,12.003
63,93.939,11.808
64,95.455,12.358
65,96.970,12.254
66,98.485,12.759
67,100.000,12.596
68,101.515,13.394
69,103.030,11.968
70,104.545,12.219
71,106.061,11.995
72,107.576,12.107
73,109.091,11.888
74,110.606,12.275
75,112.121,11.873
76,113.636,11.379
77,115.152,11.302
78,116.667,11.946
79,118.182,11.550
80,119.697,9.949
81,121.212,9.917
82,122.727,9.958
83,124.242,11.027
84,125.758,10.786
85,127.273,10.780
86,128.788,10.834
87,130.303,12.056
88,131.818,11.158
89,133.333,11.545
90,134.848,11.141
91,136.364,11.006
92,137.879,11.261
93,139.394,11.814
94,140.909,11.634
95,142.424,11.590
96,143.939,12.292
97,145.455,12.953
98,146.970,12.485
99,148.485,12.148
100,150.000,11.737
101,151.515,12.069
102,153.030,12.068
103,154.545,12.280
104,156.061,12.096
105,157.576,11.600
106,159.091,12.669
107,160.606,11.782
108,162.121,12.288
109,163.636,10.991
110,165.152,10.580
111,166.667,10.556
112,168.182,10.583
113,169.697,11.345
114,171.212,10.967
115,172.727,10.481
116,174.242,10.141
117,175.758,9.180
118,177.273,9.727
119,178.788,8.871
120,180.303,9.137
121,181.818,9.199
122,183.333,8.769
123,184.848,8.769
124,186.364,8.500
125,187.879,8.679
126,189.394,8.957
127,190.909,8.585
128,192.424,8.487
129,193.939,8.599
130,195.455,8.480
131,196.970,8.252
132,198.485,8.247
133,200.000,8.462
134,201.515,8.407
135,203.030,8.362
136,204.545,8.415
137,206.061,8.347
138,207.576,8.188
139,209.091,8.175
140,210.606,8.181
141,212.121,7.936
142,213.636,7.672
143,215.152,8.151
144,216.667,7.911
145,218.182,7.900
146,219.697,7.915
147,221.212,7.964
148,222.727,8.244
149,224.242,8.119
150,225.758,7.914
151,227.273,7.847
152,228.788,7.580
153,230.303,7.739
154,231.818,7.693
155,233.333,7.641
156,234.848,7.638
157,236.364,7.186
158,237.879,7.421
159,239.394,7.403
160,240.909,7.180
161,242.424,7.207
162,243.939,7.336
163,245.455,7.080
164,246.970,7.249
165,248.485,7.141
166,250.000,6.956
167,251.515,6.885
168,253.030,7.087
169,254.545,7.221
170,256.061,6.834
171,257.576,7.087
172,259.091,6.956
173,260.606,7.214
174,262.121,6.818
175,263.636,7.047
176,265.152,6.945
177,266.667,7.296
178,268.182,7.177
179,269.697,6.924
180,271.212,7.022
181,272.727,6.829
182,274.242,6.954
183,275.758,7.103
184,277.273,7.227
185,278.788,7.011
186,280.303,7.003
187,281.818,6.895
188,283.333,6.860
189,284.848,6.636
190,286.364,7.057
191,287.879,6.991
192,289.394,6.795
193,290.909,6.779
194,292.424,6.681
195,293.939,6.651
196,295.455,6.673
197,296.970,6.759
198,298.485,6.577
199,300.000,6.772
200,301.515,6.521
201,303.030,6.673
202,304.545,6.406
203,306.061,6.547
204,307.576,6.575
205,309.091,6.362
206,310.606,6.431
207,312.121,6.525
208,313.636,6.554
209,315.152,6.369
210,316.667,6.381
211,318.182,6.339
212,319.697,6.374
213,321.212,6.148
214,322.727,6.545
215,324.242,6.567
216,325.758,6.136
217,327.273,6.209
218,328.788,6.652
219,330.303,6.330
220,331.818,6.060
221,333.333,6.536
222,334.848,7.068
223,336.364,6.598
224,337.879,6.482
225,339.394,6.657
226,340.909,6.697
227,342.424,7.744
228,343.939,6.702
229,345.455,6.512
230,346.970,7.386
231,348.485,7.490
232,350.000,7.672
233,351.515,7.236
234,353.030,8.474
235,354.545,8.948
236,356.061,8.916
237,357.576,8.394
238,359.091,7.238
239,360.606,9.647
240,362.121,8.618
241,363.636,7.464
242,365.152,6.614
243,366.667,6.025
244,368.182,6.066
245,369.697,6.675
246,371.212,8.602
247,372.727,6.555
248,374.242,5.781
249,375.758,5.951
250,377.273,6.098
251,378.788,6.150
252,380.303,6.636
253,381.818,6.299
254,383.333,5.768
255,384.848,5.852
256,386.364,5.787
257,387.879,5.645
258,389.394,6.572
259,390.909,6.184
260,392.424,5.482
261,393.939,5.809
262,395.455,5.615
263,396.970,5.895
264,398.485,6.182
265,400.000,6.095
266,401.515,8.957
267,403.030,14.320
268,404.545,5.826
269,406.061,6.365
270,407.576,6.344
271,409.091,6.689
272,410.606,15.758
273,412.121,7.293
274,413.636,6.656
275,415.152,6.819
276,416.667,6.617
277,418.182,6.547
278,419.697,16.696
279,421.212,6.934
280,422.727,6.711
281,424.242,7.646
282,425.758,10.597
283,427.273,13.231
284,428.788,10.323
285,430.303,6.826
286,431.818,6.440
287,433.333,6.497
288,434.848,15.105
289,436.364,18.894
290,437.879,9.702
291,439.394,6.530
292,440.909,7.920
293,442.424,6.933
294,443.939,7.319
295,445.455,6.501
296,446.970,8.634
297,448.485,7.827
298,450.000,6.997
299,451.515,6.477
300,453.030,6.348
301,454.545,7.876
302,456.061,6.993
303,457.576,7.192
304,459.091,8.804
305,460.606,6.392
306,462.121,6.865
307,463.636,7.578
308,465.152,6.565
309,466.667,6.457
310,468.182,6.346
311,469.697,6.190
312,471.212,6.061
313,472.727,6.167
314,474.242,6.225
315,475.758,6.104
316,477.273,6.132
317,478.788,6.165
318,480.303,6.043
319,481.818,6.119
320,483.333,5.988
321,484.848,6.167
322,486.364,6.210
323,487.879,6.352
324,489.394,6.416
325,490.909,5.937
326,492.424,6.182
327,493.939,6.537
328,495.455,7.230
329,496.970,7.556
330,498.485,7.196
331,500.000,7.186
332,501.515,7.584
333,503.030,7.346
334,504.545,7.743
335,506.061,6.665
336,507.576,6.638
337,509.091,6.911
338,510.606,7.314
