 ,X,Y,Length
1,330,288,3.030
2,332,288,3.030
3,334,288,3.030
4,336,288,3.030
5,338,288,3.030
6,340,288,3.030
7,342,288,3.030
8,344,288,3.030
9,346,288,3.030
10,348,288,3.030
11,350,288,3.030
12,352,288,3.030
13,354,288,3.030
14,356,288,3.030
15,358,288,3.030
16,360,288,3.030
17,362,288,3.030
18,364,288,3.030
19,366,288,3.030
20,368,288,3.030
21,370,288,3.030
22,372,288,3.030
23,374,288,3.030
24,376,288,3.030
25,378,288,3.030
26,380,288,3.030
27,382,288,3.030
28,384,288,3.030
29,386,288,3.030
30,388,288,6.061
31,392,288,6.061
32,396,288,4.285
33,398,290,6.061
34,402,290,3.030
35,404,290,6.061
36,408,290,3.030
37,410,290,6.061
38,414,290,6.776
39,418,292,3.030
40,420,292,6.061
41,424,292,3.030
42,426,292,6.061
43,430,292,4.285
44,432,294,6.061
45,436,294,6.776
46,440,296,6.061
47,444,296,3.030
48,446,296,6.776
49,450,298,6.061
50,454,298,3.030
51,456,298,6.776
52,460,300,6.061
53,464,300,3.030
54,466,300,6.776
55,470,302,3.030
56,472,302,6.061
57,476,302,3.030
58,478,302,6.776
59,482,304,3.030
60,484,304,3.030
61,486,304,6.776
62,490,306,3.030
63,492,306,4.285
64,494,308,3.030
65,496,308,6.061
66,500,308,4.285
67,502,310,3.030
68,504,310,3.030
69,506,310,6.776
70,510,312,3.030
71,512,312,3.030
72,514,312,4.285
73,516,314,3.030
74,518,314,3.030
75,520,314,3.030
76,522,314,4.285
77,524,316,3.030
78,526,316,3.030
79,528,316,3.030
80,530,316,3.030
81,532,316,3.030
82,534,316,3.030
83,536,316,3.030
84,538,316,3.030
85,540,316,3.030
86,542,316,3.030
87,544,316,3.030
88,546,316,3.030
89,548,316,3.030
90,550,316,3.030
91,552,316,3.030
92,554,316,3.030
93,556,316,3.030
94,558,316,3.030
95,560,316,3.030
96,562,316,3.030
97,564,316,3.030
98,566,316,3.030
99,568,316,3.030
100,570,316,3.030
101,572,316,3.030
102,574,316,3.030
103,576,316,3.030
104,578,316,3.030
105,580,316,3.030
106,582,316,3.030
107,584,316,3.030
108,586,316,3.030
109,588,316,3.030
110,590,316,3.030
111,592,316,3.030
112,594,316,3.030
113,596,316,3.030
114,598,316,3.030
115,600,316,3.030
116,602,316,3.030
117,604,316,3.030
118,606,316,6.061
119,610,316,3.030
120,612,316,3.030
121,614,316,3.030
122,616,316,3.030
123,618,316,3.030
124,620,316,3.030
125,622,316,3.030
126,624,316,3.030
127,626,316,3.030
128,628,316,6.061
129,632,316,3.030
130,634,316,3.030
131,636,316,3.030
132,638,316,3.030
133,640,316,3.030
134,642,316,3.030
135,644,316,3.030
136,646,316,3.030
137,648,316,3.030
138,650,316,3.030
139,652,316,3.030
140,654,316,3.030
141,656,316,3.030
142,658,316,3.030
143,660,316,3.030
144,662,316,4.285
145,664,314,3.030
146,666,314,3.030
147,668,314,3.030
148,670,314,3.030
149,672,314,3.030
150,674,314,3.030
151,676,314,3.030
152,678,314,3.030
153,680,314,3.030
154,682,314,3.030
155,684,314,3.030
156,686,314,3.030
157,688,314,3.030
158,690,314,3.030
159,692,314,3.030
160,694,314,3.030
161,696,314,3.030
162,698,314,3.030
163,700,314,4.285
164,702,316,3.030
165,704,316,3.030
166,704,318,3.030
167,706,318,3.030
168,708,318,3.030
169,708,320,3.030
170,710,320,3.030
171,712,320,3.030
172,712,322,3.030
173,714,322,3.030
174,716,322,3.030
175,716,324,3.030
176,718,324,3.030
177,720,324,3.030
178,720,326,3.030
179,722,326,3.030
180,724,326,4.285
181,726,328,3.030
182,728,328,3.030
183,728,330,3.030
184,730,330,4.285
185,732,332,4.285
186,734,334,3.030
187,736,334,3.030
188,738,334,3.030
189,738,336,3.030
190,740,336,4.285
191,742,338,3.030
192,744,338,4.285
193,746,340,4.285
194,748,342,3.030
195,750,342,4.285
196,752,344,3.030
197,754,344,3.030
198,754,346,3.030
199,756,346,4.285
200,758,348,6.776
201,762,350,4.285
202,764,352,4.285
203,766,354,3.030
204,768,354,3.030
205,768,356,4.285
206,770,358,4.285
207,772,360,3.030
208,774,360,3.030
209,774,362,3.030
210,776,362,3.030
211,776,364,4.285
212,778,366,4.285
213,780,368,3.030
214,782,368,3.030
215,782,370,4.285
216,784,372,4.285
217,786,374,4.285
218,788,376,3.030
219,788,378,3.030
220,790,378,3.030
221,790,380,3.030
222,792,380,4.285
223,794,382,3.030
224,794,384,3.030
225,796,384,3.030
226,796,386,3.030
227,798,386,3.030
228,798,388,4.285
229,800,390,4.285
230,802,392,4.285
231,804,394,3.030
232,804,396,3.030
233,806,396,4.285
234,808,398,3.030
235,808,400,3.030
236,810,400,3.030
237,810,402,3.030
238,812,402,3.030
239,812,404,4.285
240,814,406,3.030
241,816,406,3.030
242,816,408,3.030
243,816,410,3.030
244,818,410,4.285
245,820,412,3.030
246,820,414,3.030
247,822,414,3.030
248,822,416,4.285
249,824,418,4.285
250,826,420,4.285
251,828,422,3.030
252,828,424,4.285
253,830,426,3.030
254,830,428,4.285
255,832,430,3.030
256,832,432,3.030
257,832,434,4.285
258,834,436,3.030
259,834,438,4.285
260,836,440,3.030
261,836,442,3.030
262,836,444,6.776
263,838,448,3.030
264,838,450,3.030
265,838,452,6.776
266,840,456,3.030
267,840,458,3.030
268,840,460,4.285
269,842,462,6.061
270,842,466,3.030
271,842,468,4.285
272,844,470,3.030
273,844,472,3.030
274,844,474,6.776
275,846,478,3.030
276,846,480,3.030
277,846,482,6.061
278,846,486,3.030
279,846,488,4.285
280,848,490,6.061
281,848,494,3.030
282,848,496,4.285
283,850,498,3.030
284,850,500,3.030
285,850,502,4.285
286,852,504,3.030
287,852,506,3.030
288,852,508,3.030
289,852,510,3.030
290,852,512,4.285
291,854,514,3.030
292,854,516,3.030
293,854,518,6.061
294,854,522,3.030
295,854,524,4.285
296,856,526,3.030
297,856,528,3.030
298,856,530,3.030
299,856,532,3.030
300,856,534,3.030
301,856,536,3.030
302,856,538,6.061
303,856,542,3.030
304,856,544,3.030
305,856,546,6.061
306,856,550,3.030
307,856,552,3.030
308,856,554,6.061
309,856,558,3.030
310,856,560,3.030
311,856,562,6.061
312,856,566,6.061
313,856,570,3.030
314,856,572,6.776
315,854,576,3.030
316,854,578,6.061
317,854,582,3.030
318,854,584,6.776
319,852,588,6.061
320,852,592,3.030
321,852,594,4.285
322,850,596,6.061
323,850,600,3.030
324,850,602,6.061
325,850,606,4.285
326,848,608,6.061
327,848,612,4.285
328,846,614,6.061
329,846,618,6.061
330,846,622,3.030
331,846,624,6.776
332,844,628,3.030
333,844,630,6.061
334,844,634,3.030
335,844,636,3.030
336,844,638,6.061
337,844,642,3.030
338,844,644,3.030
339,844,646,3.030
340,844,648,6.061
341,844,652,6.776
342,842,656,6.061
343,842,660,3.030
344,842,662,6.776
345,840,666,3.030
346,840,668,3.030
347,840,670,6.776
348,838,674,3.030
349,838,676,4.285
350,836,678,3.030
351,836,680,6.776
352,834,684,3.030
353,834,686,4.285
354,832,688,6.061
355,832,692,4.285
356,830,694,3.030
357,830,696,3.030
358,830,698,4.285
359,828,700,3.030
360,828,702,3.030
361,828,704,3.030
362,828,706,4.285
363,826,708,3.030
364,826,710,4.285
365,824,712,3.030
366,824,714,3.030
367,824,716,4.285
368,822,718,3.030
369,822,720,4.285
370,820,722,3.030
371,820,724,4.285
372,818,726,3.030
373,818,728,4.285
374,816,730,3.030
375,816,732,3.030
376,816,734,4.285
377,814,736,3.030
378,814,738,4.285
379,812,740,3.030
380,812,742,4.285
381,810,744,3.030
382,810,746,3.030
383,808,746,4.285
384,806,748,3.030
385,806,750,4.285
386,804,752,3.030
387,802,752,3.030
388,802,754,4.285
389,800,756,4.285
390,798,758,4.285
391,796,760,4.285
392,794,762,4.285
393,792,764,4.285
394,790,766,4.285
395,788,768,4.285
396,786,770,3.030
397,784,770,6.776
398,780,772,3.030
399,778,772,4.285
400,776,774,4.285
401,774,776,3.030
402,772,776,4.285
403,770,778,4.285
404,768,780,6.061
405,764,780,3.030
406,764,782,6.061
407,760,782,4.285
408,758,784,3.030
409,756,784,4.285
410,754,786,3.030
411,752,786,4.285
412,750,788,3.030
413,748,788,4.285
414,746,790,3.030
415,744,790,4.285
416,742,792,3.030
417,740,792,3.030
418,738,792,3.030
419,736,792,4.285
420,734,794,3.030
421,732,794,3.030
422,730,794,4.285
