 ,X,Y,Length
1,836,438,3.030
2,834,438,3.030
3,834,440,4.285
4,832,442,4.285
5,830,444,4.285
6,828,446,3.030
7,828,448,3.030
8,826,448,3.030
9,826,450,3.030
10,824,450,3.030
11,824,452,4.285
12,822,454,4.285
13,820,456,4.285
14,818,458,3.030
15,818,460,3.030
16,816,460,3.030
17,816,462,4.285
18,814,464,4.285
19,812,466,4.285
20,810,468,4.285
21,808,470,4.285
22,806,472,3.030
23,806,474,3.030
24,804,474,3.030
25,804,476,3.030
26,802,476,3.030
27,802,478,3.030
28,800,478,3.030
29,800,480,3.030
30,800,482,3.030
31,798,482,3.030
32,798,484,4.285
33,796,486,3.030
34,796,488,3.030
35,794,488,3.030
36,794,490,4.285
37,792,492,4.285
38,790,494,3.030
39,790,496,3.030
40,788,496,3.030
41,788,498,4.285
42,786,500,3.030
43,786,502,3.030
44,784,502,3.030
45,784,504,3.030
46,782,504,3.030
47,782,506,3.030
48,780,506,3.030
49,780,508,4.285
50,778,510,4.285
51,776,512,3.030
52,776,514,3.030
53,774,514,3.030
54,774,516,3.030
55,772,516,3.030
56,772,518,3.030
57,770,518,3.030
58,770,520,4.285
59,768,522,4.285
60,766,524,3.030
61,766,526,3.030
62,764,526,4.285
63,762,528,4.285
64,760,530,4.285
65,758,532,3.030
66,758,534,3.030
67,756,534,4.285
68,754,536,3.030
69,754,538,3.030
70,752,538,3.030
71,752,540,3.030
72,750,540,3.030
73,750,542,4.285
74,748,544,4.285
75,746,546,4.285
76,744,548,4.285
77,742,550,3.030
78,742,552,3.030
79,740,552,4.285
80,738,554,3.030
81,738,556,3.030
82,736,556,3.030
83,736,558,3.030
84,734,558,3.030
85,734,560,3.030
86,732,560,4.285
87,730,562,3.030
88,730,564,3.030
89,728,564,4.285
90,726,566,4.285
91,724,568,3.030
92,722,568,3.030
93,722,570,3.030
94,720,570,4.285
95,718,572,4.285
96,716,574,3.030
97,714,574,3.030
98,714,576,3.030
99,712,576,3.030
100,710,576,3.030
101,710,578,3.030
102,708,578,3.030
103,708,580,3.030
104,706,580,3.030
105,706,582,3.030
106,704,582,4.285
107,702,584,4.285
108,700,586,3.030
109,698,586,3.030
110,698,588,3.030
111,696,588,4.285
112,694,590,3.030
113,692,590,4.285
114,690,592,4.285
115,688,594,3.030
116,686,594,3.030
117,686,596,3.030
118,684,596,3.030
119,684,598,3.030
120,682,598,3.030
121,680,598,3.030
122,680,600,3.030
123,678,600,4.285
124,676,602,3.030
125,674,602,3.030
126,674,604,3.030
127,672,604,3.030
128,670,604,3.030
129,670,606,4.285
130,668,608,3.030
131,666,608,3.030
132,666,610,3.030
133,664,610,4.285
134,662,612,3.030
135,660,612,3.030
136,660,614,3.030
137,658,614,3.030
138,658,616,4.285
139,656,618,3.030
140,654,618,4.285
141,652,620,4.285
142,650,622,3.030
143,648,622,4.285
144,646,624,3.030
145,646,626,3.030
146,644,626,3.030
147,644,628,3.030
148,642,628,3.030
149,642,630,3.030
150,640,630,3.030
151,638,630,3.030
152,638,632,3.030
153,636,632,4.285
154,634,634,4.285
155,632,636,4.285
156,630,638,4.285
157,628,640,3.030
158,626,640,3.030
159,626,642,4.285
160,624,644,3.030
161,622,644,3.030
162,622,646,3.030
163,620,646,3.030
164,620,648,3.030
165,618,648,3.030
166,618,650,4.285
167,616,652,4.285
168,614,654,4.285
169,612,656,3.030
170,612,658,3.030
171,610,658,3.030
172,610,660,3.030
173,608,660,3.030
174,606,660,3.030
175,606,662,3.030
176,604,662,4.285
177,602,664,3.030
178,600,664,3.030
179,600,666,3.030
180,598,666,4.285
181,596,668,3.030
182,594,668,3.030
183,594,670,3.030
184,592,670,3.030
185,590,670,3.030
186,590,672,3.030
187,588,672,3.030
188,588,674,3.030
189,586,674,3.030
190,584,674,3.030
191,584,676,3.030
192,582,676,4.285
193,580,678,4.285
194,578,680,3.030
195,576,680,4.285
196,574,682,3.030
197,572,682,4.285
198,570,684,3.030
199,568,684,4.285
200,566,686,3.030
201,564,686,3.030
202,564,688,3.030
203,562,688,3.030
204,560,688,3.030
205,560,690,3.030
206,558,690,4.285
207,556,692,3.030
208,554,692,4.285
209,552,694,3.030
210,550,694,3.030
211,548,694,4.285
212,546,696,3.030
213,544,696,4.285
214,542,698,3.030
215,540,698,3.030
216,538,698,3.030
217,538,700,3.030
218,536,700,3.030
219,534,700,4.285
220,532,702,3.030
221,530,702,3.030
222,528,702,3.030
223,528,704,3.030
224,526,704,3.030
225,524,704,4.285
226,522,706,3.030
227,520,706,4.285
228,518,708,3.030
229,516,708,3.030
230,516,710,3.030
231,514,710,3.030
232,512,710,3.030
233,510,710,3.030
234,510,712,3.030
235,508,712,4.285
236,506,714,3.030
237,504,714,3.030
238,502,714,4.285
239,500,716,3.030
240,498,716,3.030
241,496,716,3.030
242,496,718,3.030
243,494,718,3.030
244,492,718,4.285
245,490,720,3.030
246,488,720,3.030
247,486,720,3.030
248,484,720,4.285
249,482,722,3.030
250,480,722,3.030
251,478,722,3.030
252,478,724,3.030
253,476,724,3.030
254,474,724,3.030
255,472,724,4.285
256,470,726,3.030
257,468,726,3.030
258,466,726,3.030
259,464,726,3.030
260,462,726,3.030
261,460,726,3.030
262,458,726,3.030
263,456,726,3.030
264,454,726,3.030
265,452,726,3.030
266,450,726,3.030
267,448,726,4.285
268,446,728,3.030
269,444,728,3.030
270,442,728,3.030
271,440,728,3.030
272,438,728,3.030
273,436,728,3.030
274,434,728,3.030
275,432,728,3.030
276,430,728,3.030
277,428,728,3.030
278,426,728,3.030
279,424,728,3.030
280,422,728,3.030
281,420,728,3.030
282,418,728,3.030
283,416,728,3.030
284,414,728,3.030
285,412,728,3.030
286,410,728,3.030
287,408,728,3.030
288,406,728,3.030
289,404,728,3.030
290,404,726,3.030
291,402,726,3.030
292,400,726,3.030
293,398,726,4.285
294,396,724,3.030
295,394,724,4.285
296,392,722,3.030
297,390,722,3.030
298,388,722,4.285
299,386,720,3.030
300,384,720,3.030
301,384,718,3.030
302,382,718,3.030
303,380,718,3.030
304,378,718,3.030
305,378,716,3.030
306,376,716,3.030
307,374,716,4.285
308,372,714,3.030
309,370,714,4.285
310,368,712,3.030
311,366,712,3.030
312,364,712,3.030
313,364,710,3.030
314,362,710,3.030
315,360,710,3.030
316,360,708,3.030
317,358,708,3.030
318,356,708,4.285
319,354,706,3.030
320,352,706,3.030
321,352,704,3.030
322,350,704,4.285
323,348,702,4.285
324,346,700,3.030
325,344,700,4.285
326,342,698,3.030
327,342,696,3.030
328,340,696,4.285
329,338,694,3.030
330,338,692,3.030
331,336,692,4.285
332,334,690,3.030
333,332,690,4.285
334,330,688,4.285
335,328,686,4.285
336,326,684,4.285
337,324,682,4.285
338,322,680,4.285
339,320,678,3.030
340,320,676,3.030
341,318,676,3.030
342,318,674,4.285
343,316,672,4.285
344,314,670,4.285
345,312,668,3.030
346,310,668,3.030
347,310,666,3.030
348,308,666,3.030
349,308,664,4.285
350,306,662,4.285
351,304,660,4.285
352,302,658,4.285
353,300,656,3.030
354,298,656,3.030
355,298,654,4.285
356,296,652,3.030
357,294,652,3.030
358,294,650,3.030
359,292,650,3.030
360,292,648,4.285
361,290,646,3.030
362,288,646,3.030
363,288,644,4.285
364,286,642,3.030
365,286,640,4.285
366,284,638,4.285
367,282,636,3.030
368,282,634,4.285
369,280,632,3.030
370,280,630,3.030
371,278,630,3.030
372,278,628,3.030
373,278,626,3.030
374,276,626,3.030
375,276,624,4.285
376,274,622,3.030
377,274,620,3.030
378,274,618,3.030
379,272,618,3.030
380,272,616,4.285
381,270,614,3.030
382,270,612,4.285
383,268,610,3.030
384,268,608,3.030
385,268,606,4.285
386,266,604,3.030
387,266,602,3.030
388,266,600,3.030
389,264,600,3.030
390,264,598,3.030
391,264,596,3.030
392,264,594,4.285
393,262,592,3.030
394,262,590,3.030
395,262,588,3.030
396,262,586,3.030
397,262,584,3.030
398,262,582,3.030
399,262,580,3.030
400,262,578,3.030
401,262,576,3.030
402,262,574,3.030
403,260,574,3.030
404,260,572,3.030
405,260,570,3.030
406,260,568,3.030
407,260,566,3.030
408,260,564,3.030
409,260,562,3.030
410,260,560,3.030
411,260,558,3.030
412,260,556,3.030
413,260,554,3.030
414,260,552,3.030
415,260,550,3.030
416,260,548,3.030
417,260,546,3.030
418,260,544,3.030
419,260,542,3.030
420,260,540,3.030
421,260,538,3.030
422,260,536,3.030
423,260,534,3.030
424,260,532,3.030
425,260,530,3.030
426,260,528,3.030
427,260,526,3.030
428,260,524,3.030
429,260,522,3.030
430,260,520,3.030
431,260,518,3.030
432,260,516,3.030
433,260,514,3.030
434,260,512,4.285
435,262,510,3.030
436,262,508,3.030
437,262,506,4.285
438,264,504,3.030
439,264,502,3.030
440,264,500,3.030
441,264,498,3.030
442,264,496,4.285
443,266,494,3.030
444,266,492,3.030
445,266,490,4.285
446,268,488,3.030
447,268,486,4.285
448,270,484,3.030
449,270,482,3.030
450,270,480,3.030
451,270,478,3.030
452,272,478,3.030
453,272,476,3.030
454,272,474,3.030
455,274,474,3.030
456,274,472,3.030
457,274,470,3.030
458,274,468,3.030
459,274,466,4.285
460,276,464,3.030
461,276,462,3.030
462,276,460,3.030
463,276,458,3.030
464,276,456,3.030
465,276,454,4.285
466,278,452,3.030
467,278,450,3.030
468,278,448,4.285
469,280,446,3.030
470,280,444,3.030
471,280,442,3.030
472,282,442,3.030
473,282,440,3.030
474,282,438,3.030
475,282,436,4.285
476,284,434,3.030
477,284,432,4.285
478,286,430,3.030
479,286,428,4.285
480,288,426,3.030
481,288,424,3.030
482,288,422,3.030
483,290,422,3.030
484,290,420,3.030
485,292,420,3.030
486,292,418,3.030
487,292,416,3.030
488,294,416,3.030
489,294,414,4.285
490,296,412,3.030
491,296,410,4.285
492,298,408,4.285
493,300,406,3.030
494,300,404,4.285
495,302,402,4.285
496,304,400,3.030
497,304,398,4.285
498,306,396,3.030
499,306,394,3.030
500,308,394,3.030
501,308,392,3.030
502,310,392,3.030
503,310,390,4.285
504,312,388,3.030
505,312,386,4.285
506,314,384,3.030
507,314,382,3.030
508,316,382,3.030
509,316,380,3.030
510,318,380,3.030
511,318,378,3.030
512,320,378,3.030
513,320,376,3.030
514,320,374,3.030
515,322,374,3.030
516,322,372,3.030
517,324,372,3.030
518,326,372,3.030
519,326,370,4.285
520,328,368,4.285
521,330,366,3.030
522,332,366,3.030
523,332,364,3.030
524,334,364,3.030
525,334,362,3.030
526,336,362,4.285
527,338,360,3.030
528,340,360,3.030
529,340,358,3.030
530,342,358,3.030
531,342,356,3.030
532,344,356,3.030
533,344,354,3.030
534,346,354,4.285
535,348,352,3.030
536,350,352,3.030
537,350,350,3.030
538,352,350,4.285
539,354,348,4.285
540,356,346,3.030
541,358,346,4.285
542,360,344,4.285
543,362,342,4.285
544,364,340,3.030
545,366,340,3.030
546,366,338,3.030
547,368,338,3.030
548,368,336,3.030
549,370,336,4.285
550,372,334,3.030
551,374,334,3.030
552,374,332,3.030
553,376,332,3.030
554,376,330,3.030
555,378,330,3.030
556,378,328,3.030
557,380,328,3.030
558,380,326,3.030
559,382,326,3.030
560,382,324,3.030
561,384,324,4.285
562,386,322,4.285
563,388,320,3.030
564,390,320,4.285
565,392,318,4.285
566,394,316,3.030
567,396,316,4.285
568,398,314,3.030
569,400,314,4.285
570,402,312,3.030
571,404,312,4.285
572,406,310,3.030
573,408,310,3.030
574,410,310,3.030
575,412,310,3.030
576,412,308,3.030
577,414,308,3.030
578,416,308,3.030
579,418,308,3.030
580,418,306,3.030
581,420,306,3.030
582,422,306,3.030
583,424,306,3.030
584,426,306,3.030
585,428,306,3.030
586,428,304,3.030
587,430,304,3.030
588,432,304,3.030
589,434,304,3.030
590,436,304,3.030
591,438,304,3.030
592,440,304,3.030
593,442,304,3.030
594,444,304,3.030
595,446,304,3.030
596,448,304,3.030
597,450,304,3.030
598,452,304,3.030
599,454,304,3.030
600,456,304,3.030
601,458,304,3.030
602,460,304,3.030
603,462,304,3.030
604,464,304,3.030
605,466,304,3.030
606,468,304,4.285
