 ,Position,Intensity
1,0.000,14.866
2,1.515,15.195
3,3.030,15.200
4,4.545,15.132
5,6.061,15.199
6,7.576,15.419
7,9.091,16.324
8,10.606,15.902
9,12.121,16.133
10,13.636,16.359
11,15.152,15.765
12,16.667,14.961
13,18.182,14.798
14,19.697,14.022
15,21.212,13.452
16,22.727,13.658
17,24.242,13.125
18,25.758,12.985
19,27.273,13.409
20,28.788,14.309
21,30.303,13.776
22,31.818,14.433
23,33.333,13.706
24,34.848,13.923
25,36.364,14.230
26,37.879,13.636
27,39.394,13.724
28,40.909,14.105
29,42.424,14.038
30,43.939,14.428
31,45.455,18.660
32,46.970,29.367
33,48.485,44.649
34,50.000,46.691
35,51.515,57.523
36,53.030,86.021
37,54.545,93.863
38,56.061,59.921
39,57.576,38.782
40,59.091,45.169
41,60.606,62.279
42,62.121,62.452
43,63.636,72.902
44,65.152,77.488
45,66.667,76.011
46,68.182,70.328
47,69.697,22.446
48,71.212,23.165
49,72.727,23.655
50,74.242,30.323
51,75.758,35.189
52,77.273,37.939
53,78.788,34.881
54,80.303,19.456
55,81.818,16.105
56,83.333,16.641
57,84.848,17.690
58,86.364,19.056
59,87.879,22.819
60,89.394,21.105
61,90.909,16.820
62,92.424,17.515
63,93.939,18.500
64,95.455,16.537
65,96.970,17.467
66,98.485,16.604
67,100.000,16.447
68,101.515,15.064
69,103.030,15.378
70,104.545,15.505
71,106.061,15.339
72,107.576,15.971
73,109.091,15.558
74,110.606,15.217
75,112.121,14.853
76,113.636,14.276
77,115.152,14.197
78,116.667,14.511
79,118.182,14.517
80,119.697,18.271
81,121.212,19.744
82,122.727,19.575
83,124.242,33.365
84,125.758,22.661
85,127.273,16.436
86,128.788,29.279
87,130.303,28.105
88,131.818,30.877
89,133.333,33.147
90,134.848,28.173
91,136.364,26.265
92,137.879,25.552
93,139.394,24.464
94,140.909,21.411
95,142.424,17.631
96,143.939,18.834
97,145.455,19.426
98,146.970,15.330
99,148.485,13.588
100,150.000,12.644
101,151.515,12.381
102,153.030,13.102
103,154.545,13.229
104,156.061,12.170
105,157.576,12.954
106,159.091,13.218
