 ,Position,Intensity
1,0.000,12.206
2,1.515,15.266
3,3.030,32.113
4,4.545,34.307
5,6.061,23.556
6,7.576,12.130
7,9.091,12.290
8,10.606,12.524
9,12.121,11.602
10,13.636,13.365
11,15.152,12.500
12,16.667,12.004
13,18.182,11.422
14,19.697,11.414
15,21.212,11.276
16,22.727,11.940
17,24.242,12.309
18,25.758,11.890
19,27.273,11.309
20,28.788,11.398
21,30.303,11.306
22,31.818,11.533
23,33.333,11.443
24,34.848,11.519
25,36.364,11.321
26,37.879,11.294
27,39.394,11.303
28,40.909,11.301
29,42.424,11.712
30,43.939,13.934
31,45.455,13.911
32,46.970,13.574
33,48.485,14.999
34,50.000,14.673
35,51.515,12.637
36,53.030,12.015
37,54.545,12.465
38,56.061,12.358
39,57.576,12.919
40,59.091,14.788
41,60.606,13.099
42,62.121,11.456
43,63.636,10.856
44,65.152,11.415
45,66.667,11.119
46,68.182,10.744
47,69.697,11.198
48,71.212,10.798
49,72.727,10.352
50,74.242,10.066
51,75.758,10.414
52,77.273,10.701
53,78.788,10.118
54,80.303,10.326
55,81.818,9.927
56,83.333,10.042
57,84.848,9.803
58,86.364,10.001
59,87.879,9.506
60,89.394,9.609
61,90.909,9.575
62,92.424,8.922
63,93.939,8.716
64,95.455,8.788
65,96.970,9.152
66,98.485,9.317
67,100.000,9.216
68,101.515,8.936
69,103.030,8.812
70,104.545,9.064
71,106.061,8.602
72,107.576,8.533
73,109.091,8.035
74,110.606,8.230
75,112.121,8.384
76,113.636,8.371
77,115.152,8.865
78,116.667,8.318
79,118.182,8.204
80,119.697,8.434
81,121.212,8.174
82,122.727,8.133
83,124.242,8.690
84,125.758,8.591
85,127.273,8.274
86,128.788,8.087
87,130.303,8.184
88,131.818,8.229
89,133.333,8.175
90,134.848,8.313
91,136.364,8.099
92,137.879,8.096
93,139.394,8.276
94,140.909,8.388
95,142.424,8.400
96,143.939,8.341
97,145.455,8.656
98,146.970,9.052
99,148.485,9.159
100,150.000,8.698
101,151.515,8.809
102,153.030,8.745
103,154.545,8.704
104,156.061,8.817
105,157.576,8.833
106,159.091,8.658
107,160.606,8.780
108,162.121,8.507
109,163.636,8.877
110,165.152,8.992
111,166.667,8.912
112,168.182,8.666
113,169.697,8.809
114,171.212,9.068
115,172.727,8.748
116,174.242,8.817
117,175.758,8.745
118,177.273,8.792
119,178.788,8.330
120,180.303,8.472
121,181.818,8.297
122,183.333,8.767
123,184.848,8.621
124,186.364,8.690
125,187.879,8.584
126,189.394,8.516
127,190.909,8.100
128,192.424,7.976
129,193.939,7.405
130,195.455,7.820
131,196.970,7.708
132,198.485,7.230
133,200.000,7.189
134,201.515,7.406
135,203.030,7.455
136,204.545,7.081
137,206.061,6.879
138,207.576,6.738
139,209.091,6.991
140,210.606,6.618
141,212.121,6.869
142,213.636,6.651
143,215.152,6.917
144,216.667,6.944
145,218.182,6.671
146,219.697,21.672
147,221.212,7.065
148,222.727,6.689
149,224.242,6.689
150,225.758,6.795
151,227.273,6.962
152,228.788,8.097
153,230.303,10.901
154,231.818,24.713
155,233.333,22.321
156,234.848,20.949
157,236.364,26.931
158,237.879,32.287
159,239.394,27.830
160,240.909,25.893
161,242.424,22.848
162,243.939,17.298
163,245.455,7.238
164,246.970,7.267
165,248.485,13.060
166,250.000,10.366
167,251.515,7.273
168,253.030,9.026
169,254.545,7.535
170,256.061,7.265
171,257.576,7.648
172,259.091,7.740
173,260.606,12.936
174,262.121,12.654
175,263.636,10.335
176,265.152,7.651
177,266.667,7.502
178,268.182,7.654
179,269.697,7.650
180,271.212,7.569
181,272.727,7.479
182,274.242,7.109
183,275.758,6.997
184,277.273,6.719
185,278.788,6.724
186,280.303,6.637
187,281.818,6.581
188,283.333,6.721
189,284.848,6.536
190,286.364,6.881
191,287.879,6.586
192,289.394,6.493
193,290.909,6.566
194,292.424,6.427
195,293.939,6.485
196,295.455,6.790
197,296.970,6.596
198,298.485,6.453
199,300.000,6.329
200,301.515,6.398
201,303.030,6.436
202,304.545,6.648
203,306.061,6.545
204,307.576,7.330
205,309.091,6.725
206,310.606,6.811
207,312.121,10.814
208,313.636,12.260
209,315.152,12.743
210,316.667,12.723
211,318.182,12.814
212,319.697,7.814
213,321.212,6.432
214,322.727,6.256
215,324.242,6.365
216,325.758,6.200
217,327.273,6.194
218,328.788,6.127
219,330.303,6.251
220,331.818,6.416
221,333.333,6.162
222,334.848,6.208
223,336.364,6.289
224,337.879,6.404
225,339.394,7.493
226,340.909,6.785
227,342.424,6.175
228,343.939,6.447
229,345.455,6.329
230,346.970,6.302
