 ,X,Y,Length
1,698,238,3.030
2,698,240,3.030
3,698,242,3.030
4,698,244,3.030
5,698,246,3.030
6,698,248,3.030
7,698,250,3.030
8,698,252,3.030
9,698,254,3.030
10,698,256,3.030
11,698,258,3.030
12,698,260,3.030
13,698,262,3.030
14,698,264,3.030
15,698,266,3.030
16,698,268,3.030
17,698,270,3.030
18,698,272,3.030
19,698,274,3.030
20,698,276,3.030
21,698,278,4.285
22,700,280,3.030
23,700,282,3.030
24,700,284,3.030
25,700,286,3.030
26,700,288,3.030
27,700,290,3.030
28,700,292,3.030
29,700,294,3.030
30,700,296,3.030
31,700,298,3.030
32,700,300,3.030
33,700,302,3.030
34,700,304,3.030
35,700,306,3.030
36,700,308,4.285
37,702,310,3.030
38,702,312,3.030
39,702,314,3.030
40,702,316,3.030
41,702,318,3.030
42,702,320,3.030
43,702,322,3.030
44,702,324,3.030
45,702,326,3.030
46,702,328,3.030
47,702,330,3.030
48,702,332,3.030
49,702,334,3.030
50,702,336,3.030
51,702,338,3.030
52,702,340,3.030
53,702,342,3.030
54,702,344,3.030
55,702,346,3.030
56,702,348,3.030
57,702,350,3.030
58,702,352,3.030
59,702,354,3.030
60,702,356,3.030
61,702,358,3.030
62,702,360,3.030
63,704,360,3.030
64,704,362,3.030
65,704,364,3.030
66,704,366,3.030
67,704,368,3.030
68,704,370,3.030
69,704,372,3.030
70,706,372,3.030
71,706,374,3.030
72,706,376,3.030
73,706,378,3.030
74,706,380,3.030
75,706,382,3.030
76,708,382,3.030
77,708,384,3.030
78,708,386,3.030
79,708,388,3.030
80,708,390,3.030
81,708,392,3.030
82,710,392,3.030
83,710,394,3.030
84,710,396,3.030
85,710,398,3.030
86,710,400,3.030
87,710,402,3.030
88,710,404,3.030
89,710,406,3.030
90,710,408,3.030
91,710,410,4.285
92,712,412,3.030
93,712,414,3.030
94,712,416,3.030
95,712,418,3.030
96,712,420,3.030
97,712,422,3.030
98,714,422,3.030
99,714,424,3.030
100,714,426,3.030
101,714,428,3.030
102,714,430,3.030
103,716,430,3.030
104,716,432,3.030
105,716,434,3.030
106,716,436,3.030
107,716,438,3.030
108,718,438,3.030
109,718,440,3.030
110,718,442,3.030
111,718,444,3.030
112,718,446,3.030
113,720,446,3.030
114,720,448,3.030
115,720,450,3.030
116,720,452,3.030
117,720,454,3.030
118,720,456,3.030
