 ,Position,Intensity
1,0.000,9.750
2,1.515,9.990
3,3.030,9.529
4,4.545,9.483
5,6.061,8.582
6,7.576,10.178
7,9.091,10.437
8,10.606,7.844
9,12.121,8.448
10,13.636,8.324
11,15.152,7.632
12,16.667,8.613
13,18.182,9.228
14,19.697,7.679
15,21.212,7.771
16,22.727,8.019
17,24.242,8.864
18,25.758,7.453
19,27.273,7.707
20,28.788,7.800
21,30.303,7.471
22,31.818,7.239
23,33.333,7.454
24,34.848,7.506
25,36.364,7.026
26,37.879,7.163
27,39.394,7.451
28,40.909,7.456
29,42.424,7.440
30,43.939,7.146
31,45.455,7.159
32,46.970,7.573
33,48.485,8.047
34,50.000,7.335
35,51.515,7.177
36,53.030,7.325
37,54.545,7.213
38,56.061,7.206
39,57.576,7.224
40,59.091,7.103
41,60.606,6.829
42,62.121,6.846
43,63.636,7.078
44,65.152,6.418
45,66.667,6.980
46,68.182,7.008
47,69.697,7.045
48,71.212,7.307
49,72.727,7.231
50,74.242,6.899
51,75.758,6.822
52,77.273,7.153
53,78.788,6.748
54,80.303,6.714
55,81.818,7.040
56,83.333,6.982
57,84.848,7.132
58,86.364,6.974
59,87.879,7.193
60,89.394,7.139
61,90.909,7.254
62,92.424,7.276
63,93.939,7.375
64,95.455,7.184
65,96.970,7.003
66,98.485,6.869
67,100.000,7.076
68,101.515,7.071
69,103.030,7.174
70,104.545,6.972
71,106.061,7.166
72,107.576,7.199
73,109.091,6.821
74,110.606,7.196
75,112.121,7.250
76,113.636,6.774
77,115.152,7.013
78,116.667,7.038
79,118.182,6.989
80,119.697,6.722
81,121.212,6.654
82,122.727,6.768
83,124.242,6.981
84,125.758,6.763
85,127.273,6.867
86,128.788,6.635
87,130.303,6.629
88,131.818,6.772
89,133.333,7.041
90,134.848,7.179
91,136.364,7.226
92,137.879,6.838
93,139.394,6.805
94,140.909,7.031
95,142.424,7.144
96,143.939,6.998
97,145.455,7.055
98,146.970,7.232
99,148.485,7.145
100,150.000,6.696
101,151.515,7.972
102,153.030,7.668
103,154.545,7.330
104,156.061,7.228
105,157.576,7.130
106,159.091,7.366
107,160.606,7.593
108,162.121,8.247
109,163.636,7.923
110,165.152,7.818
111,166.667,8.027
112,168.182,7.991
113,169.697,8.148
114,171.212,7.828
115,172.727,8.228
116,174.242,7.844
117,175.758,8.161
118,177.273,7.893
119,178.788,8.069
120,180.303,8.090
121,181.818,7.883
122,183.333,7.855
123,184.848,7.941
124,186.364,8.189
125,187.879,8.174
126,189.394,7.629
127,190.909,7.518
128,192.424,8.068
129,193.939,7.331
130,195.455,7.565
131,196.970,7.241
132,198.485,7.637
133,200.000,7.250
134,201.515,7.458
135,203.030,6.892
136,204.545,7.012
137,206.061,7.218
138,207.576,6.904
139,209.091,6.898
140,210.606,6.718
141,212.121,6.569
142,213.636,6.414
143,215.152,6.874
144,216.667,6.387
145,218.182,6.779
146,219.697,6.642
147,221.212,6.318
148,222.727,5.800
149,224.242,5.872
150,225.758,5.839
151,227.273,5.895
152,228.788,6.196
153,230.303,5.806
154,231.818,5.543
155,233.333,5.856
156,234.848,6.089
157,236.364,5.547
158,237.879,5.256
159,239.394,5.196
160,240.909,5.238
161,242.424,5.194
162,243.939,5.017
163,245.455,5.142
164,246.970,5.052
165,248.485,5.029
166,250.000,4.969
167,251.515,4.913
168,253.030,4.987
169,254.545,4.742
170,256.061,4.865
171,257.576,4.778
172,259.091,4.848
173,260.606,4.953
174,262.121,4.981
175,263.636,4.716
176,265.152,4.900
177,266.667,4.768
178,268.182,4.574
179,269.697,4.667
180,271.212,5.013
181,272.727,4.937
182,274.242,4.933
