 ,Position,Intensity
1,0.000,11.844
2,1.515,12.493
3,3.030,13.092
4,4.545,12.700
5,6.061,12.261
6,7.576,12.035
7,9.091,11.830
8,10.606,11.585
9,12.121,11.467
10,13.636,11.141
11,15.152,11.055
12,16.667,11.042
13,18.182,11.041
14,19.697,10.987
15,21.212,10.080
16,22.727,10.227
17,24.242,10.064
18,25.758,9.872
19,27.273,9.733
20,28.788,9.662
21,30.303,10.672
22,31.818,11.228
23,33.333,9.664
24,34.848,9.582
25,36.364,9.537
26,37.879,9.421
27,39.394,9.599
28,40.909,10.064
29,42.424,9.525
30,43.939,9.152
31,45.455,9.004
32,46.970,9.440
33,48.485,10.904
34,50.000,10.533
35,51.515,9.512
36,53.030,9.871
37,54.545,9.766
38,56.061,9.796
39,57.576,12.045
40,59.091,11.455
41,60.606,10.153
42,62.121,9.741
43,63.636,10.569
44,65.152,10.922
45,66.667,12.734
46,68.182,14.353
47,69.697,11.795
48,71.212,11.118
49,72.727,11.061
50,74.242,13.245
51,75.758,11.435
52,77.273,10.563
53,78.788,9.644
54,80.303,9.579
55,81.818,9.794
56,83.333,9.393
57,84.848,9.308
58,86.364,10.430
59,87.879,10.101
60,89.394,9.752
61,90.909,9.918
62,92.424,8.953
63,93.939,8.477
64,95.455,8.711
65,96.970,8.630
66,98.485,8.880
67,100.000,8.500
68,101.515,8.492
69,103.030,8.451
70,104.545,8.536
71,106.061,8.976
72,107.576,8.673
73,109.091,8.700
74,110.606,8.843
75,112.121,8.662
76,113.636,8.475
77,115.152,8.287
78,116.667,8.344
79,118.182,8.582
80,119.697,8.670
81,121.212,8.779
82,122.727,9.106
83,124.242,8.641
84,125.758,9.175
85,127.273,9.028
86,128.788,9.270
87,130.303,9.423
88,131.818,9.558
89,133.333,9.769
90,134.848,9.580
91,136.364,9.560
92,137.879,9.547
93,139.394,9.573
94,140.909,9.819
95,142.424,9.803
96,143.939,9.812
97,145.455,9.516
98,146.970,9.955
99,148.485,9.905
100,150.000,9.970
101,151.515,9.691
102,153.030,9.879
103,154.545,9.697
104,156.061,10.042
105,157.576,10.597
106,159.091,10.053
107,160.606,9.683
108,162.121,9.616
109,163.636,9.364
110,165.152,9.202
111,166.667,9.205
112,168.182,9.049
113,169.697,8.487
114,171.212,8.659
115,172.727,8.773
116,174.242,8.971
117,175.758,8.196
118,177.273,8.104
119,178.788,8.129
120,180.303,8.810
121,181.818,8.615
122,183.333,8.347
123,184.848,8.202
124,186.364,8.147
125,187.879,8.013
126,189.394,8.099
127,190.909,7.541
128,192.424,7.361
129,193.939,7.180
130,195.455,7.354
131,196.970,6.810
132,198.485,6.895
133,200.000,6.687
134,201.515,6.589
135,203.030,6.448
136,204.545,6.299
137,206.061,6.416
138,207.576,6.470
139,209.091,6.664
140,210.606,6.318
141,212.121,6.403
142,213.636,6.346
143,215.152,6.397
144,216.667,6.396
145,218.182,6.456
146,219.697,6.147
147,221.212,5.951
148,222.727,6.278
149,224.242,6.310
150,225.758,6.078
151,227.273,5.960
152,228.788,6.153
153,230.303,6.068
154,231.818,5.996
155,233.333,6.020
156,234.848,6.034
157,236.364,6.067
158,237.879,6.119
159,239.394,5.933
160,240.909,6.182
161,242.424,6.160
162,243.939,6.008
163,245.455,5.968
164,246.970,5.955
165,248.485,6.208
166,250.000,5.887
167,251.515,5.987
168,253.030,5.835
169,254.545,5.941
170,256.061,6.307
171,257.576,6.258
172,259.091,5.884
173,260.606,5.803
174,262.121,6.167
175,263.636,5.942
176,265.152,6.380
177,266.667,5.973
178,268.182,6.076
179,269.697,6.273
180,271.212,6.097
181,272.727,5.786
182,274.242,6.312
183,275.758,6.082
184,277.273,6.202
185,278.788,6.186
186,280.303,6.350
187,281.818,6.695
188,283.333,6.429
189,284.848,6.697
190,286.364,6.549
191,287.879,6.708
192,289.394,6.331
193,290.909,6.214
194,292.424,6.384
195,293.939,6.143
196,295.455,6.534
197,296.970,6.390
198,298.485,6.112
199,300.000,6.315
200,301.515,6.271
201,303.030,6.248
202,304.545,6.370
203,306.061,6.358
204,307.576,6.001
205,309.091,6.221
206,310.606,6.218
207,312.121,6.384
208,313.636,6.371
209,315.152,6.222
210,316.667,6.392
211,318.182,6.471
212,319.697,6.300
213,321.212,6.551
214,322.727,6.398
215,324.242,6.856
216,325.758,6.678
217,327.273,6.468
218,328.788,6.803
219,330.303,6.562
220,331.818,6.487
221,333.333,6.243
222,334.848,6.935
223,336.364,6.562
224,337.879,7.249
225,339.394,7.228
226,340.909,7.509
227,342.424,7.140
228,343.939,6.790
229,345.455,6.842
230,346.970,6.525
231,348.485,7.359
232,350.000,6.495
233,351.515,6.420
234,353.030,6.727
235,354.545,7.049
236,356.061,6.400
237,357.576,7.056
238,359.091,6.476
239,360.606,6.809
240,362.121,6.107
241,363.636,6.681
242,365.152,6.559
243,366.667,6.537
244,368.182,5.956
245,369.697,6.393
246,371.212,6.587
247,372.727,6.575
248,374.242,6.211
249,375.758,6.367
250,377.273,6.460
251,378.788,6.361
252,380.303,6.307
253,381.818,6.373
254,383.333,6.506
255,384.848,6.414
256,386.364,6.246
257,387.879,6.595
258,389.394,6.570
259,390.909,6.397
260,392.424,7.025
261,393.939,6.599
262,395.455,6.653
263,396.970,6.788
264,398.485,6.751
265,400.000,7.182
266,401.515,6.642
267,403.030,6.771
268,404.545,6.959
269,406.061,6.829
270,407.576,7.201
271,409.091,7.528
272,410.606,6.826
273,412.121,6.582
274,413.636,7.301
275,415.152,6.885
276,416.667,7.062
277,418.182,7.093
278,419.697,7.209
279,421.212,7.400
280,422.727,7.219
281,424.242,6.926
282,425.758,6.806
283,427.273,6.960
284,428.788,7.340
285,430.303,7.342
286,431.818,6.772
287,433.333,6.761
288,434.848,6.782
289,436.364,6.685
290,437.879,6.833
291,439.394,7.017
292,440.909,7.213
293,442.424,6.939
294,443.939,6.890
295,445.455,6.538
296,446.970,7.015
297,448.485,6.964
298,450.000,6.861
299,451.515,6.782
300,453.030,6.658
301,454.545,6.659
302,456.061,6.647
303,457.576,7.066
304,459.091,6.527
305,460.606,6.809
306,462.121,7.008
307,463.636,6.867
308,465.152,6.588
309,466.667,6.487
310,468.182,6.924
311,469.697,6.567
312,471.212,6.710
313,472.727,6.368
314,474.242,6.835
315,475.758,6.682
316,477.273,6.959
317,478.788,6.313
318,480.303,6.829
319,481.818,6.469
320,483.333,6.830
321,484.848,7.093
322,486.364,6.841
323,487.879,6.720
324,489.394,6.808
325,490.909,6.875
326,492.424,6.761
327,493.939,6.455
328,495.455,6.858
329,496.970,6.551
330,498.485,6.673
331,500.000,6.978
332,501.515,6.975
333,503.030,6.907
334,504.545,6.942
335,506.061,6.891
336,507.576,7.073
337,509.091,7.092
338,510.606,6.926
339,512.121,6.636
340,513.636,6.549
341,515.151,6.866
342,516.667,6.718
343,518.182,7.207
344,519.697,7.094
345,521.212,7.058
346,522.727,6.926
347,524.242,6.780
348,525.758,6.810
349,527.273,7.566
350,528.788,7.862
351,530.303,7.308
352,531.818,6.938
353,533.333,7.017
354,534.849,10.620
355,536.364,15.629
356,537.879,12.078
357,539.394,19.246
358,540.909,6.965
359,542.424,6.952
360,543.939,7.744
361,545.455,12.337
362,546.970,11.538
363,548.485,14.426
364,550.000,14.854
365,551.515,22.813
366,553.030,9.641
367,554.545,20.034
368,556.061,7.781
369,557.576,7.903
370,559.091,9.544
371,560.606,8.159
372,562.121,7.880
373,563.636,13.906
374,565.151,11.154
375,566.667,9.434
376,568.182,9.184
377,569.697,13.717
378,571.212,10.862
379,572.727,13.449
380,574.242,19.757
381,575.758,16.177
382,577.273,7.751
383,578.788,8.653
384,580.303,35.421
385,581.818,28.155
386,583.333,8.156
387,584.849,8.565
388,586.364,16.849
389,587.879,17.048
390,589.394,7.800
391,590.909,20.214
392,592.424,27.205
393,593.939,8.513
394,595.455,7.385
395,596.970,15.699
396,598.485,21.272
397,600.000,11.485
398,601.515,9.707
399,603.030,13.497
400,604.545,10.814
401,606.061,7.520
402,607.576,7.506
403,609.091,20.058
404,610.606,23.719
405,612.121,15.691
406,613.636,11.006
407,615.151,10.217
408,616.667,18.604
409,618.182,19.799
410,619.697,10.993
411,621.212,7.494
412,622.727,10.509
413,624.242,17.264
414,625.758,13.879
415,627.273,9.843
416,628.788,11.639
417,630.303,18.294
418,631.818,13.436
419,633.333,9.581
420,634.849,11.721
421,636.364,12.829
422,637.879,21.327
423,639.394,21.365
424,640.909,18.800
425,642.424,16.186
426,643.939,12.641
427,645.455,9.681
428,646.970,20.670
429,648.485,21.246
430,650.000,13.176
431,651.515,14.745
432,653.030,14.862
433,654.545,16.338
434,656.061,17.902
435,657.576,22.961
436,659.091,10.155
437,660.606,24.018
438,662.121,14.875
439,663.636,19.619
440,665.151,10.096
441,666.667,17.220
442,668.182,14.417
443,669.697,12.094
444,671.212,14.095
445,672.727,13.618
446,674.242,20.420
447,675.758,14.707
448,677.273,22.872
449,678.788,13.244
450,680.303,17.354
451,681.818,15.414
452,683.333,10.648
453,684.849,12.424
454,686.364,11.853
455,687.879,12.385
456,689.394,15.280
457,690.909,14.649
458,692.424,15.660
459,693.939,13.692
460,695.455,16.560
461,696.970,19.216
462,698.485,16.428
463,700.000,20.734
464,701.515,19.796
465,703.030,19.545
466,704.545,24.756
467,706.061,21.149
468,707.576,13.393
469,709.091,16.103
470,710.606,22.877
471,712.121,25.191
472,713.636,25.270
473,715.151,11.623
474,716.667,13.311
475,718.182,13.764
476,719.697,14.607
477,721.212,11.668
478,722.727,20.017
479,724.242,15.696
480,725.758,13.303
481,727.273,19.982
482,728.788,19.302
483,730.303,24.014
484,731.818,26.724
485,733.333,24.147
486,734.849,14.255
487,736.364,14.505
488,737.879,17.505
489,739.394,15.342
490,740.909,16.320
491,742.424,19.909
492,743.939,22.639
493,745.455,24.925
494,746.970,14.835
495,748.485,18.165
496,750.000,12.497
497,751.515,14.183
498,753.030,12.871
499,754.545,12.146
500,756.061,10.462
501,757.576,9.003
502,759.091,9.249
503,760.606,8.397
504,762.121,9.207
505,763.636,10.412
506,765.151,7.937
507,766.667,10.284
508,768.182,8.489
509,769.697,12.651
510,771.212,8.179
