 ,Position,Intensity
1,0.000,10.122
2,1.515,10.361
3,3.030,9.571
4,4.545,8.633
5,6.061,8.313
6,7.576,8.657
7,9.091,10.155
8,10.606,8.667
9,12.121,8.484
10,13.636,8.120
11,15.152,8.359
12,16.667,8.674
13,18.182,8.305
14,19.697,8.188
15,21.212,8.326
16,22.727,8.080
17,24.242,8.185
18,25.758,7.937
19,27.273,8.017
20,28.788,8.205
21,30.303,7.936
22,31.818,8.129
23,33.333,7.832
24,34.848,8.081
25,36.364,8.171
26,37.879,7.756
27,39.394,8.191
28,40.909,7.632
29,42.424,7.689
30,43.939,7.713
31,45.455,7.765
32,46.970,7.851
33,48.485,7.542
34,50.000,7.714
35,51.515,7.982
36,53.030,7.612
37,54.545,7.564
38,56.061,7.815
39,57.576,7.364
40,59.091,7.372
41,60.606,7.356
42,62.121,7.535
43,63.636,7.511
44,65.152,7.458
45,66.667,7.410
46,68.182,7.414
47,69.697,7.827
48,71.212,7.982
49,72.727,7.358
50,74.242,7.552
51,75.758,7.522
52,77.273,7.558
53,78.788,7.507
54,80.303,7.985
55,81.818,8.394
56,83.333,8.933
57,84.848,8.837
58,86.364,9.066
59,87.879,8.632
60,89.394,9.090
61,90.909,8.743
62,92.424,8.536
63,93.939,8.482
64,95.455,9.560
65,96.970,9.894
66,98.485,9.961
67,100.000,8.936
68,101.515,8.773
69,103.030,8.677
70,104.545,9.024
71,106.061,10.395
72,107.576,10.440
73,109.091,10.336
74,110.606,11.144
75,112.121,10.221
76,113.636,9.092
77,115.152,9.648
78,116.667,8.629
79,118.182,11.788
80,119.697,7.950
81,121.212,9.688
82,122.727,8.958
83,124.242,8.720
84,125.758,8.698
85,127.273,9.717
86,128.788,7.975
87,130.303,7.858
88,131.818,7.786
89,133.333,9.364
90,134.848,9.391
91,136.364,9.485
92,137.879,8.467
93,139.394,7.776
94,140.909,7.950
95,142.424,7.928
96,143.939,8.036
97,145.455,7.924
98,146.970,7.998
99,148.485,8.020
100,150.000,8.665
101,151.515,8.681
102,153.030,8.141
103,154.545,8.144
104,156.061,7.993
105,157.576,7.890
106,159.091,8.145
107,160.606,8.269
108,162.121,8.011
109,163.636,8.095
110,165.152,7.983
111,166.667,7.672
112,168.182,8.181
113,169.697,8.209
114,171.212,8.267
115,172.727,7.860
116,174.242,7.445
117,175.758,7.821
118,177.273,7.844
119,178.788,8.086
120,180.303,8.232
121,181.818,7.862
122,183.333,7.693
123,184.848,7.519
124,186.364,7.251
125,187.879,6.939
126,189.394,6.828
127,190.909,6.321
128,192.424,6.014
129,193.939,5.855
130,195.455,5.595
131,196.970,5.676
132,198.485,5.709
133,200.000,5.752
134,201.515,5.754
135,203.030,5.587
136,204.545,5.513
137,206.061,5.652
138,207.576,5.728
139,209.091,5.772
140,210.606,5.616
141,212.121,5.428
142,213.636,5.454
143,215.152,5.370
144,216.667,5.392
145,218.182,5.181
146,219.697,5.087
147,221.212,4.967
148,222.727,5.013
149,224.242,5.161
150,225.758,5.150
151,227.273,5.035
152,228.788,5.328
153,230.303,5.279
154,231.818,4.957
155,233.333,4.933
156,234.848,4.961
157,236.364,5.024
158,237.879,4.983
159,239.394,4.959
160,240.909,5.001
161,242.424,4.987
162,243.939,5.054
163,245.455,4.972
164,246.970,4.998
165,248.485,4.946
166,250.000,5.049
167,251.515,5.098
168,253.030,5.115
169,254.545,5.009
170,256.061,5.008
171,257.576,5.079
172,259.091,5.010
173,260.606,5.109
174,262.121,5.314
175,263.636,5.185
176,265.152,5.255
177,266.667,5.414
178,268.182,5.311
179,269.697,5.063
180,271.212,5.022
181,272.727,5.240
182,274.242,5.458
183,275.758,5.121
184,277.273,5.381
185,278.788,5.128
186,280.303,4.951
187,281.818,5.258
188,283.333,5.196
189,284.848,5.299
190,286.364,5.271
191,287.879,4.992
192,289.394,5.233
193,290.909,4.941
194,292.424,4.886
195,293.939,5.175
196,295.455,5.270
197,296.970,5.164
198,298.485,5.004
199,300.000,5.060
200,301.515,5.045
201,303.030,5.182
202,304.545,5.174
203,306.061,5.105
204,307.576,5.063
205,309.091,5.284
206,310.606,5.059
207,312.121,7.436
208,313.636,4.903
209,315.152,4.873
210,316.667,4.811
211,318.182,5.010
212,319.697,5.097
213,321.212,5.007
214,322.727,4.967
215,324.242,5.234
216,325.758,5.181
217,327.273,5.357
218,328.788,5.230
219,330.303,5.594
220,331.818,6.916
221,333.333,5.268
222,334.848,5.684
223,336.364,6.882
224,337.879,8.031
225,339.394,5.170
226,340.909,4.920
227,342.424,5.278
228,343.939,5.147
229,345.455,6.689
230,346.970,5.849
231,348.485,5.295
232,350.000,5.293
233,351.515,5.120
234,353.030,5.319
235,354.545,5.272
236,356.061,6.136
237,357.576,5.709
238,359.091,5.913
239,360.606,5.627
240,362.121,5.349
241,363.636,5.382
242,365.152,6.282
243,366.667,5.784
244,368.182,5.609
245,369.697,5.846
246,371.212,6.341
247,372.727,5.846
248,374.242,5.621
249,375.758,5.594
250,377.273,5.523
251,378.788,5.820
252,380.303,5.692
253,381.818,5.482
254,383.333,5.521
255,384.848,5.482
256,386.364,5.536
257,387.879,5.591
258,389.394,5.709
259,390.909,5.421
260,392.424,5.546
261,393.939,5.736
262,395.455,5.723
263,396.970,5.921
264,398.485,5.756
265,400.000,5.724
266,401.515,5.755
267,403.030,5.798
268,404.545,5.689
269,406.061,5.854
270,407.576,6.157
271,409.091,5.841
272,410.606,5.887
273,412.121,5.865
274,413.636,6.019
275,415.152,5.938
276,416.667,6.102
277,418.182,6.133
278,419.697,6.041
279,421.212,5.915
280,422.727,6.100
281,424.242,6.114
282,425.758,6.114
283,427.273,5.841
284,428.788,6.084
285,430.303,6.189
286,431.818,6.044
287,433.333,6.114
288,434.848,6.059
289,436.364,6.178
290,437.879,6.279
291,439.394,6.481
292,440.909,7.462
293,442.424,6.248
294,443.939,6.328
295,445.455,6.317
296,446.970,6.373
297,448.485,6.375
298,450.000,6.354
299,451.515,6.453
300,453.030,6.572
301,454.545,6.784
302,456.061,6.563
303,457.576,6.477
304,459.091,6.406
305,460.606,12.460
306,462.121,20.960
307,463.636,6.460
308,465.152,6.223
309,466.667,14.667
310,468.182,6.596
311,469.697,6.650
312,471.212,23.995
313,472.727,7.491
314,474.242,6.437
315,475.758,6.343
316,477.273,6.488
317,478.788,6.585
318,480.303,6.609
319,481.818,6.437
320,483.333,6.511
321,484.848,6.591
322,486.364,6.429
