 ,Position,Intensity
1,0.000,71.873
2,1.515,60.913
3,3.030,52.406
4,4.545,47.235
5,6.061,38.979
6,7.576,64.629
7,9.091,61.463
8,10.606,20.670
9,12.121,30.683
10,13.636,19.520
11,15.152,12.583
12,16.667,14.411
13,18.182,10.366
14,19.697,30.257
15,21.212,34.617
16,22.727,8.851
17,24.242,10.100
18,25.758,9.640
19,27.273,8.719
20,28.788,8.512
21,30.303,8.478
22,31.818,8.328
23,33.333,8.364
24,34.848,8.651
25,36.364,8.210
26,37.879,8.147
27,39.394,8.025
28,40.909,8.171
29,42.424,8.385
30,43.939,8.516
31,45.455,8.195
32,46.970,8.066
33,48.485,8.210
34,50.000,8.124
35,51.515,8.262
36,53.030,8.645
37,54.545,8.689
38,56.061,10.609
39,57.576,8.771
40,59.091,9.770
41,60.606,9.527
42,62.121,9.587
43,63.636,9.509
44,65.152,9.574
45,66.667,9.167
46,68.182,9.560
47,69.697,8.914
48,71.212,11.057
49,72.727,9.455
50,74.242,9.291
51,75.758,9.103
52,77.273,9.013
53,78.788,8.596
54,80.303,7.369
55,81.818,7.968
56,83.333,7.774
57,84.848,7.183
58,86.364,7.190
59,87.879,7.121
60,89.394,7.818
61,90.909,7.400
62,92.424,8.482
63,93.939,8.432
64,95.455,7.268
65,96.970,7.314
66,98.485,7.140
67,100.000,7.186
68,101.515,7.220
69,103.030,7.313
70,104.545,7.568
71,106.061,8.115
72,107.576,7.425
73,109.091,7.728
74,110.606,7.200
75,112.121,7.472
76,113.636,7.350
77,115.152,7.398
78,116.667,7.454
79,118.182,7.426
80,119.697,8.160
81,121.212,8.123
82,122.727,7.611
83,124.242,7.711
84,125.758,8.196
85,127.273,7.897
86,128.788,8.059
87,130.303,8.729
88,131.818,8.005
89,133.333,7.894
90,134.848,8.398
91,136.364,8.055
92,137.879,8.177
93,139.394,8.340
94,140.909,8.186
95,142.424,8.509
96,143.939,8.876
97,145.455,8.406
98,146.970,8.109
99,148.485,8.233
100,150.000,8.523
101,151.515,8.766
102,153.030,8.919
103,154.545,9.186
104,156.061,8.729
105,157.576,9.288
106,159.091,8.646
107,160.606,8.324
108,162.121,8.322
109,163.636,8.428
110,165.152,8.319
111,166.667,8.659
112,168.182,8.378
113,169.697,8.120
114,171.212,8.382
115,172.727,8.334
116,174.242,8.421
117,175.758,8.322
118,177.273,8.132
119,178.788,8.235
120,180.303,8.591
121,181.818,8.086
122,183.333,7.821
123,184.848,8.182
124,186.364,8.343
125,187.879,8.412
126,189.394,7.548
127,190.909,7.719
128,192.424,8.035
129,193.939,8.209
130,195.455,8.037
131,196.970,7.658
132,198.485,8.048
133,200.000,7.847
134,201.515,7.388
135,203.030,7.378
136,204.545,7.382
137,206.061,7.513
138,207.576,7.674
139,209.091,7.329
140,210.606,7.035
141,212.121,7.143
142,213.636,7.069
143,215.152,7.034
144,216.667,7.412
145,218.182,7.199
146,219.697,6.896
147,221.212,6.929
148,222.727,7.014
149,224.242,6.972
150,225.758,6.960
151,227.273,6.993
152,228.788,6.872
153,230.303,7.006
154,231.818,6.878
155,233.333,6.865
156,234.848,6.859
157,236.364,6.760
158,237.879,6.875
159,239.394,7.056
160,240.909,6.834
161,242.424,6.790
162,243.939,6.679
163,245.455,6.858
164,246.970,6.836
165,248.485,6.821
166,250.000,6.865
167,251.515,6.880
168,253.030,6.994
169,254.545,6.872
170,256.061,6.863
171,257.576,6.936
172,259.091,6.917
173,260.606,7.132
174,262.121,7.096
175,263.636,7.337
176,265.152,6.808
177,266.667,7.028
178,268.182,7.141
179,269.697,7.213
180,271.212,7.179
181,272.727,7.075
182,274.242,7.350
183,275.758,7.246
184,277.273,7.191
185,278.788,7.122
186,280.303,7.193
187,281.818,6.890
188,283.333,6.815
189,284.848,7.209
190,286.364,8.455
191,287.879,7.147
192,289.394,7.308
193,290.909,7.145
194,292.424,7.267
195,293.939,7.273
196,295.455,7.309
197,296.970,9.930
198,298.485,8.568
199,300.000,7.964
200,301.515,7.366
201,303.030,7.066
202,304.545,7.035
203,306.061,7.445
204,307.576,9.044
205,309.091,8.960
206,310.606,7.334
207,312.121,7.332
208,313.636,7.191
209,315.152,11.133
210,316.667,11.110
211,318.182,7.211
212,319.697,7.063
213,321.212,7.399
214,322.727,8.774
215,324.242,7.318
216,325.758,7.276
217,327.273,7.176
218,328.788,7.226
219,330.303,7.233
220,331.818,7.381
221,333.333,7.295
222,334.848,7.256
223,336.364,7.496
224,337.879,7.292
225,339.394,7.207
226,340.909,7.573
227,342.424,7.441
228,343.939,7.321
229,345.455,7.482
230,346.970,7.572
231,348.485,7.565
232,350.000,7.759
233,351.515,7.405
234,353.030,7.624
235,354.545,7.354
236,356.061,7.448
237,357.576,7.452
238,359.091,7.291
239,360.606,7.229
240,362.121,7.444
241,363.636,7.430
242,365.152,7.517
243,366.667,7.399
244,368.182,7.583
245,369.697,7.509
246,371.212,7.519
247,372.727,7.444
248,374.242,7.394
249,375.758,7.555
250,377.273,7.453
251,378.788,7.602
252,380.303,7.479
253,381.818,7.357
254,383.333,7.599
255,384.848,7.680
256,386.364,7.573
257,387.879,7.589
258,389.394,7.640
259,390.909,7.664
260,392.424,7.567
261,393.939,7.386
262,395.455,7.458
263,396.970,7.535
264,398.485,7.476
265,400.000,7.465
266,401.515,7.807
267,403.030,7.326
268,404.545,7.588
269,406.061,7.544
270,407.576,7.614
271,409.091,7.540
272,410.606,7.662
273,412.121,7.730
274,413.636,7.729
275,415.152,7.848
276,416.667,8.385
277,418.182,7.797
278,419.697,7.612
279,421.212,7.796
280,422.727,7.719
281,424.242,8.258
282,425.758,8.259
283,427.273,8.033
284,428.788,8.110
285,430.303,8.356
286,431.818,8.515
287,433.333,8.377
288,434.848,8.768
289,436.364,8.571
290,437.879,8.623
291,439.394,8.751
292,440.909,9.116
293,442.424,9.222
294,443.939,9.177
295,445.455,11.970
296,446.970,10.561
297,448.485,10.187
298,450.000,10.920
299,451.515,10.900
300,453.030,63.986
301,454.545,29.868
302,456.061,14.230
303,457.576,18.468
304,459.091,61.131
305,460.606,108.646
306,462.121,121.910
307,463.636,96.808
308,465.152,153.143
309,466.667,141.170
310,468.182,141.205
311,469.697,161.906
312,471.212,214.955
313,472.727,203.874
314,474.242,159.414
315,475.758,149.618
316,477.273,214.789
317,478.788,173.241
318,480.303,179.413
319,481.818,146.492
320,483.333,140.847
321,484.848,137.248
322,486.364,166.784
323,487.879,159.654
324,489.394,146.858
325,490.909,125.975
326,492.424,98.278
327,493.939,46.298
328,495.455,27.816
329,496.970,28.290
330,498.485,81.401
331,500.000,15.185
332,501.515,85.947
333,503.030,12.294
334,504.545,26.885
335,506.061,11.787
336,507.576,10.377
337,509.091,9.470
338,510.606,8.966
339,512.121,9.058
340,513.636,8.925
341,515.151,7.862
342,516.667,7.768
343,518.182,7.542
344,519.697,12.855
345,521.212,8.236
346,522.727,8.019
347,524.242,8.355
348,525.758,7.850
349,527.273,8.316
350,528.788,7.593
351,530.303,7.509
352,531.818,8.029
353,533.333,7.655
354,534.849,9.378
355,536.364,8.175
356,537.879,9.692
357,539.394,9.021
358,540.909,9.928
359,542.424,10.024
360,543.939,11.329
361,545.455,8.928
362,546.970,7.824
363,548.485,8.555
364,550.000,7.801
365,551.515,7.465
366,553.030,7.702
367,554.545,8.598
368,556.061,8.633
369,557.576,8.875
370,559.091,8.508
371,560.606,8.475
372,562.121,7.424
373,563.636,7.275
374,565.151,7.467
375,566.667,8.006
376,568.182,8.234
377,569.697,14.986
378,571.212,9.316
379,572.727,20.867
380,574.242,8.058
381,575.758,13.692
382,577.273,18.337
383,578.788,11.318
384,580.303,7.702
385,581.818,10.038
386,583.333,18.956
387,584.849,19.883
388,586.364,8.202
389,587.879,9.009
390,589.394,12.928
391,590.909,28.541
392,592.424,14.642
393,593.939,16.583
394,595.455,15.566
395,596.970,22.168
396,598.485,14.021
397,600.000,11.344
398,601.515,21.190
399,603.030,11.050
400,604.545,7.363
401,606.061,7.895
402,607.576,7.461
403,609.091,7.417
404,610.606,14.637
405,612.121,13.331
406,613.636,9.166
407,615.151,7.325
408,616.667,7.490
409,618.182,8.866
410,619.697,9.153
411,621.212,16.877
412,622.727,8.015
413,624.242,8.381
414,625.758,11.728
415,627.273,11.486
416,628.788,10.130
417,630.303,8.065
418,631.818,8.792
419,633.333,9.801
420,634.849,9.272
421,636.364,10.393
422,637.879,11.145
423,639.394,9.110
424,640.909,9.042
425,642.424,14.270
426,643.939,9.786
427,645.455,9.552
428,646.970,9.495
429,648.485,9.527
430,650.000,9.776
431,651.515,10.403
432,653.030,10.342
433,654.545,9.837
434,656.061,10.939
435,657.576,11.199
436,659.091,11.470
437,660.606,11.370
438,662.121,10.710
439,663.636,10.108
440,665.151,9.701
441,666.667,9.647
442,668.182,10.204
443,669.697,10.663
444,671.212,9.751
445,672.727,9.971
446,674.242,14.961
447,675.758,19.489
448,677.273,16.788
449,678.788,15.957
450,680.303,16.405
451,681.818,14.908
452,683.333,14.220
453,684.849,15.341
454,686.364,14.778
455,687.879,13.674
456,689.394,10.197
457,690.909,13.338
458,692.424,10.984
459,693.939,10.996
460,695.455,9.780
461,696.970,10.726
462,698.485,11.908
463,700.000,12.647
464,701.515,13.119
465,703.030,13.337
466,704.545,12.853
467,706.061,12.936
468,707.576,12.327
469,709.091,11.424
470,710.606,10.634
471,712.121,10.346
472,713.636,11.017
473,715.151,12.390
474,716.667,13.379
475,718.182,16.431
476,719.697,19.889
477,721.212,19.501
478,722.727,17.838
479,724.242,15.081
480,725.758,14.505
481,727.273,13.776
482,728.788,12.039
483,730.303,11.818
484,731.818,12.727
485,733.333,13.030
486,734.849,13.861
487,736.364,14.524
488,737.879,14.593
489,739.394,13.409
490,740.909,11.942
491,742.424,11.231
492,743.939,11.665
493,745.455,12.345
494,746.970,13.122
495,748.485,13.415
496,750.000,12.271
497,751.515,11.510
498,753.030,10.913
499,754.545,10.271
500,756.061,11.225
501,757.576,9.746
502,759.091,9.491
503,760.606,11.149
504,762.121,9.409
505,763.636,9.097
506,765.151,9.275
507,766.667,8.587
508,768.182,8.275
509,769.697,8.597
510,771.212,8.098
511,772.727,7.928
512,774.242,8.526
513,775.758,7.511
514,777.273,6.810
515,778.788,7.488
516,780.303,7.237
517,781.818,6.155
518,783.333,6.496
519,784.849,6.169
520,786.364,6.394
521,787.879,6.370
522,789.394,5.974
523,790.909,5.856
524,792.424,6.094
525,793.939,6.144
526,795.455,6.096
527,796.970,6.015
528,798.485,5.888
529,800.000,5.933
530,801.515,5.897
531,803.030,5.865
532,804.545,5.902
533,806.061,5.861
534,807.576,5.899
535,809.091,6.102
536,810.606,5.772
537,812.121,6.017
538,813.636,5.915
539,815.151,6.043
540,816.667,6.092
541,818.182,6.037
542,819.697,5.948
543,821.212,6.086
544,822.727,6.429
545,824.242,6.038
546,825.758,5.751
547,827.273,5.971
548,828.788,5.963
549,830.303,5.965
550,831.818,6.166
