 ,X,Y,Length
1,716,614,3.030
2,714,614,4.285
3,712,616,3.030
4,710,616,4.285
5,708,618,4.285
6,706,620,3.030
7,704,620,3.030
8,704,622,3.030
9,702,622,4.285
10,700,624,3.030
11,700,626,3.030
12,698,626,3.030
13,698,628,3.030
14,696,628,3.030
15,696,630,3.030
16,694,630,4.285
17,692,632,4.285
18,690,634,3.030
19,688,634,3.030
20,688,636,3.030
21,686,636,3.030
22,686,638,4.285
23,684,640,4.285
24,682,642,4.285
25,680,644,3.030
26,678,644,4.285
27,676,646,3.030
28,674,646,3.030
29,674,648,3.030
30,672,648,4.285
31,670,650,3.030
32,668,650,3.030
33,668,652,3.030
34,666,652,4.285
35,664,654,3.030
36,662,654,4.285
37,660,656,3.030
38,660,658,3.030
39,658,658,3.030
40,656,658,4.285
41,654,660,4.285
42,652,662,3.030
43,650,662,4.285
44,648,664,3.030
45,646,664,4.285
46,644,666,3.030
47,642,666,3.030
48,642,668,3.030
49,640,668,3.030
50,638,668,3.030
51,638,670,3.030
52,636,670,3.030
53,634,670,3.030
54,634,672,3.030
55,632,672,3.030
56,630,672,4.285
57,628,674,3.030
58,626,674,4.285
59,624,676,3.030
60,622,676,4.285
61,620,678,3.030
62,618,678,3.030
63,616,678,3.030
64,614,678,4.285
65,612,680,3.030
66,610,680,3.030
67,608,680,4.285
68,606,682,3.030
69,604,682,3.030
70,602,682,3.030
71,600,682,4.285
72,598,684,3.030
73,596,684,3.030
74,594,684,3.030
75,592,684,3.030
76,592,686,3.030
77,590,686,3.030
78,588,686,3.030
79,586,686,3.030
80,586,688,3.030
81,584,688,3.030
82,582,688,3.030
83,580,688,4.285
84,578,690,3.030
85,576,690,3.030
86,574,690,3.030
87,572,690,3.030
88,570,690,4.285
89,568,692,3.030
90,566,692,3.030
91,564,692,3.030
92,562,692,3.030
93,560,692,3.030
94,558,692,3.030
95,556,692,3.030
96,554,692,4.285
97,552,694,3.030
98,550,694,3.030
99,548,694,3.030
100,546,694,3.030
101,544,694,4.285
102,542,696,3.030
103,540,696,3.030
104,538,696,3.030
105,536,696,3.030
106,534,696,3.030
107,534,698,3.030
108,532,698,3.030
109,530,698,3.030
110,528,698,3.030
111,526,698,3.030
112,526,700,3.030
113,524,700,3.030
114,522,700,3.030
115,520,700,3.030
116,520,702,3.030
117,518,702,3.030
118,516,702,3.030
119,514,702,3.030
120,512,702,4.285
121,510,704,3.030
122,508,704,3.030
123,506,704,4.285
124,504,706,3.030
125,502,706,3.030
126,500,706,3.030
127,498,706,3.030
128,496,706,3.030
129,494,706,3.030
130,492,706,3.030
131,490,706,3.030
132,488,706,3.030
133,488,708,3.030
134,486,708,3.030
135,484,708,3.030
136,482,708,3.030
137,480,708,4.285
138,478,710,3.030
139,476,710,3.030
140,474,710,3.030
141,472,710,3.030
142,470,710,3.030
143,468,710,3.030
144,466,710,4.285
145,464,712,3.030
146,462,712,3.030
147,460,712,3.030
148,458,712,3.030
149,456,712,3.030
150,454,712,3.030
151,452,712,3.030
152,450,712,3.030
153,448,712,3.030
154,446,712,3.030
155,444,712,3.030
156,442,712,3.030
157,440,712,3.030
158,438,712,3.030
159,436,712,3.030
160,434,712,3.030
161,432,712,3.030
162,430,712,3.030
163,428,712,3.030
164,426,712,3.030
165,424,712,3.030
166,422,712,3.030
167,420,712,3.030
168,418,712,3.030
169,416,712,3.030
170,416,710,3.030
171,414,710,3.030
172,412,710,3.030
173,410,710,3.030
174,408,710,3.030
175,406,710,4.285
176,404,708,3.030
177,402,708,3.030
178,400,708,3.030
179,398,708,3.030
180,398,706,3.030
181,396,706,3.030
182,394,706,3.030
183,392,706,3.030
184,390,706,3.030
185,390,704,3.030
186,388,704,3.030
187,386,704,4.285
188,384,702,3.030
189,382,702,3.030
190,380,702,3.030
191,378,702,4.285
192,376,700,3.030
193,374,700,3.030
194,372,700,3.030
195,372,698,3.030
196,370,698,3.030
197,368,698,3.030
198,366,698,3.030
199,366,696,3.030
200,364,696,3.030
201,362,696,3.030
202,360,696,4.285
203,358,694,3.030
204,356,694,4.285
205,354,692,3.030
206,352,692,3.030
207,350,692,4.285
208,348,690,3.030
209,346,690,4.285
210,344,688,4.285
211,342,686,3.030
212,340,686,4.285
213,338,684,4.285
214,336,682,3.030
215,334,682,3.030
216,334,680,3.030
217,332,680,3.030
218,330,680,3.030
219,330,678,3.030
220,328,678,3.030
221,328,676,3.030
222,326,676,3.030
223,326,674,3.030
224,324,674,4.285
225,322,672,3.030
226,322,670,3.030
227,320,670,4.285
228,318,668,3.030
229,318,666,3.030
230,316,666,4.285
231,314,664,3.030
232,312,664,3.030
233,312,662,3.030
234,310,662,3.030
235,310,660,4.285
236,308,658,4.285
237,306,656,3.030
238,306,654,3.030
239,304,654,3.030
240,304,652,4.285
241,302,650,3.030
242,302,648,3.030
243,300,648,3.030
244,300,646,3.030
245,300,644,3.030
246,298,644,3.030
247,298,642,4.285
248,296,640,3.030
249,296,638,4.285
250,294,636,3.030
251,294,634,3.030
252,292,634,3.030
253,292,632,3.030
254,292,630,3.030
255,290,630,3.030
256,290,628,4.285
257,288,626,3.030
258,288,624,4.285
259,286,622,3.030
260,286,620,3.030
261,286,618,3.030
262,286,616,3.030
263,284,616,3.030
264,284,614,3.030
265,284,612,3.030
266,284,610,3.030
267,284,608,3.030
268,284,606,3.030
269,284,604,3.030
270,284,602,3.030
271,284,600,3.030
272,284,598,3.030
273,284,596,3.030
274,284,594,3.030
275,284,592,4.285
276,286,590,3.030
277,286,588,3.030
278,286,586,3.030
279,288,586,3.030
280,288,584,3.030
281,288,582,3.030
282,290,582,3.030
283,290,580,3.030
284,290,578,3.030
285,292,578,3.030
286,292,576,4.285
287,294,574,3.030
288,294,572,4.285
289,296,570,3.030
290,296,568,4.285
291,298,566,3.030
292,298,564,3.030
293,300,564,3.030
294,300,562,3.030
295,300,560,3.030
296,302,560,4.285
297,304,558,3.030
298,304,556,3.030
299,306,556,3.030
300,306,554,3.030
301,306,552,4.285
302,308,550,3.030
303,308,548,4.285
304,310,546,3.030
305,310,544,3.030
306,310,542,3.030
307,312,542,3.030
308,312,540,3.030
309,312,538,3.030
310,312,536,3.030
311,314,536,3.030
312,314,534,3.030
313,314,532,3.030
314,314,530,3.030
315,314,528,3.030
