 ,Position,Intensity
1,0.000,15.790
2,1.515,15.001
3,3.030,14.389
4,4.545,14.564
5,6.061,14.461
6,7.576,14.227
7,9.091,14.525
8,10.606,14.312
9,12.121,14.268
10,13.636,14.527
11,15.152,13.981
12,16.667,13.966
13,18.182,13.799
14,19.697,13.809
15,21.212,14.396
16,22.727,14.456
17,24.242,14.111
18,25.758,13.677
19,27.273,14.448
20,28.788,14.700
21,30.303,14.721
22,31.818,13.967
23,33.333,14.237
24,34.848,13.980
25,36.364,14.274
26,37.879,14.517
27,39.394,14.259
28,40.909,13.583
29,42.424,13.932
30,43.939,12.881
31,45.455,13.685
32,46.970,13.632
33,48.485,14.597
34,50.000,13.852
35,51.515,14.027
36,53.030,14.705
37,54.545,14.308
38,56.061,13.348
39,57.576,13.293
40,59.091,13.028
41,60.606,13.989
42,62.121,13.100
43,63.636,13.149
44,65.152,13.545
45,66.667,12.749
46,68.182,12.940
47,69.697,14.062
48,71.212,13.543
49,72.727,13.575
50,74.242,13.330
51,75.758,12.999
52,77.273,13.558
53,78.788,13.802
54,80.303,12.993
55,81.818,13.826
56,83.333,13.484
57,84.848,13.212
58,86.364,13.903
59,87.879,13.417
60,89.394,13.387
61,90.909,12.963
62,92.424,13.088
63,93.939,13.280
64,95.455,13.049
65,96.970,13.010
66,98.485,13.485
67,100.000,12.237
68,101.515,12.382
69,103.030,13.687
70,104.545,12.811
71,106.061,12.319
72,107.576,13.368
73,109.091,12.754
74,110.606,11.611
75,112.121,11.841
76,113.636,11.617
77,115.152,11.896
78,116.667,11.302
79,118.182,11.313
80,119.697,11.738
81,121.212,10.724
82,122.727,11.404
83,124.242,11.077
84,125.758,11.616
85,127.273,11.113
86,128.788,11.769
87,130.303,11.315
88,131.818,10.919
89,133.333,10.369
90,134.848,10.402
91,136.364,10.906
92,137.879,9.944
93,139.394,10.367
94,140.909,10.377
95,142.424,10.161
96,143.939,10.588
97,145.455,9.733
98,146.970,10.740
99,148.485,10.604
100,150.000,10.149
101,151.515,9.813
102,153.030,10.304
103,154.545,10.258
104,156.061,9.281
105,157.576,9.173
106,159.091,9.243
107,160.606,9.038
108,162.121,9.113
109,163.636,9.193
110,165.152,9.123
111,166.667,9.028
112,168.182,9.251
113,169.697,9.088
114,171.212,8.862
115,172.727,8.641
116,174.242,9.028
117,175.758,9.023
118,177.273,9.228
119,178.788,8.963
120,180.303,9.061
121,181.818,9.237
122,183.333,8.806
123,184.848,8.453
124,186.364,8.955
125,187.879,9.154
126,189.394,8.850
127,190.909,8.654
128,192.424,8.658
129,193.939,9.023
130,195.455,9.199
131,196.970,9.051
132,198.485,7.999
133,200.000,8.985
134,201.515,9.040
135,203.030,8.604
136,204.545,9.076
137,206.061,8.952
138,207.576,8.596
139,209.091,8.388
140,210.606,8.554
141,212.121,8.263
142,213.636,8.261
