 ,X,Y,Length
1,852,304,3.030
2,852,306,3.030
3,852,308,3.030
4,852,310,3.030
5,852,312,3.030
6,852,314,3.030
7,852,316,3.030
8,852,318,4.285
9,854,320,3.030
10,854,322,3.030
11,854,324,3.030
12,854,326,4.285
13,856,328,3.030
14,856,330,3.030
15,856,332,3.030
16,856,334,3.030
17,858,334,3.030
18,858,336,3.030
19,858,338,3.030
20,858,340,3.030
21,858,342,3.030
22,860,342,3.030
23,860,344,3.030
24,860,346,3.030
25,860,348,3.030
26,860,350,3.030
27,860,352,3.030
28,860,354,3.030
29,860,356,3.030
30,860,358,3.030
31,860,360,3.030
32,860,362,3.030
33,860,364,3.030
34,860,366,3.030
35,860,368,3.030
36,860,370,3.030
37,860,372,3.030
38,860,374,3.030
39,860,376,3.030
40,860,378,3.030
41,860,380,3.030
42,860,382,3.030
43,860,384,3.030
44,860,386,3.030
45,860,388,3.030
46,860,390,3.030
47,860,392,3.030
48,860,394,3.030
49,860,396,3.030
50,860,398,3.030
51,860,400,3.030
52,860,402,3.030
53,860,404,3.030
54,860,406,3.030
55,860,408,3.030
56,860,410,3.030
57,860,412,3.030
58,860,414,3.030
59,860,416,3.030
60,860,418,3.030
61,860,420,3.030
62,860,422,4.285
63,858,424,3.030
64,858,426,3.030
65,858,428,3.030
66,858,430,3.030
67,858,432,3.030
68,858,434,3.030
69,858,436,3.030
70,858,438,3.030
71,858,440,3.030
72,858,442,3.030
73,858,444,3.030
74,858,446,3.030
75,858,448,3.030
76,858,450,3.030
77,858,452,3.030
78,858,454,3.030
79,858,456,3.030
80,858,458,3.030
81,858,460,3.030
82,858,462,3.030
83,858,464,3.030
84,858,466,3.030
85,858,468,3.030
86,858,470,3.030
87,858,472,3.030
88,858,474,3.030
89,858,476,3.030
90,858,478,4.285
91,860,480,3.030
92,860,482,3.030
93,860,484,4.285
94,862,486,3.030
95,862,488,3.030
96,862,490,3.030
97,862,492,3.030
98,862,494,4.285
99,864,496,3.030
100,864,498,3.030
101,864,500,3.030
102,864,502,3.030
103,864,504,3.030
104,864,506,4.285
105,866,508,3.030
106,866,510,3.030
107,866,512,3.030
108,866,514,3.030
109,866,516,4.285
110,868,518,3.030
111,868,520,3.030
112,868,522,3.030
113,868,524,3.030
114,868,526,3.030
115,868,528,3.030
116,868,530,3.030
117,868,532,3.030
118,868,534,3.030
119,868,536,3.030
120,868,538,3.030
121,868,540,3.030
122,868,542,3.030
123,868,544,3.030
124,868,546,3.030
125,868,548,3.030
126,868,550,3.030
127,868,552,3.030
128,868,554,3.030
129,868,556,3.030
130,868,558,3.030
131,868,560,3.030
132,866,560,3.030
133,866,562,4.285
134,864,564,3.030
135,864,566,4.285
136,862,568,4.285
137,860,570,3.030
138,860,572,4.285
139,858,574,3.030
140,858,576,4.285
141,856,578,3.030
142,856,580,4.285
143,854,582,3.030
144,852,582,3.030
145,852,584,3.030
146,852,586,4.285
147,850,588,3.030
148,848,588,3.030
149,848,590,4.285
150,846,592,3.030
151,846,594,4.285
152,844,596,4.285
153,842,598,3.030
154,840,598,3.030
155,840,600,4.285
156,838,602,3.030
157,836,602,3.030
158,836,604,4.285
159,834,606,3.030
160,832,606,3.030
161,832,608,4.285
162,830,610,3.030
163,830,612,3.030
164,828,612,4.285
165,826,614,3.030
166,826,616,4.285
167,824,618,3.030
168,824,620,4.285
169,822,622,3.030
170,820,622,4.285
171,818,624,4.285
172,816,626,4.285
173,814,628,4.285
174,812,630,3.030
175,812,632,4.285
176,810,634,6.776
177,806,636,4.285
178,804,638,4.285
179,802,640,4.285
180,800,642,4.285
181,798,644,4.285
182,796,646,4.285
183,794,648,4.285
184,792,650,8.571
185,788,654,6.776
186,784,656,6.776
187,780,658,4.285
188,778,660,6.776
189,774,662,4.285
190,772,664,4.285
191,770,666,3.030
192,768,666,3.030
193,766,666,4.285
194,764,668,4.285
195,762,670,3.030
196,760,670,4.285
197,758,672,6.776
198,754,674,4.285
199,752,676,3.030
200,750,676,6.776
201,746,678,4.285
202,744,680,3.030
203,742,680,4.285
204,740,682,3.030
205,738,682,4.285
206,736,684,4.285
207,734,686,3.030
208,732,686,3.030
209,730,686,4.285
210,728,688,4.285
211,726,690,3.030
212,724,690,4.285
213,722,692,4.285
214,720,694,4.285
215,718,696,3.030
216,716,696,4.285
217,714,698,3.030
218,712,698,3.030
219,712,700,4.285
220,710,702,3.030
221,708,702,3.030
222,708,704,4.285
223,706,706,3.030
224,704,706,3.030
225,704,708,3.030
226,702,708,3.030
227,702,710,3.030
228,700,710,4.285
229,698,712,3.030
230,696,712,3.030
231,694,712,4.285
232,692,714,4.285
233,690,716,3.030
234,688,716,4.285
235,686,718,3.030
236,684,718,4.285
237,682,720,3.030
238,680,720,3.030
239,680,722,3.030
240,678,722,3.030
241,676,722,4.285
242,674,724,3.030
243,672,724,4.285
244,670,726,3.030
245,668,726,4.285
246,666,728,3.030
247,664,728,3.030
248,662,728,3.030
249,662,730,3.030
250,660,730,4.285
251,658,732,3.030
252,656,732,4.285
253,654,734,4.285
254,652,736,3.030
255,650,736,4.285
256,648,738,4.285
257,646,740,3.030
258,644,740,3.030
259,642,740,3.030
260,642,742,3.030
261,640,742,4.285
262,638,744,3.030
263,636,744,4.285
264,634,746,4.285
265,632,748,3.030
266,630,748,4.285
267,628,750,3.030
268,626,750,3.030
269,624,750,4.285
270,622,752,3.030
271,620,752,3.030
272,618,752,4.285
273,616,754,6.061
274,612,754,3.030
275,610,754,4.285
276,608,756,3.030
277,606,756,6.061
278,602,756,4.285
279,600,758,6.061
280,596,758,6.776
281,592,760,3.030
282,590,760,3.030
283,588,760,3.030
284,586,760,4.285
285,584,762,3.030
286,582,762,3.030
287,580,762,6.061
288,576,762,3.030
289,574,762,3.030
290,572,762,3.030
291,570,762,4.285
292,568,764,6.061
293,564,764,3.030
294,562,764,3.030
295,560,764,3.030
296,558,764,3.030
297,556,764,3.030
298,554,764,4.285
299,552,766,3.030
300,550,766,3.030
301,548,766,3.030
302,546,766,3.030
303,544,766,3.030
304,542,766,3.030
305,540,766,3.030
306,538,766,3.030
307,536,766,3.030
308,534,766,4.285
309,532,768,3.030
310,530,768,3.030
311,528,768,3.030
312,526,768,3.030
313,524,768,4.285
314,522,770,3.030
315,520,770,3.030
316,518,770,3.030
317,516,770,3.030
318,514,770,3.030
319,512,770,3.030
320,510,770,3.030
321,508,770,3.030
322,506,770,6.061
323,502,770,3.030
324,500,770,3.030
325,498,770,3.030
326,496,770,3.030
327,494,770,3.030
328,492,770,3.030
329,490,770,3.030
330,488,770,3.030
331,486,770,3.030
332,484,770,3.030
333,482,770,3.030
334,480,770,3.030
335,478,770,3.030
336,476,770,6.061
337,472,770,3.030
338,470,770,6.061
339,466,770,3.030
340,464,770,6.061
341,460,770,3.030
342,458,770,3.030
343,456,770,6.061
344,452,770,3.030
345,450,770,4.285
346,448,768,3.030
347,446,768,6.061
348,442,768,3.030
349,440,768,3.030
350,438,768,3.030
351,436,768,6.776
352,432,766,3.030
353,430,766,6.776
354,426,764,6.776
355,422,762,3.030
356,420,762,6.776
357,416,760,6.776
358,412,758,3.030
359,410,758,3.030
360,408,758,3.030
361,406,758,6.776
362,402,756,3.030
363,400,756,6.776
364,396,754,4.285
365,394,752,6.776
366,390,750,3.030
367,388,750,4.285
368,386,748,4.285
369,384,746,4.285
370,382,744,3.030
371,380,744,4.285
372,378,742,3.030
373,376,742,3.030
374,376,740,3.030
375,374,740,3.030
376,372,740,4.285
377,370,738,3.030
378,368,738,3.030
379,368,736,4.285
380,366,734,3.030
381,364,734,3.030
382,362,734,3.030
383,362,732,3.030
384,360,732,3.030
385,358,732,4.285
386,356,730,4.285
387,354,728,3.030
388,352,728,4.285
389,350,726,3.030
390,348,726,3.030
391,346,726,4.285
392,344,724,3.030
393,342,724,3.030
394,340,724,4.285
395,338,722,3.030
396,336,722,4.285
397,334,720,3.030
398,332,720,3.030
399,330,720,4.285
400,328,718,4.285
401,326,716,3.030
402,324,716,4.285
403,322,714,3.030
404,320,714,4.285
405,318,712,3.030
406,316,712,4.285
407,314,710,3.030
408,312,710,4.285
409,310,708,3.030
410,308,708,4.285
411,306,706,4.285
412,304,704,3.030
413,302,704,3.030
414,300,704,3.030
415,300,702,3.030
416,298,702,4.285
417,296,700,3.030
418,294,700,4.285
419,292,698,3.030
420,290,698,3.030
421,290,696,3.030
422,288,696,3.030
423,286,696,4.285
424,284,694,4.285
425,282,692,4.285
426,280,690,3.030
427,278,690,4.285
428,276,688,3.030
429,274,688,3.030
430,274,686,3.030
431,272,686,3.030
432,272,684,3.030
433,270,684,4.285
434,268,682,3.030
435,266,682,3.030
436,266,680,4.285
437,264,678,3.030
438,262,678,4.285
439,260,676,4.285
440,258,674,3.030
441,256,674,4.285
442,254,672,3.030
443,252,672,3.030
444,252,670,3.030
445,250,670,4.285
446,248,668,3.030
447,246,668,3.030
448,246,666,3.030
449,244,666,4.285
450,242,664,4.285
451,240,662,3.030
452,238,662,3.030
453,238,660,4.285
454,236,658,3.030
455,234,658,3.030
456,234,656,4.285
457,232,654,4.285
458,230,652,4.285
459,228,650,3.030
460,228,648,3.030
461,226,648,4.285
462,224,646,3.030
463,224,644,3.030
464,222,644,3.030
465,222,642,3.030
466,220,642,3.030
467,220,640,3.030
468,218,640,3.030
469,218,638,3.030
470,216,638,3.030
471,216,636,4.285
472,214,634,3.030
473,214,632,3.030
474,212,632,3.030
475,212,630,3.030
476,212,628,3.030
477,210,628,3.030
478,210,626,3.030
479,210,624,3.030
480,208,624,3.030
481,208,622,3.030
482,206,622,3.030
483,206,620,3.030
484,206,618,4.285
485,204,616,3.030
486,204,614,3.030
487,204,612,4.285
488,202,610,6.061
489,202,606,3.030
490,200,606,3.030
491,200,604,4.285
492,198,602,6.061
493,198,598,4.285
494,196,596,3.030
495,196,594,3.030
496,196,592,3.030
497,196,590,3.030
498,196,588,3.030
499,196,586,3.030
500,196,584,3.030
501,196,582,6.061
502,196,578,3.030
503,196,576,3.030
504,196,574,3.030
505,196,572,6.061
506,196,568,3.030
507,196,566,3.030
508,196,564,3.030
509,196,562,6.061
510,196,558,6.061
511,196,554,3.030
512,196,552,6.061
513,196,548,3.030
514,196,546,6.061
515,196,542,3.030
516,196,540,3.030
517,196,538,3.030
518,196,536,3.030
519,196,534,3.030
520,196,532,3.030
521,196,530,3.030
522,196,528,3.030
523,196,526,3.030
524,196,524,3.030
525,196,522,3.030
526,196,520,3.030
527,196,518,3.030
528,196,516,3.030
529,196,514,3.030
530,196,512,3.030
531,196,510,3.030
532,196,508,3.030
533,196,506,3.030
534,196,504,3.030
535,196,502,3.030
536,196,500,3.030
537,196,498,3.030
538,196,496,6.061
539,196,492,3.030
540,196,490,3.030
541,196,488,3.030
542,196,486,6.061
543,196,482,3.030
544,196,480,3.030
545,196,478,3.030
546,196,476,3.030
547,196,474,3.030
548,196,472,3.030
549,196,470,3.030
550,196,468,6.061
551,196,464,4.285
552,198,462,3.030
553,198,460,3.030
554,198,458,3.030
555,198,456,3.030
556,198,454,6.776
557,200,450,3.030
558,200,448,3.030
559,200,446,3.030
560,200,444,6.776
561,202,440,3.030
562,202,438,3.030
563,202,436,6.776
564,204,432,3.030
565,204,430,3.030
566,204,428,3.030
567,204,426,6.776
568,206,422,3.030
569,206,420,3.030
570,206,418,4.285
571,208,416,3.030
572,208,414,3.030
573,208,412,6.776
574,210,408,4.285
575,212,406,3.030
576,212,404,4.285
577,214,402,3.030
578,214,400,4.285
579,216,398,3.030
580,216,396,3.030
581,216,394,4.285
582,218,392,3.030
583,218,390,4.285
584,220,388,3.030
585,220,386,3.030
586,220,384,3.030
587,220,382,4.285
588,222,380,3.030
589,222,378,4.285
590,224,376,3.030
591,224,374,3.030
592,224,372,3.030
593,226,372,3.030
594,226,370,4.285
595,228,368,3.030
596,228,366,3.030
597,228,364,4.285
598,230,362,3.030
599,230,360,4.285
600,232,358,4.285
601,234,356,3.030
602,234,354,4.285
603,236,352,3.030
604,236,350,4.285
605,238,348,4.285
606,240,346,3.030
607,240,344,3.030
608,242,344,3.030
609,242,342,3.030
610,244,342,3.030
611,244,340,4.285
612,246,338,3.030
613,246,336,3.030
614,248,336,4.285
615,250,334,3.030
616,250,332,3.030
617,252,332,3.030
618,252,330,3.030
619,254,330,4.285
620,256,328,3.030
621,256,326,3.030
622,258,326,3.030
623,258,324,3.030
624,260,324,3.030
625,260,322,3.030
626,262,322,4.285
627,264,320,4.285
628,266,318,4.285
629,268,316,4.285
630,270,314,4.285
631,272,312,4.285
632,274,310,3.030
633,276,310,4.285
634,278,308,3.030
635,278,306,4.285
636,280,304,3.030
637,282,304,3.030
638,282,302,3.030
639,284,302,4.285
640,286,300,4.285
641,288,298,3.030
642,290,298,3.030
643,290,296,3.030
644,292,296,3.030
645,292,294,3.030
646,294,294,4.285
647,296,292,4.285
648,298,290,3.030
649,300,290,3.030
650,300,288,3.030
651,302,288,3.030
652,302,286,3.030
653,304,286,4.285
654,306,284,3.030
655,308,284,3.030
656,308,282,3.030
657,310,282,3.030
658,312,282,3.030
659,312,280,3.030
660,314,280,3.030
661,316,280,3.030
662,318,280,3.030
663,318,278,3.030
664,320,278,4.285
665,322,276,3.030
666,324,276,3.030
667,326,276,4.285
668,328,274,3.030
669,330,274,3.030
670,332,274,4.285
671,334,272,3.030
672,336,272,3.030
673,338,272,4.285
674,340,270,3.030
675,342,270,3.030
676,344,270,4.285
677,346,268,3.030
678,348,268,4.285
679,350,266,3.030
680,352,266,3.030
681,354,266,3.030
682,356,266,3.030
683,358,266,3.030
684,360,266,4.285
685,362,264,3.030
686,364,264,3.030
687,366,264,3.030
688,368,264,3.030
689,370,264,3.030
690,372,264,3.030
691,374,264,3.030
692,376,264,3.030
693,378,264,3.030
694,380,264,3.030
695,382,264,3.030
696,384,264,3.030
697,386,264,3.030
698,388,264,3.030
699,390,264,3.030
700,392,264,3.030
701,394,264,3.030
702,396,264,3.030
703,398,264,3.030
704,400,264,3.030
705,402,264,3.030
706,404,264,3.030
707,406,264,3.030
708,408,264,4.285
709,410,266,3.030
710,412,266,3.030
711,414,266,3.030
712,416,266,3.030
713,418,266,3.030
714,420,266,4.285
715,422,268,3.030
716,424,268,3.030
717,426,268,4.285
718,428,270,3.030
719,430,270,3.030
720,432,270,3.030
721,434,270,4.285
722,436,272,3.030
723,438,272,3.030
724,440,272,3.030
725,442,272,3.030
726,444,272,4.285
727,446,274,3.030
728,448,274,3.030
729,450,274,3.030
730,452,274,3.030
731,454,274,3.030
732,454,276,3.030
733,456,276,4.285
734,458,278,3.030
735,460,278,3.030
736,462,278,3.030
737,462,280,3.030
738,464,280,3.030
739,466,280,4.285
740,468,282,3.030
741,470,282,4.285
742,472,284,4.285
743,474,286,3.030
744,476,286,3.030
745,476,288,3.030
746,478,288,4.285
747,480,290,3.030
748,480,292,3.030
749,482,292,3.030
750,484,292,3.030
751,484,294,3.030
752,486,294,3.030
753,486,296,4.285
754,488,298,3.030
755,490,298,3.030
756,490,300,3.030
757,492,300,4.285
758,494,302,4.285
759,496,304,3.030
760,498,304,3.030
761,498,306,3.030
762,500,306,3.030
763,500,308,3.030
764,502,308,3.030
765,504,308,3.030
766,504,310,3.030
767,506,310,3.030
768,506,312,3.030
769,508,312,3.030
770,508,314,3.030
771,510,314,4.285
772,512,316,4.285
773,514,318,4.285
774,516,320,4.285
775,518,322,3.030
776,518,324,3.030
777,520,324,3.030
778,520,326,3.030
779,522,326,3.030
780,522,328,3.030
781,524,328,3.030
782,524,330,3.030
783,526,330,4.285
784,528,332,3.030
785,528,334,3.030
786,530,334,3.030
787,530,336,3.030
788,532,336,3.030
789,532,338,4.285
790,534,340,3.030
