 ,Position,Intensity
1,0.000,13.320
2,1.515,13.484
3,3.030,13.199
4,4.545,13.625
5,6.061,13.684
6,7.576,13.230
7,9.091,13.271
8,10.606,13.937
9,12.121,13.056
10,13.636,12.289
11,15.152,12.733
12,16.667,13.792
13,18.182,13.343
14,19.697,13.198
15,21.212,13.098
16,22.727,12.787
17,24.242,12.707
18,25.758,12.782
19,27.273,12.941
20,28.788,12.882
21,30.303,13.070
22,31.818,12.852
23,33.333,12.026
24,34.848,11.931
25,36.364,12.372
26,37.879,12.592
27,39.394,12.065
28,40.909,12.623
29,42.424,11.892
30,43.939,11.519
31,45.455,11.423
32,46.970,11.481
33,48.485,12.270
34,50.000,11.414
35,51.515,11.753
36,53.030,11.402
37,54.545,10.870
38,56.061,11.255
39,57.576,11.368
40,59.091,11.169
41,60.606,10.991
42,62.121,10.934
43,63.636,11.517
44,65.152,11.627
45,66.667,11.053
46,68.182,11.807
47,69.697,10.841
48,71.212,11.431
49,72.727,11.358
50,74.242,11.613
51,75.758,10.986
52,77.273,11.046
53,78.788,11.483
54,80.303,10.963
55,81.818,11.073
56,83.333,10.564
57,84.848,11.080
58,86.364,14.447
59,87.879,15.260
60,89.394,14.016
61,90.909,15.384
62,92.424,16.059
63,93.939,19.067
64,95.455,16.725
65,96.970,15.255
66,98.485,12.767
67,100.000,15.250
68,101.515,14.006
69,103.030,13.136
70,104.545,12.243
71,106.061,12.552
72,107.576,13.515
73,109.091,10.739
74,110.606,12.117
75,112.121,13.822
76,113.636,12.991
77,115.152,11.880
78,116.667,13.029
79,118.182,10.747
80,119.697,11.571
81,121.212,11.372
82,122.727,11.692
83,124.242,11.107
84,125.758,9.785
85,127.273,9.721
86,128.788,9.871
87,130.303,9.702
88,131.818,9.467
89,133.333,9.610
90,134.848,9.077
91,136.364,9.387
92,137.879,9.410
93,139.394,9.870
94,140.909,10.108
95,142.424,10.055
96,143.939,9.677
97,145.455,9.596
98,146.970,9.907
99,148.485,9.634
100,150.000,9.186
101,151.515,8.804
102,153.030,8.951
103,154.545,9.149
104,156.061,9.153
105,157.576,9.073
106,159.091,9.365
107,160.606,9.947
108,162.121,9.423
109,163.636,9.000
110,165.152,9.471
111,166.667,9.131
112,168.182,9.776
113,169.697,9.592
114,171.212,9.608
115,172.727,9.830
116,174.242,9.967
117,175.758,11.145
118,177.273,10.668
119,178.788,10.395
120,180.303,10.427
121,181.818,11.136
122,183.333,10.787
123,184.848,10.602
124,186.364,10.800
125,187.879,10.768
126,189.394,10.215
127,190.909,10.179
128,192.424,10.630
129,193.939,11.042
130,195.455,10.899
131,196.970,11.019
132,198.485,10.849
133,200.000,10.576
134,201.515,10.486
135,203.030,10.162
136,204.545,10.393
137,206.061,10.726
138,207.576,9.822
139,209.091,10.961
140,210.606,10.245
141,212.121,10.186
142,213.636,9.988
143,215.152,10.317
144,216.667,10.440
145,218.182,10.359
146,219.697,10.480
147,221.212,10.906
148,222.727,10.877
149,224.242,10.645
150,225.758,11.184
151,227.273,10.569
152,228.788,10.758
153,230.303,10.576
154,231.818,10.878
155,233.333,11.294
156,234.848,10.885
157,236.364,10.753
158,237.879,10.374
159,239.394,10.587
160,240.909,10.610
161,242.424,10.329
162,243.939,10.842
163,245.455,10.475
164,246.970,10.137
165,248.485,9.952
166,250.000,10.205
167,251.515,9.816
168,253.030,9.523
169,254.545,9.565
170,256.061,9.689
171,257.576,10.017
172,259.091,9.966
173,260.606,9.335
174,262.121,9.267
175,263.636,9.477
176,265.152,9.500
177,266.667,9.429
178,268.182,9.553
179,269.697,9.663
180,271.212,9.668
181,272.727,9.432
182,274.242,9.026
183,275.758,8.933
184,277.273,8.744
185,278.788,8.615
186,280.303,8.395
187,281.818,9.266
188,283.333,9.412
189,284.848,8.991
190,286.364,9.001
191,287.879,8.994
192,289.394,9.075
193,290.909,9.371
194,292.424,9.271
195,293.939,8.979
196,295.455,9.052
197,296.970,9.246
198,298.485,8.971
199,300.000,9.332
200,301.515,9.405
201,303.030,9.271
202,304.545,9.502
203,306.061,9.786
204,307.576,9.475
205,309.091,9.267
206,310.606,9.634
207,312.121,8.901
208,313.636,9.065
209,315.152,9.214
210,316.667,9.700
211,318.182,9.581
212,319.697,9.169
213,321.212,9.105
214,322.727,9.236
215,324.242,9.726
216,325.758,9.316
217,327.273,9.534
218,328.788,10.091
219,330.303,9.277
220,331.818,9.327
221,333.333,9.947
222,334.848,10.305
223,336.364,9.437
224,337.879,10.149
225,339.394,9.827
226,340.909,10.384
227,342.424,9.517
228,343.939,10.700
229,345.455,9.762
230,346.970,9.384
231,348.485,9.502
232,350.000,9.625
233,351.515,9.909
234,353.030,9.854
235,354.545,9.882
236,356.061,10.199
237,357.576,10.504
238,359.091,10.293
239,360.606,10.281
240,362.121,10.290
241,363.636,10.149
242,365.152,9.850
243,366.667,9.988
244,368.182,9.975
245,369.697,9.743
246,371.212,9.669
247,372.727,9.971
248,374.242,9.918
249,375.758,9.655
250,377.273,10.211
251,378.788,10.188
252,380.303,9.640
253,381.818,9.068
254,383.333,9.306
255,384.848,9.480
256,386.364,8.777
257,387.879,8.986
258,389.394,8.975
259,390.909,8.844
260,392.424,8.629
261,393.939,8.572
262,395.455,8.417
263,396.970,8.367
264,398.485,8.793
265,400.000,8.737
266,401.515,8.425
267,403.030,8.401
268,404.545,8.194
269,406.061,8.067
270,407.576,8.064
271,409.091,7.736
272,410.606,7.981
273,412.121,7.776
274,413.636,8.003
275,415.152,7.871
276,416.667,7.846
277,418.182,7.825
278,419.697,7.675
279,421.212,7.870
280,422.727,7.709
281,424.242,7.283
282,425.758,7.863
283,427.273,7.594
284,428.788,7.535
285,430.303,7.614
286,431.818,7.114
287,433.333,6.940
288,434.848,7.441
289,436.364,7.473
290,437.879,7.182
291,439.394,7.540
292,440.909,7.246
293,442.424,7.053
294,443.939,7.092
295,445.455,7.283
296,446.970,7.129
297,448.485,7.017
298,450.000,7.042
299,451.515,7.005
300,453.030,7.019
301,454.545,7.049
302,456.061,7.140
303,457.576,7.096
304,459.091,7.322
305,460.606,7.283
306,462.121,6.763
307,463.636,6.591
308,465.152,7.161
309,466.667,7.262
310,468.182,7.329
311,469.697,6.655
312,471.212,7.200
313,472.727,7.275
314,474.242,7.264
315,475.758,6.960
316,477.273,7.050
317,478.788,7.176
318,480.303,6.940
319,481.818,7.103
320,483.333,7.020
321,484.848,7.065
322,486.364,6.805
323,487.879,7.365
324,489.394,7.111
325,490.909,7.264
326,492.424,7.218
327,493.939,7.098
328,495.455,7.122
329,496.970,7.427
330,498.485,7.078
331,500.000,7.047
332,501.515,7.209
333,503.030,7.220
334,504.545,7.078
335,506.061,7.171
336,507.576,7.417
337,509.091,7.336
338,510.606,7.038
339,512.121,6.851
340,513.636,7.296
341,515.151,7.269
342,516.667,6.875
343,518.182,6.686
344,519.697,6.890
345,521.212,7.072
346,522.727,6.873
347,524.242,6.756
348,525.758,6.751
349,527.273,6.840
350,528.788,7.025
351,530.303,6.808
352,531.818,6.677
353,533.333,7.013
354,534.849,6.942
355,536.364,6.743
356,537.879,6.717
357,539.394,7.019
358,540.909,6.949
359,542.424,7.013
360,543.939,6.725
361,545.455,6.876
362,546.970,7.131
363,548.485,6.902
364,550.000,6.888
365,551.515,7.179
366,553.030,6.884
367,554.545,6.787
368,556.061,6.916
369,557.576,6.693
370,559.091,6.721
371,560.606,6.630
372,562.121,6.629
373,563.636,6.879
374,565.151,6.603
375,566.667,6.905
376,568.182,6.564
377,569.697,6.949
378,571.212,6.889
379,572.727,6.726
380,574.242,6.614
381,575.758,6.833
382,577.273,7.113
383,578.788,6.897
384,580.303,7.086
385,581.818,7.059
386,583.333,7.132
387,584.849,7.385
388,586.364,7.514
389,587.879,7.453
390,589.394,7.269
391,590.909,7.215
392,592.424,7.495
393,593.939,7.390
394,595.455,7.582
395,596.970,7.457
396,598.485,7.593
397,600.000,7.437
398,601.515,7.278
399,603.030,7.279
400,604.545,7.381
401,606.061,7.161
402,607.576,7.210
403,609.091,7.225
404,610.606,7.226
405,612.121,7.352
406,613.636,7.203
407,615.151,6.594
408,616.667,7.075
409,618.182,6.892
410,619.697,6.700
411,621.212,6.813
412,622.727,7.070
413,624.242,6.499
414,625.758,7.024
415,627.273,7.779
416,628.788,8.111
417,630.303,8.039
418,631.818,8.048
419,633.333,6.978
420,634.849,6.635
421,636.364,6.451
422,637.879,6.661
423,639.394,6.838
424,640.909,6.117
