 ,X,Y,Length
1,154,142,3.030
2,156,142,3.030
3,158,142,3.030
4,160,142,6.061
5,164,142,4.285
6,166,144,3.030
7,168,144,3.030
8,170,144,3.030
9,172,144,3.030
10,174,144,4.285
11,176,146,3.030
12,178,146,3.030
13,180,146,3.030
14,182,146,3.030
15,184,146,3.030
16,186,146,3.030
17,188,146,3.030
18,190,146,6.061
19,194,146,3.030
20,196,146,3.030
21,198,146,3.030
22,200,146,3.030
23,202,146,3.030
24,204,146,3.030
25,206,146,3.030
26,208,146,3.030
27,210,146,3.030
28,212,146,3.030
29,214,146,3.030
30,214,144,3.030
31,216,144,3.030
32,218,144,3.030
33,220,144,3.030
34,222,144,3.030
35,224,144,4.285
36,226,142,3.030
37,228,142,6.061
38,232,142,3.030
39,234,142,3.030
40,236,142,3.030
41,238,142,3.030
42,240,142,4.285
43,242,140,3.030
44,244,140,3.030
45,246,140,3.030
46,248,140,4.285
47,250,138,3.030
48,252,138,6.776
49,256,136,3.030
50,258,136,3.030
51,260,136,4.285
52,262,134,6.061
53,266,134,3.030
54,268,134,4.285
55,270,132,3.030
56,272,132,3.030
57,274,132,3.030
58,276,132,3.030
59,278,132,3.030
60,280,132,4.285
61,282,130,3.030
62,284,130,3.030
63,286,130,4.285
64,288,128,3.030
65,290,128,4.285
66,292,126,3.030
67,294,126,3.030
68,296,126,3.030
69,296,124,3.030
70,298,124,3.030
71,300,124,3.030
72,302,124,3.030
73,304,124,4.285
74,306,122,3.030
75,308,122,3.030
76,310,122,3.030
77,312,122,3.030
78,314,122,4.285
79,316,120,3.030
80,318,120,3.030
81,320,120,3.030
82,322,120,3.030
83,324,120,3.030
84,326,120,3.030
85,328,120,3.030
86,330,120,3.030
87,332,120,3.030
88,334,120,3.030
89,336,120,4.285
90,338,118,3.030
91,340,118,3.030
92,342,118,3.030
93,344,118,3.030
94,346,118,3.030
95,348,118,3.030
96,348,116,3.030
97,350,116,3.030
98,352,116,3.030
99,354,116,4.285
100,356,114,3.030
101,358,114,3.030
102,360,114,3.030
103,362,114,3.030
104,364,114,3.030
105,364,112,3.030
106,366,112,3.030
107,368,112,3.030
108,370,112,3.030
109,372,112,3.030
110,374,112,3.030
111,374,110,3.030
112,376,110,3.030
113,378,110,3.030
114,380,110,3.030
115,382,110,3.030
116,384,110,3.030
117,386,110,4.285
118,388,108,3.030
119,390,108,3.030
120,392,108,3.030
121,394,108,3.030
122,396,108,3.030
123,398,108,3.030
124,400,108,3.030
125,402,108,3.030
126,404,108,3.030
127,406,108,3.030
128,408,108,4.285
129,410,106,3.030
130,412,106,3.030
131,414,106,3.030
132,416,106,3.030
133,418,106,3.030
134,420,106,3.030
135,422,106,3.030
136,424,106,3.030
137,426,106,3.030
138,428,106,4.285
139,430,104,3.030
140,432,104,3.030
141,434,104,3.030
142,436,104,3.030
143,438,104,3.030
144,440,104,3.030
145,442,104,3.030
146,444,104,3.030
147,446,104,4.285
148,448,102,3.030
149,450,102,3.030
150,452,102,3.030
151,454,102,3.030
152,456,102,3.030
153,458,102,3.030
154,460,102,3.030
155,462,102,3.030
156,464,102,3.030
157,466,102,3.030
158,468,102,3.030
159,470,102,3.030
160,472,102,3.030
161,474,102,3.030
162,476,102,3.030
163,478,102,3.030
164,480,102,3.030
165,480,100,3.030
166,482,100,3.030
167,484,100,3.030
168,486,100,3.030
169,488,100,3.030
170,490,100,3.030
171,492,100,3.030
172,494,100,3.030
173,496,100,4.285
174,498,102,3.030
175,500,102,4.285
176,502,104,3.030
177,504,104,4.285
178,506,106,3.030
179,508,106,4.285
180,510,108,3.030
181,512,108,4.285
182,514,110,3.030
183,516,110,4.285
184,518,112,3.030
185,520,112,4.285
186,522,114,3.030
187,524,114,4.285
188,526,116,3.030
189,528,116,4.285
190,530,118,3.030
191,532,118,3.030
192,534,118,3.030
193,534,120,3.030
194,536,120,3.030
195,538,120,4.285
196,540,122,3.030
197,542,122,3.030
198,544,122,3.030
199,544,124,3.030
200,546,124,3.030
201,546,126,3.030
202,548,126,3.030
203,550,126,3.030
204,550,128,3.030
205,552,128,4.285
206,554,130,3.030
207,556,130,3.030
208,556,132,3.030
209,558,132,3.030
210,558,134,3.030
211,560,134,4.285
212,562,136,3.030
213,564,136,3.030
214,564,138,3.030
215,566,138,4.285
216,568,140,3.030
217,570,140,3.030
218,570,142,3.030
219,572,142,3.030
220,572,144,3.030
221,574,144,3.030
222,574,146,3.030
223,576,146,4.285
224,578,148,4.285
225,580,150,4.285
226,582,152,4.285
227,584,154,4.285
228,586,156,4.285
229,588,158,6.776
230,590,162,3.030
231,592,162,3.030
232,592,164,4.285
233,594,166,4.285
234,596,168,3.030
235,596,170,3.030
236,598,170,3.030
237,598,172,3.030
238,600,172,3.030
239,600,174,3.030
240,600,176,4.285
241,602,178,3.030
242,604,178,3.030
243,604,180,4.285
244,606,182,4.285
245,608,184,3.030
246,608,186,4.285
247,610,188,4.285
248,612,190,3.030
