 ,X,Y,Length
1,670,184,3.030
2,672,184,4.285
3,674,186,4.285
4,676,188,4.285
5,678,190,4.285
6,680,192,3.030
7,680,194,4.285
8,682,196,6.776
9,684,200,4.285
10,686,202,4.285
11,688,204,6.776
12,690,208,3.030
13,690,210,4.285
14,692,212,3.030
15,692,214,3.030
16,694,214,3.030
17,694,216,4.285
18,696,218,3.030
19,696,220,3.030
20,696,222,4.285
21,698,224,3.030
22,698,226,4.285
23,700,228,3.030
24,700,230,4.285
25,702,232,3.030
26,702,234,4.285
27,704,236,3.030
28,704,238,3.030
29,706,238,3.030
30,706,240,4.285
31,708,242,3.030
32,708,244,3.030
33,710,244,3.030
34,710,246,4.285
35,712,248,4.285
36,714,250,3.030
37,714,252,4.285
38,716,254,3.030
39,716,256,4.285
40,718,258,3.030
41,718,260,4.285
42,720,262,4.285
43,722,264,4.285
44,724,266,3.030
45,724,268,3.030
46,724,270,4.285
47,726,272,3.030
48,726,274,4.285
49,728,276,3.030
50,728,278,3.030
51,730,278,3.030
52,730,280,4.285
53,732,282,4.285
54,734,284,3.030
55,734,286,4.285
56,736,288,3.030
57,738,288,3.030
58,738,290,3.030
59,738,292,4.285
60,740,294,3.030
61,742,294,3.030
62,742,296,3.030
63,742,298,3.030
64,744,298,4.285
65,746,300,3.030
66,746,302,3.030
67,748,302,4.285
68,750,304,3.030
69,750,306,4.285
70,752,308,4.285
71,754,310,3.030
72,756,310,4.285
73,758,312,3.030
74,758,314,4.285
75,760,316,3.030
76,760,318,3.030
77,762,318,3.030
78,762,320,3.030
79,762,322,3.030
80,764,322,3.030
81,764,324,3.030
82,764,326,4.285
83,766,328,3.030
84,766,330,4.285
85,768,332,3.030
86,768,334,4.285
87,770,336,3.030
88,770,338,3.030
89,770,340,4.285
90,772,342,3.030
91,772,344,4.285
92,774,346,3.030
93,774,348,4.285
94,776,350,3.030
95,776,352,3.030
96,776,354,3.030
97,778,354,3.030
98,778,356,3.030
99,778,358,4.285
100,780,360,3.030
101,780,362,3.030
102,780,364,6.061
103,780,368,4.285
104,782,370,3.030
105,782,372,3.030
106,782,374,6.776
107,784,378,3.030
108,784,380,3.030
109,784,382,4.285
110,786,384,6.061
111,786,388,3.030
112,786,390,6.776
113,788,394,6.061
114,788,398,6.061
115,788,402,6.776
116,790,406,6.061
117,790,410,6.061
118,790,414,9.583
119,792,420,3.030
120,792,422,6.061
121,792,426,4.285
122,790,428,6.061
123,790,432,3.030
124,790,434,4.285
125,788,436,6.061
126,788,440,3.030
127,788,442,4.285
128,786,444,3.030
129,786,446,4.285
130,784,448,3.030
131,784,450,4.285
132,782,452,3.030
133,782,454,3.030
134,782,456,4.285
135,780,458,3.030
136,780,460,3.030
137,780,462,3.030
138,780,464,4.285
139,778,466,3.030
140,778,468,4.285
141,776,470,3.030
142,776,472,4.285
143,774,474,3.030
144,774,476,3.030
145,774,478,4.285
146,772,480,3.030
147,772,482,3.030
148,772,484,3.030
149,772,486,3.030
150,772,488,3.030
151,770,488,3.030
152,770,490,3.030
153,770,492,3.030
154,770,494,3.030
155,768,494,3.030
156,768,496,3.030
157,768,498,3.030
158,768,500,3.030
159,768,502,3.030
160,768,504,4.285
161,766,506,3.030
162,766,508,3.030
163,766,510,3.030
164,766,512,3.030
165,766,514,4.285
166,764,516,3.030
167,764,518,3.030
168,764,520,3.030
169,764,522,3.030
170,764,524,3.030
171,764,526,4.285
172,762,528,3.030
173,762,530,3.030
174,762,532,3.030
175,762,534,3.030
176,762,536,3.030
177,762,538,3.030
178,760,538,3.030
179,760,540,3.030
180,760,542,4.285
181,758,544,3.030
182,758,546,3.030
183,758,548,4.285
184,756,550,3.030
185,756,552,3.030
186,756,554,4.285
187,754,556,3.030
188,754,558,3.030
189,752,558,3.030
190,752,560,3.030
191,752,562,3.030
192,752,564,3.030
193,752,566,4.285
194,750,568,3.030
195,750,570,3.030
196,750,572,4.285
197,748,574,3.030
198,748,576,3.030
199,748,578,3.030
200,748,580,3.030
201,746,580,3.030
202,746,582,3.030
203,746,584,4.285
204,744,586,3.030
205,744,588,3.030
206,744,590,4.285
207,742,592,3.030
208,742,594,4.285
209,740,596,3.030
210,740,598,4.285
211,738,600,3.030
212,738,602,3.030
213,738,604,4.285
214,736,606,3.030
215,736,608,4.285
216,734,610,3.030
217,734,612,4.285
218,732,614,4.285
219,730,616,6.776
220,728,620,4.285
221,726,622,6.776
222,724,626,3.030
223,724,628,4.285
224,722,630,4.285
225,720,632,4.285
226,718,634,3.030
227,718,636,4.285
228,716,638,3.030
229,716,640,3.030
230,714,640,3.030
231,714,642,3.030
232,712,642,4.285
233,710,644,3.030
234,708,644,4.285
235,706,646,4.285
236,704,648,4.285
237,702,650,4.285
238,700,652,4.285
239,698,654,4.285
240,696,656,3.030
241,694,656,3.030
242,694,658,3.030
243,692,658,3.030
244,692,660,3.030
245,690,660,3.030
246,690,662,3.030
247,688,662,3.030
248,688,664,4.285
249,686,666,3.030
250,686,668,4.285
251,684,670,4.285
252,682,672,3.030
253,682,674,3.030
254,682,676,3.030
255,680,676,3.030
256,680,678,3.030
257,680,680,3.030
258,680,682,4.285
259,678,684,3.030
260,678,686,3.030
261,678,688,3.030
262,678,690,3.030
263,676,690,3.030
264,676,692,3.030
265,676,694,4.285
266,674,696,3.030
267,674,698,3.030
268,674,700,4.285
269,672,702,3.030
270,672,704,4.285
271,670,706,3.030
272,670,708,4.285
273,668,710,3.030
274,668,712,3.030
275,668,714,4.285
276,666,716,3.030
277,664,716,3.030
278,664,718,4.285
279,662,720,3.030
280,662,722,4.285
281,660,724,3.030
282,658,724,4.285
283,656,726,3.030
284,656,728,4.285
285,654,730,3.030
286,652,730,4.285
287,650,732,3.030
288,650,734,3.030
289,648,734,3.030
290,648,736,3.030
291,646,736,4.285
292,644,738,4.285
293,642,740,4.285
294,640,742,4.285
295,638,744,4.285
296,636,746,3.030
297,634,746,3.030
298,634,748,3.030
299,632,748,3.030
300,630,748,4.285
301,628,750,3.030
302,626,750,3.030
303,624,750,4.285
304,622,752,3.030
305,620,752,3.030
306,618,752,6.061
307,614,752,4.285
308,612,754,3.030
309,610,754,6.061
310,606,754,3.030
311,604,754,6.061
312,600,754,3.030
313,598,754,6.061
314,594,754,6.776
315,590,756,3.030
316,588,756,6.061
317,584,756,3.030
318,582,756,3.030
319,580,756,3.030
320,578,756,6.061
321,574,756,3.030
322,572,756,3.030
323,570,756,3.030
324,568,756,6.061
325,564,756,3.030
326,562,756,4.285
327,560,758,3.030
328,558,758,3.030
329,556,758,3.030
330,554,758,3.030
331,552,758,3.030
332,550,758,3.030
333,548,758,3.030
334,546,758,3.030
335,544,758,3.030
336,542,758,3.030
337,540,758,3.030
338,538,758,3.030
339,536,758,3.030
340,534,758,3.030
341,532,758,3.030
342,530,758,3.030
343,528,758,3.030
344,526,758,6.061
345,522,758,6.061
346,518,758,3.030
347,516,758,3.030
348,514,758,3.030
349,512,758,6.061
350,508,758,3.030
351,506,758,3.030
352,504,758,6.061
353,500,758,6.061
354,496,758,6.061
355,496,762,3.030
356,494,762,3.030
357,492,762,4.285
358,490,760,6.061
359,486,760,4.285
360,484,758,3.030
361,482,758,6.776
362,478,756,3.030
363,476,756,4.285
364,474,754,6.776
365,470,752,3.030
366,468,752,6.776
367,464,750,3.030
368,462,750,4.285
369,460,748,3.030
370,458,748,4.285
371,456,746,3.030
372,454,746,4.285
373,452,744,3.030
374,450,744,3.030
375,448,744,3.030
376,446,744,3.030
377,444,744,3.030
378,444,742,3.030
379,442,742,4.285
380,440,740,3.030
381,438,740,4.285
382,436,738,3.030
383,434,738,3.030
384,432,738,4.285
385,430,736,3.030
386,428,736,3.030
387,426,736,3.030
388,424,736,4.285
389,422,734,3.030
390,420,734,3.030
391,420,732,3.030
392,418,732,3.030
393,416,732,4.285
394,414,730,4.285
395,412,728,3.030
396,410,728,4.285
397,408,726,4.285
398,406,724,3.030
399,404,724,3.030
400,402,724,3.030
401,402,722,3.030
402,400,722,3.030
403,400,720,4.285
404,398,718,3.030
405,396,718,3.030
406,396,716,4.285
407,394,714,4.285
408,392,712,4.285
409,390,710,3.030
410,388,710,4.285
411,386,708,4.285
