 ,X,Y,Length
1,628,224,3.030
2,628,226,4.285
3,630,228,4.285
4,632,230,3.030
5,632,232,4.285
6,634,234,6.061
7,634,238,4.285
8,636,240,4.285
9,638,242,3.030
10,638,244,3.030
11,638,246,4.285
12,640,248,3.030
13,640,250,4.285
14,642,252,3.030
15,642,254,3.030
16,642,256,3.030
17,644,256,3.030
18,644,258,3.030
19,644,260,4.285
20,646,262,3.030
21,646,264,4.285
22,648,266,3.030
23,648,268,4.285
24,650,270,3.030
25,650,272,3.030
26,650,274,3.030
27,650,276,3.030
28,652,276,3.030
29,652,278,3.030
30,652,280,3.030
31,654,280,3.030
32,654,282,4.285
33,656,284,3.030
34,656,286,3.030
35,656,288,3.030
36,656,290,3.030
37,658,290,3.030
38,658,292,3.030
39,658,294,3.030
40,660,294,3.030
41,660,296,3.030
42,660,298,3.030
43,660,300,3.030
44,662,300,3.030
45,662,302,3.030
46,662,304,3.030
47,662,306,3.030
48,664,306,3.030
49,664,308,3.030
50,664,310,4.285
51,666,312,3.030
52,666,314,3.030
53,668,314,3.030
54,668,316,3.030
55,668,318,3.030
56,668,320,3.030
57,670,320,3.030
58,670,322,4.285
59,672,324,3.030
60,672,326,3.030
61,672,328,3.030
62,674,328,3.030
63,674,330,3.030
64,674,332,4.285
65,676,334,3.030
66,676,336,4.285
67,678,338,3.030
68,678,340,3.030
69,678,342,3.030
70,680,342,3.030
71,680,344,4.285
72,682,346,3.030
73,682,348,4.285
74,684,350,3.030
75,684,352,4.285
76,686,354,3.030
77,686,356,3.030
78,688,356,3.030
79,688,358,3.030
80,688,360,3.030
81,690,360,3.030
82,690,362,3.030
83,690,364,3.030
84,690,366,3.030
85,692,366,3.030
86,692,368,3.030
87,692,370,3.030
88,694,370,3.030
89,694,372,3.030
90,694,374,3.030
91,696,374,3.030
92,696,376,3.030
93,696,378,3.030
94,698,378,3.030
95,698,380,3.030
96,698,382,4.285
97,700,384,3.030
98,700,386,3.030
99,700,388,3.030
100,702,388,3.030
101,702,390,4.285
102,704,392,3.030
103,704,394,3.030
104,706,394,3.030
105,706,396,3.030
106,706,398,3.030
107,708,398,3.030
108,708,400,3.030
109,710,400,3.030
110,710,402,3.030
111,710,404,3.030
112,712,404,3.030
113,712,406,3.030
114,712,408,3.030
115,714,408,3.030
116,714,410,3.030
117,714,412,3.030
118,716,412,3.030
119,716,414,4.285
120,718,416,3.030
121,718,418,3.030
122,718,420,3.030
123,720,420,3.030
124,720,422,4.285
125,722,424,3.030
126,722,426,4.285
127,724,428,4.285
128,726,430,3.030
129,726,432,3.030
130,728,432,3.030
131,728,434,3.030
132,730,434,3.030
133,730,436,3.030
134,732,436,3.030
135,732,438,3.030
136,734,438,4.285
137,736,440,4.285
138,738,442,3.030
139,740,442,3.030
140,740,444,3.030
141,742,444,3.030
142,742,446,3.030
143,744,446,3.030
144,744,448,3.030
145,746,448,3.030
146,746,450,3.030
147,748,450,3.030
148,748,452,3.030
149,748,454,3.030
150,750,454,3.030
151,750,456,3.030
152,752,456,3.030
153,752,458,3.030
154,752,460,3.030
155,754,460,3.030
156,754,462,3.030
157,756,462,3.030
158,756,464,4.285
159,758,466,3.030
160,758,468,3.030
161,760,468,3.030
162,760,470,3.030
163,760,472,3.030
164,762,472,3.030
165,762,474,3.030
166,762,476,4.285
167,764,478,3.030
168,764,480,4.285
169,766,482,3.030
170,766,484,3.030
171,768,484,3.030
172,768,486,3.030
173,768,488,3.030
174,768,490,3.030
175,770,490,3.030
176,770,492,3.030
177,770,494,3.030
178,770,496,4.285
179,772,498,3.030
180,772,500,3.030
181,772,502,3.030
182,772,504,3.030
183,772,506,4.285
184,774,508,3.030
185,774,510,3.030
186,774,512,3.030
187,774,514,3.030
188,776,514,3.030
189,776,516,3.030
190,776,518,3.030
191,776,520,3.030
192,776,522,3.030
193,776,524,3.030
194,778,524,3.030
195,778,526,3.030
196,778,528,3.030
197,778,530,3.030
198,778,532,3.030
199,780,532,3.030
200,780,534,3.030
201,780,536,3.030
202,780,538,4.285
203,782,540,3.030
204,782,542,3.030
205,782,544,4.285
206,784,546,3.030
207,784,548,3.030
208,784,550,3.030
209,784,552,3.030
210,786,552,3.030
211,786,554,3.030
212,786,556,3.030
213,786,558,3.030
214,788,558,3.030
215,788,560,3.030
216,788,562,3.030
217,788,564,3.030
218,788,566,3.030
219,790,566,3.030
220,790,568,3.030
221,790,570,3.030
222,790,572,3.030
223,790,574,4.285
224,792,576,3.030
225,792,578,3.030
226,792,580,3.030
227,792,582,3.030
228,792,584,3.030
229,794,584,3.030
230,794,586,3.030
231,794,588,3.030
232,794,590,3.030
233,794,592,3.030
234,794,594,4.285
235,796,596,3.030
236,796,598,3.030
237,796,600,3.030
238,796,602,3.030
239,796,604,3.030
240,796,606,3.030
241,796,608,3.030
242,796,610,3.030
243,796,612,3.030
244,796,614,3.030
245,796,616,3.030
246,796,618,3.030
247,796,620,3.030
248,796,622,3.030
249,796,624,3.030
250,796,626,3.030
251,796,628,3.030
252,796,630,3.030
253,796,632,3.030
254,796,634,3.030
255,796,636,3.030
256,796,638,3.030
257,796,640,3.030
258,796,642,3.030
259,796,644,3.030
260,796,646,3.030
261,796,648,3.030
262,796,650,3.030
263,796,652,3.030
264,794,652,3.030
265,794,654,3.030
266,794,656,3.030
267,792,656,3.030
268,792,658,3.030
269,792,660,3.030
270,792,662,3.030
271,790,662,3.030
272,790,664,4.285
273,788,666,3.030
274,788,668,4.285
275,786,670,3.030
276,786,672,3.030
277,784,672,3.030
278,784,674,3.030
279,784,676,3.030
280,782,676,3.030
281,782,678,4.285
282,780,680,3.030
283,780,682,3.030
284,778,682,3.030
285,778,684,4.285
286,776,686,4.285
287,774,688,3.030
288,774,690,3.030
289,772,690,3.030
290,772,692,4.285
291,770,694,3.030
292,768,694,3.030
293,768,696,4.285
294,766,698,3.030
295,764,698,3.030
296,764,700,3.030
297,762,700,4.285
298,760,702,3.030
299,758,702,3.030
300,758,704,3.030
301,756,704,3.030
302,754,704,4.285
303,752,706,4.285
304,750,708,3.030
305,748,708,3.030
306,746,708,3.030
307,746,710,3.030
308,744,710,4.285
309,742,712,3.030
310,740,712,4.285
311,738,714,3.030
312,736,714,4.285
313,734,716,3.030
314,732,716,4.285
315,730,718,3.030
316,728,718,3.030
317,726,718,4.285
318,724,720,3.030
319,722,720,3.030
320,722,722,3.030
321,720,722,3.030
322,718,722,3.030
323,716,722,3.030
324,716,724,3.030
325,714,724,3.030
326,712,724,3.030
