 ,Position,Intensity
1,0.000,13.800
2,1.515,14.267
3,3.030,14.133
4,4.545,13.433
5,6.061,13.133
6,7.576,13.000
7,9.091,12.666
8,10.606,12.598
9,12.121,12.866
10,13.636,12.735
11,15.152,12.390
12,16.667,11.903
13,18.182,11.382
14,19.697,11.596
15,21.212,11.365
16,22.727,10.915
17,24.242,10.842
18,25.758,10.531
19,27.273,11.125
20,28.788,11.174
21,30.303,11.379
22,31.818,11.114
23,33.333,11.076
24,34.848,10.409
25,36.364,10.448
26,37.879,10.231
27,39.394,10.748
28,40.909,10.673
29,42.424,9.764
30,43.939,9.495
31,45.455,10.001
32,46.970,10.073
33,48.485,9.796
34,50.000,10.079
35,51.515,10.405
36,53.030,10.007
37,54.545,10.338
38,56.061,10.383
39,57.576,10.457
40,59.091,10.502
41,60.606,10.432
42,62.121,10.555
43,63.636,10.945
44,65.152,10.346
45,66.667,14.121
46,68.182,14.358
47,69.697,11.081
48,71.212,11.172
49,72.727,10.510
50,74.242,13.554
51,75.758,11.381
52,77.273,12.024
53,78.788,13.127
54,80.303,13.072
55,81.818,10.683
56,83.333,10.814
57,84.848,10.649
58,86.364,10.537
59,87.879,10.547
60,89.394,10.058
61,90.909,10.421
62,92.424,10.539
63,93.939,10.381
64,95.455,9.575
65,96.970,10.065
66,98.485,10.398
67,100.000,10.005
68,101.515,10.179
69,103.030,9.755
70,104.545,9.966
71,106.061,9.865
72,107.576,9.626
73,109.091,9.633
74,110.606,10.039
75,112.121,9.425
76,113.636,9.814
77,115.152,9.528
78,116.667,9.960
79,118.182,9.657
80,119.697,9.492
81,121.212,8.949
82,122.727,9.255
83,124.242,9.671
84,125.758,9.551
85,127.273,9.459
86,128.788,9.087
87,130.303,9.402
88,131.818,9.523
89,133.333,9.714
90,134.848,9.587
91,136.364,9.338
92,137.879,9.198
93,139.394,9.346
94,140.909,9.245
95,142.424,9.506
96,143.939,9.696
97,145.455,9.313
98,146.970,8.961
99,148.485,8.248
100,150.000,8.103
101,151.515,7.821
102,153.030,8.394
103,154.545,8.386
104,156.061,7.994
105,157.576,8.400
106,159.091,8.385
107,160.606,8.510
108,162.121,8.231
109,163.636,8.298
110,165.152,8.048
111,166.667,8.180
112,168.182,8.467
113,169.697,7.873
114,171.212,8.037
115,172.727,7.797
116,174.242,7.249
117,175.758,6.627
118,177.273,7.859
119,178.788,7.559
120,180.303,7.334
121,181.818,7.501
122,183.333,7.765
123,184.848,7.044
124,186.364,7.661
125,187.879,7.354
126,189.394,7.653
127,190.909,7.794
128,192.424,7.534
129,193.939,7.794
130,195.455,7.904
131,196.970,7.596
132,198.485,7.519
133,200.000,7.536
134,201.515,7.875
135,203.030,7.879
136,204.545,7.736
137,206.061,7.729
138,207.576,7.818
139,209.091,7.580
140,210.606,7.811
141,212.121,7.817
142,213.636,7.875
143,215.152,7.808
144,216.667,7.832
145,218.182,7.913
146,219.697,7.961
147,221.212,8.119
148,222.727,8.234
149,224.242,8.191
150,225.758,8.333
151,227.273,8.449
152,228.788,8.188
153,230.303,8.149
154,231.818,8.277
155,233.333,8.452
156,234.848,8.490
157,236.364,8.579
158,237.879,8.426
159,239.394,8.504
160,240.909,8.382
161,242.424,8.638
162,243.939,8.510
163,245.455,8.482
164,246.970,8.905
165,248.485,8.595
166,250.000,8.610
167,251.515,8.938
168,253.030,8.825
169,254.545,8.801
170,256.061,8.813
171,257.576,8.848
172,259.091,8.893
173,260.606,9.072
174,262.121,9.184
175,263.636,8.895
176,265.152,9.166
177,266.667,9.142
178,268.182,8.933
179,269.697,8.944
180,271.212,9.025
181,272.727,9.227
182,274.242,9.182
183,275.758,9.137
184,277.273,9.241
185,278.788,9.283
186,280.303,9.580
187,281.818,9.180
188,283.333,9.255
189,284.848,9.009
190,286.364,9.126
191,287.879,9.433
192,289.394,9.675
193,290.909,9.478
194,292.424,9.422
195,293.939,9.080
196,295.455,9.272
197,296.970,9.204
198,298.485,9.043
199,300.000,9.218
200,301.515,9.379
201,303.030,9.507
202,304.545,9.161
203,306.061,8.694
204,307.576,8.665
205,309.091,8.971
206,310.606,8.809
207,312.121,8.836
208,313.636,8.746
209,315.152,8.538
210,316.667,8.441
211,318.182,8.817
212,319.697,8.506
213,321.212,8.542
214,322.727,8.019
215,324.242,8.583
216,325.758,8.473
217,327.273,8.506
218,328.788,8.265
219,330.303,8.271
220,331.818,8.000
221,333.333,8.090
222,334.848,8.182
223,336.364,8.252
224,337.879,7.973
225,339.394,8.287
226,340.909,8.457
227,342.424,8.675
228,343.939,8.665
229,345.455,8.822
230,346.970,8.386
231,348.485,8.427
232,350.000,8.417
233,351.515,8.340
234,353.030,8.728
235,354.545,8.566
236,356.061,9.112
237,357.576,9.283
238,359.091,9.299
239,360.606,8.884
240,362.121,9.246
241,363.636,9.169
242,365.152,9.528
243,366.667,9.306
244,368.182,9.018
245,369.697,9.487
246,371.212,10.048
247,372.727,9.352
248,374.242,8.791
249,375.758,8.666
250,377.273,9.443
251,378.788,9.525
252,380.303,9.344
253,381.818,9.387
254,383.333,9.120
255,384.848,8.608
256,386.364,9.875
257,387.879,8.731
258,389.394,8.987
259,390.909,8.597
260,392.424,8.184
261,393.939,8.475
262,395.455,8.523
263,396.970,8.424
264,398.485,8.046
265,400.000,8.302
266,401.515,9.592
267,403.030,8.010
268,404.545,7.781
269,406.061,7.798
