 ,Position,Intensity
1,0.000,10.474
2,1.515,15.824
3,3.030,7.985
4,4.545,7.415
5,6.061,7.427
6,7.576,7.043
7,9.091,6.994
8,10.606,7.059
9,12.121,6.940
10,13.636,7.055
11,15.152,7.029
12,16.667,7.293
13,18.182,7.256
14,19.697,6.765
15,21.212,7.329
16,22.727,6.798
17,24.242,7.852
18,25.758,7.138
19,27.273,7.215
20,28.788,6.512
21,30.303,7.708
22,31.818,7.336
23,33.333,7.010
24,34.848,7.004
25,36.364,6.782
26,37.879,6.697
27,39.394,6.660
28,40.909,6.898
29,42.424,6.937
30,43.939,7.073
31,45.455,7.361
32,46.970,7.032
33,48.485,7.034
34,50.000,7.815
35,51.515,7.120
36,53.030,8.279
37,54.545,6.965
38,56.061,7.722
39,57.576,7.423
40,59.091,7.039
41,60.606,8.006
42,62.121,8.565
43,63.636,8.443
44,65.152,7.792
45,66.667,7.551
46,68.182,7.216
47,69.697,6.926
48,71.212,6.919
49,72.727,6.784
50,74.242,6.995
51,75.758,7.114
52,77.273,6.970
53,78.788,6.888
54,80.303,7.220
55,81.818,6.828
56,83.333,6.978
57,84.848,6.883
58,86.364,6.990
59,87.879,6.787
60,89.394,6.734
61,90.909,6.700
62,92.424,7.121
63,93.939,7.221
64,95.455,6.821
65,96.970,6.413
66,98.485,6.816
67,100.000,7.423
68,101.515,7.278
69,103.030,6.879
70,104.545,6.733
71,106.061,6.750
72,107.576,6.647
73,109.091,6.739
74,110.606,6.692
75,112.121,6.938
76,113.636,6.808
77,115.152,6.802
78,116.667,6.821
79,118.182,6.968
80,119.697,7.007
81,121.212,6.597
82,122.727,6.659
83,124.242,7.123
84,125.758,7.227
85,127.273,6.856
86,128.788,6.910
87,130.303,7.071
88,131.818,7.153
89,133.333,7.009
90,134.848,7.136
91,136.364,7.428
92,137.879,7.670
93,139.394,7.553
94,140.909,7.736
95,142.424,7.513
96,143.939,7.696
97,145.455,7.315
98,146.970,7.612
99,148.485,7.665
100,150.000,7.904
101,151.515,8.148
102,153.030,7.697
103,154.545,7.615
104,156.061,7.703
105,157.576,7.538
106,159.091,7.800
107,160.606,7.408
108,162.121,7.701
109,163.636,7.051
110,165.152,7.409
111,166.667,6.803
112,168.182,7.150
113,169.697,7.203
114,171.212,7.987
115,172.727,7.171
116,174.242,7.029
117,175.758,7.510
118,177.273,7.297
119,178.788,7.581
120,180.303,7.126
121,181.818,6.973
122,183.333,7.209
123,184.848,7.850
124,186.364,6.939
125,187.879,6.689
126,189.394,7.155
127,190.909,7.248
128,192.424,6.886
129,193.939,7.009
130,195.455,6.969
131,196.970,7.165
132,198.485,7.139
133,200.000,6.968
134,201.515,6.677
135,203.030,6.781
136,204.545,6.751
137,206.061,6.592
138,207.576,6.699
139,209.091,6.944
140,210.606,6.273
141,212.121,6.174
142,213.636,6.083
143,215.152,5.640
144,216.667,7.210
145,218.182,7.989
146,219.697,7.055
147,221.212,6.729
148,222.727,7.388
149,224.242,7.314
150,225.758,5.718
151,227.273,5.294
152,228.788,5.338
153,230.303,5.476
154,231.818,5.662
155,233.333,6.952
156,234.848,5.574
157,236.364,5.463
158,237.879,5.300
159,239.394,5.353
160,240.909,5.789
161,242.424,6.067
162,243.939,5.341
163,245.455,5.354
164,246.970,5.827
165,248.485,5.925
166,250.000,5.218
167,251.515,5.370
168,253.030,6.162
169,254.545,5.857
170,256.061,6.149
171,257.576,6.035
172,259.091,6.191
173,260.606,6.050
174,262.121,6.085
175,263.636,5.949
176,265.152,6.223
177,266.667,6.434
178,268.182,6.731
179,269.697,6.886
180,271.212,6.663
181,272.727,6.688
182,274.242,6.203
183,275.758,6.555
184,277.273,6.531
185,278.788,6.982
186,280.303,6.745
187,281.818,6.514
188,283.333,6.723
189,284.848,6.495
190,286.364,6.657
191,287.879,6.628
192,289.394,6.472
193,290.909,6.336
194,292.424,6.223
195,293.939,6.726
196,295.455,6.314
197,296.970,6.425
198,298.485,6.388
199,300.000,6.137
200,301.515,6.166
201,303.030,6.486
202,304.545,6.069
203,306.061,6.541
204,307.576,5.799
205,309.091,5.859
206,310.606,5.932
207,312.121,6.170
208,313.636,5.956
209,315.152,5.660
210,316.667,5.749
211,318.182,5.560
212,319.697,5.673
213,321.212,5.540
214,322.727,5.649
215,324.242,5.221
216,325.758,5.579
217,327.273,5.599
218,328.788,5.144
219,330.303,5.298
220,331.818,5.220
221,333.333,5.152
222,334.848,5.181
223,336.364,5.253
224,337.879,5.179
225,339.394,5.216
226,340.909,5.143
227,342.424,5.154
228,343.939,5.133
229,345.455,5.293
230,346.970,5.219
231,348.485,5.083
232,350.000,5.193
233,351.515,5.334
234,353.030,5.396
235,354.545,5.134
236,356.061,5.079
237,357.576,5.210
238,359.091,4.916
239,360.606,5.115
240,362.121,5.265
241,363.636,4.958
242,365.152,5.122
243,366.667,5.059
244,368.182,5.016
245,369.697,5.082
246,371.212,5.029
247,372.727,5.039
248,374.242,5.110
249,375.758,5.016
250,377.273,5.148
251,378.788,4.965
252,380.303,5.024
253,381.818,5.155
254,383.333,5.003
255,384.848,5.058
256,386.364,4.974
257,387.879,5.079
258,389.394,5.071
259,390.909,5.066
260,392.424,5.004
261,393.939,4.972
262,395.455,4.975
263,396.970,4.990
264,398.485,5.001
265,400.000,5.001
266,401.515,12.565
267,403.030,5.281
268,404.545,5.079
269,406.061,5.094
270,407.576,5.035
