 ,Position,Intensity
1,0.000,12.830
2,1.515,13.107
3,3.030,11.837
4,4.545,10.404
5,6.061,10.325
6,7.576,9.700
7,9.091,11.191
8,10.606,10.694
9,12.121,9.750
10,13.636,9.874
11,15.152,10.809
12,16.667,9.838
13,18.182,10.563
14,19.697,10.751
15,21.212,10.666
16,22.727,9.419
17,24.242,8.872
18,25.758,8.745
19,27.273,10.136
20,28.788,10.559
21,30.303,9.867
22,31.818,9.190
23,33.333,8.379
24,34.848,8.541
25,36.364,9.034
26,37.879,9.352
27,39.394,9.614
28,40.909,8.171
29,42.424,8.412
30,43.939,8.241
31,45.455,8.930
32,46.970,9.202
33,48.485,8.731
34,50.000,8.086
35,51.515,8.185
36,53.030,8.311
37,54.545,7.812
38,56.061,7.927
39,57.576,8.049
40,59.091,7.668
41,60.606,7.941
42,62.121,7.349
43,63.636,7.821
44,65.152,7.733
45,66.667,7.944
46,68.182,7.904
47,69.697,7.678
48,71.212,7.747
49,72.727,8.234
50,74.242,8.041
51,75.758,7.610
52,77.273,7.455
53,78.788,8.175
54,80.303,7.866
55,81.818,7.817
56,83.333,7.721
57,84.848,7.797
58,86.364,7.831
59,87.879,7.691
60,89.394,7.931
61,90.909,8.300
62,92.424,7.880
63,93.939,7.749
64,95.455,7.798
65,96.970,7.674
66,98.485,7.691
67,100.000,7.625
68,101.515,7.373
69,103.030,7.617
70,104.545,7.761
71,106.061,8.323
72,107.576,7.187
73,109.091,7.605
74,110.606,7.396
75,112.121,8.213
76,113.636,7.447
77,115.152,7.554
78,116.667,7.838
79,118.182,7.638
80,119.697,7.275
81,121.212,8.004
82,122.727,7.277
83,124.242,7.454
84,125.758,7.374
85,127.273,7.293
86,128.788,7.495
87,130.303,7.195
88,131.818,7.825
89,133.333,7.489
90,134.848,7.401
91,136.364,7.588
92,137.879,7.690
93,139.394,7.580
94,140.909,7.442
95,142.424,7.575
96,143.939,7.833
97,145.455,7.946
98,146.970,7.907
99,148.485,7.864
100,150.000,7.538
101,151.515,7.852
102,153.030,7.773
103,154.545,8.010
104,156.061,7.591
105,157.576,8.609
106,159.091,8.267
107,160.606,8.047
108,162.121,8.168
109,163.636,8.171
110,165.152,8.118
111,166.667,8.062
112,168.182,8.609
113,169.697,8.277
114,171.212,9.328
115,172.727,9.635
116,174.242,8.512
117,175.758,8.435
118,177.273,8.691
119,178.788,8.241
120,180.303,8.242
121,181.818,8.620
122,183.333,8.487
123,184.848,8.151
124,186.364,7.898
125,187.879,7.813
126,189.394,8.126
127,190.909,8.160
128,192.424,7.970
129,193.939,7.786
130,195.455,9.996
131,196.970,8.200
132,198.485,8.303
133,200.000,10.125
134,201.515,8.279
135,203.030,7.390
