 ,Position,Intensity
1,0.000,7.533
2,1.515,7.499
3,3.030,7.401
4,4.545,7.101
5,6.061,7.466
6,7.576,7.566
7,9.091,7.401
8,10.606,7.355
9,12.121,7.181
10,13.636,7.506
11,15.152,7.545
12,16.667,7.714
13,18.182,7.352
14,19.697,7.687
15,21.212,7.557
16,22.727,7.478
17,24.242,7.322
18,25.758,7.228
19,27.273,7.560
20,28.788,7.612
21,30.303,7.382
22,31.818,7.324
23,33.333,7.551
24,34.848,7.427
25,36.364,7.414
26,37.879,7.304
27,39.394,7.871
28,40.909,7.677
29,42.424,7.181
30,43.939,7.948
31,45.455,8.020
32,46.970,7.709
33,48.485,9.125
34,50.000,8.465
35,51.515,7.908
36,53.030,7.755
37,54.545,7.731
38,56.061,7.520
39,57.576,7.529
40,59.091,7.411
41,60.606,7.517
42,62.121,8.168
43,63.636,8.109
44,65.152,8.078
45,66.667,7.696
46,68.182,7.447
47,69.697,7.643
48,71.212,7.610
49,72.727,7.737
50,74.242,7.722
51,75.758,7.665
52,77.273,7.783
53,78.788,7.900
54,80.303,7.676
55,81.818,7.697
56,83.333,7.858
57,84.848,7.515
58,86.364,7.634
59,87.879,7.659
60,89.394,7.865
61,90.909,7.634
62,92.424,7.633
63,93.939,7.967
64,95.455,8.098
65,96.970,7.736
66,98.485,7.794
67,100.000,7.939
68,101.515,7.725
69,103.030,7.928
70,104.545,7.851
71,106.061,7.828
72,107.576,7.685
73,109.091,7.713
74,110.606,8.421
75,112.121,8.454
76,113.636,8.338
77,115.152,8.068
78,116.667,7.997
79,118.182,7.812
80,119.697,7.839
81,121.212,8.145
82,122.727,7.972
83,124.242,8.317
84,125.758,8.523
85,127.273,8.761
86,128.788,8.657
87,130.303,8.191
88,131.818,8.469
89,133.333,8.566
90,134.848,9.286
91,136.364,9.079
92,137.879,8.462
93,139.394,8.418
94,140.909,8.318
95,142.424,8.716
96,143.939,8.973
97,145.455,9.086
98,146.970,8.761
99,148.485,8.622
100,150.000,8.974
101,151.515,8.793
102,153.030,9.105
103,154.545,8.640
104,156.061,8.966
105,157.576,8.598
106,159.091,9.164
107,160.606,9.001
108,162.121,8.860
109,163.636,8.413
110,165.152,7.800
111,166.667,7.768
112,168.182,7.667
113,169.697,8.112
114,171.212,7.941
115,172.727,8.165
116,174.242,7.241
117,175.758,6.948
118,177.273,7.062
119,178.788,6.808
120,180.303,7.683
121,181.818,7.447
122,183.333,6.864
123,184.848,5.980
124,186.364,5.666
125,187.879,5.489
126,189.394,5.931
127,190.909,5.400
128,192.424,5.520
129,193.939,5.617
130,195.455,6.203
131,196.970,5.936
132,198.485,5.598
133,200.000,5.418
134,201.515,5.461
135,203.030,5.396
136,204.545,5.324
137,206.061,5.243
138,207.576,5.440
139,209.091,5.224
140,210.606,5.376
141,212.121,5.035
142,213.636,5.146
143,215.152,5.220
144,216.667,5.340
145,218.182,5.292
146,219.697,5.355
147,221.212,5.263
148,222.727,5.279
149,224.242,5.321
150,225.758,5.236
151,227.273,5.274
152,228.788,5.477
153,230.303,5.353
154,231.818,5.347
155,233.333,5.438
156,234.848,5.169
157,236.364,5.364
158,237.879,5.445
159,239.394,5.170
160,240.909,5.399
161,242.424,5.297
162,243.939,5.294
163,245.455,5.077
164,246.970,5.185
165,248.485,5.036
166,250.000,5.269
167,251.515,5.151
168,253.030,5.154
169,254.545,5.148
170,256.061,5.268
171,257.576,5.216
172,259.091,5.275
173,260.606,5.368
174,262.121,5.384
175,263.636,5.249
176,265.152,5.277
177,266.667,5.242
178,268.182,5.074
179,269.697,5.191
180,271.212,5.271
181,272.727,5.218
182,274.242,5.259
183,275.758,5.272
184,277.273,5.094
185,278.788,5.272
186,280.303,5.324
187,281.818,5.242
188,283.333,5.352
189,284.848,5.226
190,286.364,5.387
191,287.879,5.316
192,289.394,5.364
193,290.909,5.217
194,292.424,5.467
195,293.939,5.538
196,295.455,5.444
197,296.970,5.567
198,298.485,5.440
199,300.000,5.485
200,301.515,5.566
201,303.030,5.222
202,304.545,5.348
203,306.061,5.523
204,307.576,5.399
205,309.091,5.444
206,310.606,5.510
207,312.121,5.557
208,313.636,5.132
209,315.152,5.262
210,316.667,5.741
211,318.182,5.408
212,319.697,5.243
213,321.212,5.466
214,322.727,5.877
215,324.242,5.739
216,325.758,5.561
217,327.273,5.342
218,328.788,5.377
219,330.303,5.397
220,331.818,5.419
221,333.333,5.329
222,334.848,5.351
223,336.364,5.451
224,337.879,5.161
225,339.394,5.172
226,340.909,5.250
227,342.424,5.258
228,343.939,5.246
229,345.455,5.223
230,346.970,5.338
231,348.485,5.379
232,350.000,5.115
233,351.515,5.305
234,353.030,5.202
235,354.545,5.214
236,356.061,5.300
237,357.576,5.207
238,359.091,5.278
239,360.606,5.103
240,362.121,5.152
241,363.636,5.234
242,365.152,5.198
243,366.667,5.172
244,368.182,5.233
245,369.697,5.247
246,371.212,5.219
247,372.727,5.138
248,374.242,5.222
249,375.758,5.170
250,377.273,5.422
251,378.788,5.285
252,380.303,5.243
253,381.818,5.324
254,383.333,5.514
255,384.848,5.275
256,386.364,5.105
257,387.879,5.243
258,389.394,5.438
259,390.909,5.269
260,392.424,5.220
261,393.939,5.506
262,395.455,5.421
263,396.970,5.352
264,398.485,5.388
265,400.000,5.351
266,401.515,5.480
267,403.030,5.358
268,404.545,5.551
269,406.061,5.410
270,407.576,5.410
271,409.091,5.340
272,410.606,5.441
273,412.121,5.413
274,413.636,5.520
275,415.152,5.627
276,416.667,5.566
277,418.182,5.519
278,419.697,5.523
279,421.212,5.576
280,422.727,5.421
281,424.242,5.478
282,425.758,5.460
283,427.273,5.492
284,428.788,5.446
285,430.303,6.950
286,431.818,9.240
287,433.333,5.891
288,434.848,5.659
289,436.364,5.734
290,437.879,5.630
291,439.394,5.454
292,440.909,5.449
293,442.424,5.429
294,443.939,5.609
295,445.455,5.597
296,446.970,5.488
297,448.485,5.500
298,450.000,5.482
299,451.515,7.787
300,453.030,5.726
301,454.545,5.619
302,456.061,6.258
303,457.576,5.903
304,459.091,6.028
305,460.606,6.216
306,462.121,5.729
307,463.636,5.529
308,465.152,6.493
309,466.667,7.504
310,468.182,8.750
311,469.697,6.694
312,471.212,6.404
313,472.727,6.018
314,474.242,5.439
315,475.758,5.553
316,477.273,7.979
317,478.788,5.396
318,480.303,17.510
319,481.818,11.780
320,483.333,6.371
321,484.848,5.925
322,486.364,7.104
323,487.879,8.076
324,489.394,6.808
325,490.909,14.022
326,492.424,6.617
327,493.939,7.889
328,495.455,6.620
329,496.970,7.891
330,498.485,8.499
331,500.000,9.150
332,501.515,6.335
333,503.030,9.039
334,504.545,7.080
335,506.061,9.641
336,507.576,8.672
337,509.091,7.682
338,510.606,12.737
339,512.121,7.060
340,513.636,9.102
341,515.151,9.227
342,516.667,21.340
343,518.182,11.241
344,519.697,10.063
345,521.212,9.520
346,522.727,6.471
347,524.242,5.827
348,525.758,8.277
349,527.273,13.016
350,528.788,5.372
351,530.303,10.430
352,531.818,5.509
353,533.333,5.525
354,534.849,5.348
355,536.364,7.163
356,537.879,5.621
357,539.394,5.891
358,540.909,6.168
359,542.424,5.355
360,543.939,6.280
361,545.455,6.498
362,546.970,5.711
363,548.485,10.571
364,550.000,9.286
365,551.515,5.749
366,553.030,9.540
367,554.545,9.107
368,556.061,7.383
369,557.576,11.195
370,559.091,6.545
371,560.606,9.519
372,562.121,14.824
373,563.636,7.422
374,565.151,6.046
375,566.667,6.365
376,568.182,6.296
377,569.697,5.695
378,571.212,15.330
379,572.727,5.870
380,574.242,5.570
381,575.758,5.358
382,577.273,5.835
383,578.788,7.004
384,580.303,10.346
385,581.818,5.747
386,583.333,6.325
387,584.849,7.266
388,586.364,7.687
389,587.879,6.027
390,589.394,6.623
391,590.909,5.756
392,592.424,20.601
393,593.939,18.565
394,595.455,7.378
395,596.970,6.106
396,598.485,8.161
397,600.000,8.037
398,601.515,9.951
399,603.030,8.052
400,604.545,13.583
401,606.061,11.064
402,607.576,12.688
403,609.091,9.583
404,610.606,11.857
405,612.121,10.721
406,613.636,15.630
407,615.151,14.419
408,616.667,9.580
409,618.182,9.306
410,619.697,10.431
411,621.212,10.516
412,622.727,11.030
413,624.242,12.215
414,625.758,9.648
415,627.273,11.831
416,628.788,11.737
417,630.303,13.859
418,631.818,10.895
419,633.333,13.473
420,634.849,14.010
421,636.364,9.481
422,637.879,12.641
423,639.394,11.054
424,640.909,19.039
425,642.424,9.990
426,643.939,9.557
427,645.455,12.018
428,646.970,8.494
429,648.485,10.886
430,650.000,15.846
431,651.515,9.060
432,653.030,8.843
433,654.545,9.941
434,656.061,13.168
435,657.576,9.614
436,659.091,9.356
437,660.606,8.915
438,662.121,9.190
439,663.636,9.687
440,665.151,10.165
441,666.667,10.800
442,668.182,9.793
443,669.697,10.106
444,671.212,7.665
445,672.727,8.483
446,674.242,9.896
447,675.758,10.916
448,677.273,10.795
449,678.788,10.810
450,680.303,10.985
451,681.818,12.158
452,683.333,18.677
453,684.849,20.751
454,686.364,12.850
455,687.879,13.551
456,689.394,16.836
457,690.909,14.825
458,692.424,13.367
459,693.939,13.731
460,695.455,14.488
461,696.970,13.936
462,698.485,18.247
463,700.000,18.925
464,701.515,14.204
465,703.030,16.788
466,704.545,25.354
467,706.061,20.852
468,707.576,12.894
469,709.091,13.095
470,710.606,24.774
