 ,Position,Intensity
1,0.000,13.514
2,1.515,13.242
3,3.030,12.785
4,4.545,12.436
5,6.061,12.125
6,7.576,11.618
7,9.091,12.301
8,10.606,11.826
9,12.121,12.100
10,13.636,11.578
11,15.152,10.933
12,16.667,10.818
13,18.182,10.500
14,19.697,11.083
15,21.212,11.041
16,22.727,10.706
17,24.242,10.645
18,25.758,10.450
19,27.273,10.971
20,28.788,10.637
21,30.303,10.635
22,31.818,10.989
23,33.333,10.608
24,34.848,10.727
25,36.364,10.478
26,37.879,10.072
27,39.394,11.718
28,40.909,10.275
29,42.424,11.363
30,43.939,10.507
31,45.455,10.666
32,46.970,10.511
33,48.485,13.786
34,50.000,10.705
35,51.515,12.727
36,53.030,10.044
37,54.545,11.632
38,56.061,11.455
39,57.576,10.419
40,59.091,10.823
41,60.606,10.183
42,62.121,10.452
43,63.636,11.537
44,65.152,11.314
45,66.667,10.251
46,68.182,10.162
47,69.697,11.514
48,71.212,10.436
49,72.727,9.748
50,74.242,10.052
51,75.758,10.292
52,77.273,9.852
53,78.788,9.408
54,80.303,10.526
55,81.818,10.392
56,83.333,10.457
57,84.848,10.326
58,86.364,10.970
59,87.879,10.465
60,89.394,9.961
61,90.909,10.215
62,92.424,10.833
63,93.939,10.444
64,95.455,9.929
65,96.970,10.561
66,98.485,10.012
67,100.000,9.452
68,101.515,9.498
69,103.030,9.457
70,104.545,8.829
71,106.061,8.949
72,107.576,8.597
73,109.091,9.901
74,110.606,9.951
75,112.121,9.042
76,113.636,9.040
77,115.152,9.006
78,116.667,10.089
79,118.182,9.777
80,119.697,10.168
81,121.212,9.812
82,122.727,9.780
83,124.242,9.351
84,125.758,9.497
85,127.273,9.119
86,128.788,8.894
87,130.303,9.359
88,131.818,9.162
89,133.333,9.206
90,134.848,8.581
91,136.364,9.053
92,137.879,8.790
93,139.394,9.245
94,140.909,9.149
95,142.424,8.242
96,143.939,8.275
97,145.455,8.742
98,146.970,9.034
99,148.485,9.023
100,150.000,8.662
101,151.515,8.767
102,153.030,8.620
103,154.545,8.867
104,156.061,8.665
105,157.576,8.466
106,159.091,8.529
107,160.606,8.219
108,162.121,8.800
109,163.636,9.191
110,165.152,9.472
111,166.667,8.793
112,168.182,8.365
113,169.697,8.850
114,171.212,9.844
115,172.727,10.016
116,174.242,10.160
117,175.758,9.999
118,177.273,9.902
119,178.788,10.243
120,180.303,10.631
121,181.818,10.591
122,183.333,10.909
123,184.848,10.695
124,186.364,11.034
125,187.879,10.277
126,189.394,11.454
127,190.909,10.196
128,192.424,11.395
129,193.939,10.503
130,195.455,10.186
131,196.970,9.954
132,198.485,10.953
133,200.000,10.359
134,201.515,9.487
135,203.030,10.660
136,204.545,10.112
137,206.061,8.692
138,207.576,9.316
139,209.091,8.916
140,210.606,8.980
141,212.121,9.106
142,213.636,8.785
143,215.152,8.921
144,216.667,9.187
145,218.182,8.824
146,219.697,8.598
147,221.212,8.625
148,222.727,8.931
149,224.242,8.793
150,225.758,8.853
151,227.273,8.843
152,228.788,9.181
153,230.303,9.443
154,231.818,9.113
155,233.333,8.972
156,234.848,9.056
157,236.364,8.716
158,237.879,8.660
159,239.394,8.499
160,240.909,8.455
161,242.424,8.494
162,243.939,15.264
163,245.455,10.365
164,246.970,17.296
165,248.485,8.519
166,250.000,8.524
167,251.515,11.096
168,253.030,28.130
169,254.545,35.081
170,256.061,42.037
171,257.576,35.483
172,259.091,39.844
173,260.606,25.061
174,262.121,10.626
175,263.636,8.886
176,265.152,9.254
177,266.667,9.649
178,268.182,10.714
179,269.697,10.525
180,271.212,10.339
181,272.727,10.470
182,274.242,9.237
183,275.758,9.640
184,277.273,10.693
185,278.788,9.747
186,280.303,9.797
187,281.818,9.778
188,283.333,9.630
189,284.848,9.917
190,286.364,10.033
191,287.879,9.883
192,289.394,9.915
193,290.909,10.040
194,292.424,9.913
195,293.939,10.010
196,295.455,10.033
197,296.970,10.046
198,298.485,10.044
199,300.000,9.954
200,301.515,9.947
201,303.030,10.571
202,304.545,11.271
203,306.061,10.682
204,307.576,10.278
205,309.091,10.197
206,310.606,9.874
207,312.121,9.702
208,313.636,9.810
209,315.152,9.675
210,316.667,9.891
211,318.182,10.220
212,319.697,9.789
213,321.212,10.283
214,322.727,9.968
215,324.242,9.976
216,325.758,9.602
217,327.273,9.043
218,328.788,8.979
219,330.303,9.101
220,331.818,9.132
221,333.333,9.572
222,334.848,10.602
223,336.364,10.469
224,337.879,9.990
225,339.394,9.746
226,340.909,9.223
227,342.424,9.382
228,343.939,9.589
229,345.455,10.003
230,346.970,11.121
231,348.485,10.977
232,350.000,9.495
233,351.515,9.464
234,353.030,10.011
235,354.545,10.223
236,356.061,11.110
237,357.576,19.278
238,359.091,34.115
239,360.606,35.006
240,362.121,24.393
241,363.636,24.536
242,365.152,21.886
243,366.667,18.538
244,368.182,16.970
245,369.697,10.757
246,371.212,14.675
247,372.727,10.820
248,374.242,8.737
249,375.758,10.586
250,377.273,10.276
251,378.788,10.004
252,380.303,10.597
253,381.818,13.277
254,383.333,14.187
255,384.848,10.368
256,386.364,9.818
257,387.879,11.174
258,389.394,10.192
259,390.909,10.188
260,392.424,9.260
261,393.939,9.111
262,395.455,9.093
263,396.970,8.966
264,398.485,8.040
265,400.000,10.451
266,401.515,11.978
267,403.030,10.129
268,404.545,13.572
269,406.061,12.899
270,407.576,7.984
271,409.091,8.496
272,410.606,8.403
273,412.121,8.344
274,413.636,8.224
275,415.152,8.323
276,416.667,8.699
277,418.182,8.751
278,419.697,8.930
279,421.212,8.963
280,422.727,9.039
281,424.242,8.709
282,425.758,8.695
283,427.273,8.551
284,428.788,8.902
285,430.303,8.796
286,431.818,8.898
287,433.333,8.654
288,434.848,8.933
289,436.364,9.096
290,437.879,8.850
291,439.394,8.414
292,440.909,8.338
293,442.424,8.144
294,443.939,8.111
295,445.455,8.102
296,446.970,8.589
297,448.485,8.622
298,450.000,8.208
299,451.515,8.223
300,453.030,8.399
301,454.545,7.983
302,456.061,8.223
303,457.576,7.895
304,459.091,7.918
305,460.606,8.181
306,462.121,7.751
307,463.636,7.755
308,465.152,7.764
309,466.667,7.757
310,468.182,7.901
311,469.697,7.759
312,471.212,7.988
313,472.727,8.043
314,474.242,7.849
315,475.758,7.744
316,477.273,7.701
317,478.788,7.869
318,480.303,8.797
319,481.818,11.343
320,483.333,12.694
321,484.848,12.935
322,486.364,12.128
323,487.879,10.554
324,489.394,15.657
325,490.909,18.115
326,492.424,13.709
327,493.939,8.410
328,495.455,7.643
329,496.970,7.840
330,498.485,7.757
331,500.000,7.668
332,501.515,7.592
333,503.030,7.557
334,504.545,7.439
335,506.061,7.449
336,507.576,7.316
337,509.091,7.762
338,510.606,7.703
339,512.121,7.288
340,513.636,7.298
341,515.151,7.290
342,516.667,7.268
343,518.182,7.327
344,519.697,7.267
345,521.212,7.184
346,522.727,7.188
347,524.242,7.015
348,525.758,6.910
349,527.273,6.708
350,528.788,6.610
351,530.303,6.478
352,531.818,6.501
353,533.333,6.689
354,534.849,6.753
355,536.364,6.784
