 ,X,Y,Length
1,800,306,3.030
2,800,308,3.030
3,800,310,3.030
4,800,312,3.030
5,800,314,3.030
6,800,316,3.030
7,800,318,4.285
8,798,320,3.030
9,798,322,4.285
10,796,324,3.030
11,796,326,3.030
12,796,328,4.285
13,794,330,3.030
14,794,332,3.030
15,794,334,3.030
16,794,336,3.030
17,792,336,3.030
18,792,338,3.030
19,792,340,3.030
20,792,342,3.030
21,792,344,3.030
22,790,344,3.030
23,790,346,3.030
24,790,348,3.030
25,790,350,3.030
26,790,352,3.030
27,790,354,3.030
28,790,356,4.285
29,788,358,3.030
30,788,360,3.030
31,788,362,3.030
32,788,364,4.285
33,786,366,3.030
34,786,368,3.030
35,786,370,3.030
36,786,372,3.030
37,786,374,3.030
38,786,376,3.030
39,786,378,3.030
40,786,380,3.030
41,786,382,3.030
42,786,384,3.030
43,786,386,3.030
44,786,388,3.030
45,786,390,3.030
46,784,390,3.030
47,784,392,3.030
48,784,394,3.030
49,784,396,3.030
50,784,398,3.030
51,784,400,3.030
52,784,402,3.030
53,784,404,3.030
54,784,406,3.030
55,784,408,3.030
56,782,408,3.030
57,782,410,3.030
58,782,412,3.030
59,782,414,3.030
60,782,416,3.030
61,782,418,3.030
62,780,418,3.030
63,780,420,3.030
64,780,422,3.030
65,780,424,3.030
66,780,426,3.030
67,778,426,3.030
68,778,428,3.030
69,778,430,3.030
70,778,432,3.030
71,778,434,3.030
72,778,436,3.030
73,776,436,3.030
74,776,438,3.030
75,776,440,3.030
76,776,442,3.030
77,776,444,4.285
78,774,446,3.030
79,774,448,3.030
80,774,450,4.285
81,772,452,3.030
82,772,454,3.030
83,772,456,4.285
84,770,458,3.030
85,770,460,4.285
86,768,462,3.030
87,768,464,3.030
88,768,466,3.030
89,766,466,3.030
90,766,468,3.030
91,764,468,3.030
92,764,470,3.030
93,764,472,4.285
94,762,474,3.030
95,762,476,4.285
96,760,478,3.030
97,760,480,3.030
98,758,480,3.030
99,758,482,3.030
100,758,484,4.285
101,756,486,3.030
102,756,488,3.030
103,754,488,3.030
104,754,490,4.285
105,752,492,3.030
106,752,494,3.030
107,750,494,3.030
108,750,496,3.030
109,750,498,3.030
110,748,498,3.030
111,748,500,4.285
112,746,502,3.030
113,746,504,3.030
114,744,504,3.030
115,744,506,3.030
116,744,508,3.030
117,742,508,3.030
118,742,510,3.030
119,740,510,3.030
120,740,512,4.285
121,738,514,3.030
122,738,516,3.030
123,736,516,3.030
124,736,518,4.285
125,734,520,4.285
126,732,522,4.285
127,730,524,3.030
128,730,526,3.030
129,728,526,3.030
130,728,528,4.285
131,726,530,3.030
132,724,530,3.030
133,724,532,4.285
134,722,534,4.285
135,720,536,3.030
136,720,538,3.030
137,718,538,3.030
