 ,X,Y,Length
1,422,152,3.030
2,424,152,3.030
3,426,152,3.030
4,428,152,4.285
5,430,154,3.030
6,432,154,3.030
7,432,156,3.030
8,434,156,3.030
9,436,156,3.030
10,436,158,3.030
11,438,158,3.030
12,440,158,3.030
13,440,160,4.285
14,442,162,4.285
15,444,164,3.030
16,446,164,3.030
17,446,166,3.030
18,448,166,4.285
19,450,168,3.030
20,452,168,3.030
21,452,170,3.030
22,454,170,3.030
23,456,170,3.030
24,456,172,3.030
25,458,172,4.285
26,460,174,3.030
27,462,174,4.285
28,464,176,3.030
29,466,176,3.030
30,466,178,3.030
31,468,178,4.285
32,470,180,3.030
33,470,182,3.030
34,472,182,4.285
35,474,184,3.030
36,476,184,4.285
37,478,186,3.030
38,480,186,3.030
39,480,188,3.030
40,482,188,4.285
41,484,190,4.285
42,486,192,3.030
43,488,192,3.030
44,488,194,3.030
45,490,194,3.030
46,490,196,3.030
47,492,196,3.030
48,494,196,4.285
49,496,198,4.285
50,498,200,3.030
51,500,200,3.030
52,500,202,3.030
53,502,202,4.285
54,504,204,3.030
55,506,204,3.030
56,506,206,3.030
57,508,206,3.030
58,510,206,3.030
59,510,208,3.030
60,512,208,3.030
61,512,210,3.030
62,514,210,3.030
63,516,210,3.030
64,516,212,3.030
65,518,212,4.285
66,520,214,3.030
67,522,214,3.030
68,522,216,3.030
69,524,216,3.030
70,526,216,4.285
71,528,218,3.030
72,530,218,4.285
73,532,220,3.030
74,534,220,3.030
75,534,222,3.030
76,536,222,3.030
77,538,222,3.030
78,538,224,3.030
79,540,224,4.285
80,542,226,3.030
81,544,226,4.285
82,546,228,3.030
83,548,228,4.285
84,550,230,3.030
85,552,230,3.030
86,552,232,3.030
87,554,232,3.030
88,556,232,3.030
89,558,232,3.030
90,558,234,3.030
91,560,234,4.285
92,562,236,3.030
93,564,236,3.030
94,566,236,4.285
95,568,238,3.030
96,570,238,4.285
97,572,240,3.030
98,574,240,4.285
99,576,242,3.030
100,578,242,4.285
101,580,244,3.030
102,582,244,3.030
103,582,246,3.030
104,584,246,3.030
105,586,246,3.030
106,586,248,3.030
107,588,248,4.285
108,590,250,4.285
109,592,252,3.030
110,594,252,3.030
111,594,254,3.030
112,596,254,3.030
113,598,254,3.030
114,598,256,4.285
115,600,258,3.030
116,602,258,3.030
117,602,260,3.030
118,604,260,4.285
119,606,262,4.285
120,608,264,3.030
121,610,264,3.030
122,610,266,3.030
123,612,266,3.030
124,614,266,3.030
125,614,268,3.030
126,616,268,3.030
127,616,270,3.030
128,618,270,3.030
129,618,272,3.030
130,620,272,3.030
131,620,274,3.030
132,622,274,4.285
133,624,276,3.030
134,624,278,3.030
135,626,278,4.285
136,628,280,4.285
137,630,282,3.030
138,632,282,3.030
139,632,284,3.030
140,634,284,4.285
141,636,286,3.030
142,636,288,3.030
143,638,288,3.030
144,638,290,3.030
145,640,290,4.285
146,642,292,3.030
147,644,292,3.030
148,644,294,4.285
149,646,296,4.285
150,648,298,3.030
151,650,298,3.030
152,650,300,3.030
153,652,300,3.030
154,652,302,3.030
155,654,302,3.030
156,654,304,3.030
157,656,304,3.030
158,656,306,3.030
159,658,306,3.030
160,658,308,3.030
161,660,308,3.030
162,660,310,3.030
163,662,310,3.030
164,662,312,3.030
165,664,312,3.030
166,664,314,4.285
167,666,316,4.285
168,668,318,4.285
169,670,320,4.285
170,672,322,3.030
171,672,324,3.030
172,674,324,3.030
173,674,326,3.030
174,676,326,3.030
175,676,328,3.030
176,678,328,3.030
177,678,330,3.030
178,680,330,3.030
179,680,332,3.030
180,682,332,3.030
181,682,334,3.030
182,684,334,3.030
183,684,336,3.030
184,686,336,3.030
185,686,338,3.030
186,688,338,3.030
187,688,340,4.285
