 ,Position,Intensity
1,0.000,13.000
2,1.515,13.333
3,3.030,13.133
4,4.545,12.300
5,6.061,12.467
6,7.576,12.100
7,9.091,12.500
8,10.606,12.167
9,12.121,12.033
10,13.636,12.366
11,15.152,12.200
12,16.667,12.434
13,18.182,12.700
14,19.697,12.634
15,21.212,12.502
16,22.727,12.382
17,24.242,12.720
18,25.758,12.804
19,27.273,12.522
20,28.788,12.373
21,30.303,12.428
22,31.818,12.306
23,33.333,12.542
24,34.848,13.780
25,36.364,13.588
26,37.879,12.817
27,39.394,12.992
28,40.909,12.774
29,42.424,13.563
30,43.939,13.248
31,45.455,13.481
32,46.970,13.434
33,48.485,13.265
34,50.000,12.811
35,51.515,12.435
36,53.030,12.396
37,54.545,11.994
38,56.061,12.308
39,57.576,12.422
40,59.091,12.734
41,60.606,13.497
42,62.121,13.478
43,63.636,13.573
44,65.152,13.288
45,66.667,13.547
46,68.182,13.673
47,69.697,13.321
48,71.212,12.822
49,72.727,13.140
50,74.242,14.002
51,75.758,14.403
52,77.273,14.363
53,78.788,13.458
54,80.303,12.209
55,81.818,11.955
56,83.333,12.222
57,84.848,12.456
58,86.364,12.344
59,87.879,12.456
60,89.394,12.355
61,90.909,12.562
62,92.424,12.147
63,93.939,12.281
64,95.455,12.056
65,96.970,11.914
66,98.485,11.634
67,100.000,10.884
68,101.515,10.639
69,103.030,9.915
70,104.545,9.651
71,106.061,9.065
72,107.576,8.383
73,109.091,8.357
74,110.606,8.920
75,112.121,9.256
76,113.636,8.770
77,115.152,8.849
78,116.667,8.862
79,118.182,9.934
80,119.697,9.808
81,121.212,8.804
82,122.727,8.988
83,124.242,8.662
84,125.758,8.687
85,127.273,8.924
86,128.788,8.957
87,130.303,9.244
88,131.818,8.793
89,133.333,8.640
90,134.848,8.785
91,136.364,9.015
92,137.879,9.064
93,139.394,9.219
94,140.909,9.233
95,142.424,9.142
96,143.939,8.828
97,145.455,8.556
98,146.970,8.837
99,148.485,8.686
100,150.000,9.088
101,151.515,9.289
102,153.030,9.329
103,154.545,9.465
104,156.061,9.314
105,157.576,9.351
106,159.091,9.350
107,160.606,8.864
108,162.121,8.711
109,163.636,8.840
110,165.152,8.866
111,166.667,9.357
112,168.182,9.238
113,169.697,9.088
114,171.212,8.963
115,172.727,9.239
116,174.242,9.033
117,175.758,9.132
118,177.273,9.023
119,178.788,9.085
120,180.303,8.995
121,181.818,8.482
122,183.333,8.291
123,184.848,8.026
124,186.364,7.753
125,187.879,7.936
126,189.394,8.567
127,190.909,8.646
128,192.424,8.926
129,193.939,8.451
130,195.455,8.557
131,196.970,8.519
132,198.485,8.747
133,200.000,9.208
134,201.515,9.483
135,203.030,9.503
136,204.545,9.629
137,206.061,9.592
138,207.576,9.488
139,209.091,9.824
140,210.606,9.664
141,212.121,9.651
142,213.636,9.924
143,215.152,9.765
144,216.667,9.716
145,218.182,9.427
146,219.697,9.331
147,221.212,9.338
148,222.727,9.399
149,224.242,9.409
150,225.758,9.509
151,227.273,9.368
152,228.788,9.249
153,230.303,9.495
154,231.818,9.350
155,233.333,9.351
156,234.848,9.447
157,236.364,9.526
158,237.879,9.502
159,239.394,9.544
160,240.909,9.561
161,242.424,9.732
162,243.939,9.595
163,245.455,9.747
164,246.970,9.718
165,248.485,9.777
166,250.000,9.760
167,251.515,9.629
168,253.030,9.724
169,254.545,9.704
170,256.061,9.848
171,257.576,9.878
172,259.091,9.790
173,260.606,9.737
174,262.121,9.943
175,263.636,9.811
176,265.152,9.800
177,266.667,9.646
178,268.182,9.726
179,269.697,9.518
180,271.212,9.653
181,272.727,9.656
182,274.242,9.732
183,275.758,9.871
184,277.273,10.019
185,278.788,10.047
186,280.303,9.896
187,281.818,9.883
188,283.333,9.925
189,284.848,9.772
190,286.364,9.740
191,287.879,9.604
192,289.394,9.663
193,290.909,9.779
194,292.424,9.778
195,293.939,9.671
196,295.455,9.653
197,296.970,9.661
198,298.485,9.685
199,300.000,9.795
200,301.515,9.326
201,303.030,9.585
202,304.545,9.364
203,306.061,9.261
204,307.576,9.273
205,309.091,9.448
206,310.606,9.448
207,312.121,9.428
208,313.636,9.514
209,315.152,9.580
210,316.667,9.474
211,318.182,9.437
212,319.697,9.118
213,321.212,9.268
214,322.727,9.362
215,324.242,9.210
216,325.758,10.190
217,327.273,8.970
218,328.788,8.933
219,330.303,8.852
220,331.818,8.864
221,333.333,9.209
222,334.848,8.327
223,336.364,8.420
224,337.879,8.278
225,339.394,8.362
226,340.909,8.260
227,342.424,8.064
228,343.939,7.553
229,345.455,7.307
230,346.970,7.474
231,348.485,7.543
232,350.000,7.303
233,351.515,7.280
234,353.030,7.421
235,354.545,7.264
