 ,Position,Intensity
1,0.000,9.645
2,1.515,9.634
3,3.030,8.987
4,4.545,8.390
5,6.061,8.050
6,7.576,8.072
7,9.091,8.038
8,10.606,8.255
9,12.121,8.067
10,13.636,8.714
11,15.152,8.896
12,16.667,8.824
13,18.182,7.803
14,19.697,8.191
15,21.212,7.820
16,22.727,8.308
17,24.242,7.873
18,25.758,7.567
19,27.273,7.360
20,28.788,7.247
21,30.303,7.459
22,31.818,7.457
23,33.333,7.565
24,34.848,7.534
25,36.364,7.386
26,37.879,7.880
27,39.394,7.695
28,40.909,7.502
29,42.424,7.350
30,43.939,7.300
31,45.455,7.379
32,46.970,7.286
33,48.485,7.092
34,50.000,7.158
35,51.515,7.570
36,53.030,8.004
37,54.545,7.113
38,56.061,8.149
39,57.576,7.667
40,59.091,7.131
41,60.606,7.645
42,62.121,7.574
43,63.636,7.737
44,65.152,7.552
45,66.667,6.953
46,68.182,7.353
47,69.697,7.534
48,71.212,7.161
49,72.727,7.234
50,74.242,7.235
51,75.758,7.223
52,77.273,6.891
53,78.788,7.259
54,80.303,7.217
55,81.818,7.083
56,83.333,7.196
57,84.848,7.072
58,86.364,7.154
59,87.879,6.813
60,89.394,7.030
61,90.909,6.234
62,92.424,6.213
63,93.939,6.298
64,95.455,6.390
65,96.970,6.355
66,98.485,6.548
67,100.000,6.599
68,101.515,6.505
69,103.030,6.368
70,104.545,6.614
71,106.061,6.485
72,107.576,6.479
73,109.091,6.460
74,110.606,6.588
75,112.121,6.309
76,113.636,7.042
77,115.152,7.358
78,116.667,7.302
79,118.182,6.978
80,119.697,7.117
81,121.212,7.122
82,122.727,6.797
83,124.242,6.494
84,125.758,6.335
85,127.273,6.598
86,128.788,7.080
87,130.303,6.778
88,131.818,6.793
89,133.333,6.410
90,134.848,6.483
91,136.364,6.397
92,137.879,6.592
93,139.394,6.676
94,140.909,6.412
95,142.424,6.548
96,143.939,6.618
97,145.455,7.232
98,146.970,6.676
99,148.485,6.745
100,150.000,6.731
101,151.515,6.597
102,153.030,7.187
103,154.545,6.663
104,156.061,6.783
105,157.576,7.114
106,159.091,7.681
107,160.606,6.829
108,162.121,6.863
109,163.636,7.161
110,165.152,7.730
111,166.667,7.334
112,168.182,7.390
113,169.697,7.110
114,171.212,7.081
115,172.727,6.954
116,174.242,7.109
117,175.758,7.217
118,177.273,7.184
119,178.788,7.378
120,180.303,7.319
121,181.818,7.684
122,183.333,7.631
123,184.848,6.978
124,186.364,7.190
125,187.879,7.179
126,189.394,6.863
127,190.909,6.803
128,192.424,6.652
129,193.939,6.972
130,195.455,6.360
131,196.970,6.364
132,198.485,6.347
133,200.000,7.474
134,201.515,7.189
135,203.030,5.921
136,204.545,5.932
137,206.061,6.530
138,207.576,6.852
139,209.091,6.023
140,210.606,5.694
141,212.121,5.633
142,213.636,5.696
143,215.152,5.949
144,216.667,6.287
145,218.182,5.817
146,219.697,5.888
147,221.212,5.650
148,222.727,5.844
149,224.242,5.647
150,225.758,5.638
151,227.273,5.699
152,228.788,5.586
153,230.303,5.634
154,231.818,5.715
155,233.333,5.636
156,234.848,5.625
157,236.364,5.614
158,237.879,5.596
159,239.394,5.412
160,240.909,5.674
161,242.424,5.568
162,243.939,5.619
163,245.455,5.585
