 ,X,Y,Length
1,672,234,3.030
2,672,236,3.030
3,672,238,3.030
4,674,238,3.030
5,674,240,3.030
6,674,242,3.030
7,676,242,3.030
8,676,244,3.030
9,678,244,3.030
10,678,246,3.030
11,678,248,4.285
12,680,250,3.030
13,680,252,4.285
14,682,254,3.030
15,682,256,3.030
16,684,256,3.030
17,684,258,3.030
18,684,260,3.030
19,686,260,3.030
20,686,262,3.030
21,686,264,3.030
22,688,264,3.030
23,688,266,3.030
24,688,268,4.285
25,690,270,3.030
26,690,272,4.285
27,692,274,3.030
28,692,276,3.030
29,692,278,3.030
30,694,278,3.030
31,694,280,3.030
32,694,282,4.285
33,696,284,3.030
34,696,286,4.285
35,698,288,3.030
36,698,290,3.030
37,698,292,3.030
38,698,294,4.285
39,700,296,3.030
40,700,298,3.030
41,700,300,4.285
42,702,302,3.030
43,702,304,3.030
44,702,306,3.030
45,702,308,3.030
46,702,310,3.030
47,704,310,3.030
48,704,312,3.030
49,704,314,3.030
50,704,316,3.030
51,704,318,3.030
52,706,318,3.030
53,706,320,3.030
54,706,322,3.030
55,706,324,3.030
56,706,326,3.030
57,708,326,3.030
58,708,328,3.030
59,708,330,4.285
60,710,332,3.030
61,710,334,3.030
62,710,336,3.030
63,710,338,3.030
64,712,338,3.030
65,712,340,3.030
66,712,342,3.030
67,714,342,3.030
68,714,344,3.030
69,714,346,4.285
70,716,348,3.030
71,716,350,3.030
72,716,352,3.030
73,718,352,3.030
74,718,354,3.030
75,718,356,4.285
76,720,358,3.030
77,720,360,3.030
78,720,362,3.030
79,720,364,4.285
80,722,366,3.030
81,722,368,3.030
82,722,370,3.030
83,724,370,3.030
84,724,372,3.030
85,724,374,3.030
86,724,376,3.030
87,726,376,3.030
88,726,378,3.030
89,726,380,3.030
90,726,382,3.030
91,728,382,3.030
92,728,384,3.030
93,728,386,3.030
94,730,386,3.030
95,730,388,3.030
96,730,390,4.285
97,732,392,3.030
98,732,394,3.030
99,732,396,3.030
100,734,396,3.030
101,734,398,3.030
102,734,400,3.030
103,736,400,3.030
104,736,402,3.030
105,736,404,3.030
106,736,406,4.285
107,738,408,3.030
108,738,410,3.030
109,738,412,3.030
110,740,412,3.030
111,740,414,3.030
112,740,416,3.030
113,740,418,3.030
114,740,420,3.030
115,742,420,3.030
116,742,422,3.030
117,742,424,3.030
118,742,426,3.030
119,742,428,3.030
120,742,430,4.285
121,744,432,3.030
122,744,434,3.030
123,744,436,3.030
124,744,438,3.030
125,746,438,3.030
126,746,440,3.030
127,746,442,3.030
128,746,444,3.030
129,746,446,3.030
130,746,448,3.030
131,746,450,3.030
132,748,450,3.030
133,748,452,3.030
134,748,454,3.030
135,748,456,3.030
136,748,458,3.030
137,750,458,3.030
138,750,460,3.030
139,750,462,3.030
140,750,464,3.030
141,750,466,4.285
142,752,468,3.030
143,752,470,3.030
144,752,472,3.030
145,752,474,3.030
146,752,476,3.030
147,752,478,3.030
148,752,480,3.030
149,752,482,3.030
150,752,484,3.030
151,752,486,3.030
152,752,488,4.285
153,754,490,6.061
154,754,494,3.030
155,754,496,3.030
156,754,498,6.061
157,754,502,3.030
158,754,504,3.030
159,754,506,3.030
160,754,508,3.030
161,754,510,3.030
162,754,512,3.030
163,754,514,3.030
164,754,516,3.030
165,754,518,3.030
166,754,520,3.030
167,754,522,3.030
168,754,524,3.030
169,754,526,3.030
170,754,528,3.030
171,754,530,3.030
172,754,532,3.030
173,754,534,3.030
174,754,536,3.030
175,754,538,3.030
176,754,540,3.030
177,754,542,3.030
178,754,544,3.030
179,754,546,4.285
180,752,548,3.030
181,752,550,3.030
182,752,552,3.030
183,752,554,3.030
184,752,556,3.030
185,752,558,3.030
186,752,560,3.030
187,752,562,4.285
188,750,564,3.030
189,750,566,3.030
190,750,568,3.030
191,750,570,3.030
192,748,570,3.030
193,748,572,3.030
194,748,574,3.030
195,748,576,4.285
196,746,578,3.030
197,746,580,3.030
198,746,582,3.030
199,746,584,3.030
200,746,586,3.030
201,746,588,3.030
202,744,588,3.030
203,744,590,3.030
204,744,592,3.030
205,744,594,3.030
206,744,596,4.285
207,742,598,3.030
208,742,600,3.030
209,742,602,3.030
210,742,604,3.030
211,742,606,3.030
212,742,608,3.030
213,742,610,4.285
214,740,612,3.030
215,740,614,3.030
216,740,616,3.030
217,740,618,3.030
218,740,620,3.030
219,740,622,3.030
220,740,624,3.030
221,740,626,3.030
222,738,626,3.030
223,738,628,3.030
224,738,630,3.030
225,738,632,3.030
226,738,634,3.030
227,738,636,3.030
228,738,638,3.030
229,738,640,3.030
230,738,642,3.030
231,738,644,4.285
232,736,646,3.030
233,736,648,3.030
234,736,650,3.030
235,736,652,3.030
236,734,652,3.030
