 ,X,Y,Length
1,182,318,3.030
2,184,318,3.030
3,186,318,3.030
4,188,318,3.030
5,190,318,3.030
6,192,318,3.030
7,194,318,3.030
8,194,316,3.030
9,196,316,3.030
10,198,316,3.030
11,200,316,3.030
12,202,316,3.030
13,204,316,3.030
14,206,316,4.285
15,208,314,3.030
16,210,314,3.030
17,212,314,3.030
18,214,314,3.030
19,216,314,3.030
20,216,312,3.030
21,218,312,3.030
22,220,312,3.030
23,222,312,3.030
24,224,312,4.285
25,226,310,3.030
26,228,310,3.030
27,230,310,3.030
28,232,310,3.030
29,232,308,3.030
30,234,308,3.030
31,236,308,3.030
32,238,308,3.030
33,240,308,3.030
34,242,308,3.030
35,244,308,3.030
36,246,308,3.030
37,248,308,3.030
38,250,308,4.285
39,252,306,3.030
40,254,306,3.030
41,256,306,3.030
42,258,306,4.285
43,260,304,3.030
44,262,304,3.030
45,264,304,3.030
46,266,304,4.285
47,268,302,3.030
48,270,302,3.030
49,272,302,3.030
50,274,302,4.285
51,276,300,3.030
52,278,300,3.030
53,280,300,3.030
54,282,300,3.030
55,284,300,4.285
56,286,298,3.030
57,288,298,4.285
58,290,296,3.030
59,292,296,3.030
60,294,296,4.285
61,296,294,3.030
62,298,294,4.285
63,300,292,3.030
64,302,292,4.285
65,304,290,3.030
66,306,290,3.030
67,308,290,3.030
68,310,290,4.285
69,312,288,3.030
70,314,288,4.285
71,316,286,3.030
72,318,286,3.030
73,320,286,4.285
74,322,284,4.285
75,324,282,3.030
76,326,282,4.285
77,328,280,3.030
78,330,280,3.030
79,332,280,4.285
80,334,278,3.030
81,336,278,3.030
82,338,278,4.285
83,340,276,3.030
84,342,276,3.030
85,344,276,4.285
86,346,274,3.030
87,348,274,3.030
88,350,274,4.285
89,352,272,3.030
90,354,272,3.030
91,356,272,4.285
92,358,270,3.030
93,360,270,3.030
94,362,270,3.030
95,364,270,3.030
96,366,270,3.030
97,368,270,4.285
98,370,268,3.030
99,372,268,3.030
100,374,268,4.285
101,376,266,3.030
102,378,266,3.030
103,380,266,4.285
104,382,264,3.030
105,384,264,4.285
106,386,262,3.030
107,388,262,3.030
108,390,262,4.285
109,392,260,3.030
110,394,260,3.030
111,396,260,3.030
112,398,260,4.285
113,400,258,3.030
114,402,258,4.285
115,404,256,3.030
116,406,256,4.285
117,408,254,3.030
118,410,254,4.285
119,412,252,3.030
120,414,252,3.030
121,414,250,3.030
122,416,250,3.030
123,418,250,4.285
124,420,248,3.030
125,422,248,4.285
126,424,246,3.030
127,426,246,3.030
128,428,246,3.030
129,428,244,3.030
130,430,244,3.030
131,432,244,3.030
132,434,244,4.285
133,436,242,3.030
134,438,242,4.285
135,440,240,3.030
136,442,240,3.030
137,444,240,3.030
138,444,238,3.030
139,446,238,3.030
140,448,238,3.030
141,450,238,4.285
142,452,236,3.030
143,454,236,3.030
144,454,234,3.030
145,456,234,3.030
146,458,234,4.285
147,460,232,3.030
148,462,232,3.030
149,462,230,3.030
150,464,230,3.030
151,466,230,3.030
152,466,228,3.030
153,468,228,3.030
154,470,228,3.030
155,470,226,3.030
156,472,226,3.030
157,474,226,3.030
158,476,226,3.030
159,476,224,3.030
160,478,224,3.030
161,480,224,4.285
162,482,222,3.030
163,484,222,3.030
164,486,222,4.285
165,488,220,3.030
166,490,220,3.030
167,492,220,4.285
168,494,218,3.030
