 ,Position,Intensity
1,0.000,11.423
2,1.515,10.968
3,3.030,11.635
4,4.545,10.758
5,6.061,10.879
6,7.576,10.504
7,9.091,11.346
8,10.606,11.173
9,12.121,10.588
10,13.636,10.507
11,15.152,10.813
12,16.667,11.405
13,18.182,11.081
14,19.697,10.592
15,21.212,10.535
16,22.727,10.665
17,24.242,10.767
18,25.758,11.014
19,27.273,10.300
20,28.788,10.551
21,30.303,11.047
22,31.818,10.795
23,33.333,10.141
24,34.848,9.856
25,36.364,10.808
26,37.879,10.819
27,39.394,11.272
28,40.909,11.088
29,42.424,11.482
30,43.939,11.104
31,45.455,10.966
32,46.970,10.794
33,48.485,10.420
34,50.000,10.287
35,51.515,10.589
36,53.030,10.560
37,54.545,10.782
38,56.061,10.373
39,57.576,10.362
40,59.091,10.100
41,60.606,10.441
42,62.121,10.585
43,63.636,10.144
44,65.152,10.116
45,66.667,10.478
46,68.182,10.387
47,69.697,10.380
48,71.212,10.052
49,72.727,9.659
50,74.242,10.154
51,75.758,10.398
52,77.273,9.922
53,78.788,9.518
54,80.303,9.880
55,81.818,10.110
56,83.333,10.122
57,84.848,9.637
58,86.364,10.031
59,87.879,10.002
60,89.394,10.068
61,90.909,9.831
62,92.424,10.342
63,93.939,9.709
64,95.455,9.890
65,96.970,9.547
66,98.485,9.513
67,100.000,9.981
68,101.515,10.325
69,103.030,9.998
70,104.545,9.361
71,106.061,9.183
72,107.576,9.444
73,109.091,9.380
74,110.606,9.435
75,112.121,10.552
76,113.636,10.056
77,115.152,9.367
78,116.667,8.909
79,118.182,10.658
80,119.697,9.500
81,121.212,9.779
82,122.727,10.756
83,124.242,10.285
84,125.758,10.472
85,127.273,9.548
86,128.788,9.671
87,130.303,9.101
88,131.818,9.118
89,133.333,8.712
90,134.848,8.195
91,136.364,9.189
92,137.879,9.388
93,139.394,8.248
94,140.909,8.307
95,142.424,9.178
96,143.939,9.164
97,145.455,8.444
98,146.970,7.749
99,148.485,8.903
100,150.000,8.735
101,151.515,9.171
102,153.030,7.994
103,154.545,7.624
104,156.061,8.636
105,157.576,8.615
106,159.091,7.738
107,160.606,7.959
108,162.121,7.273
109,163.636,8.375
110,165.152,7.629
111,166.667,8.019
112,168.182,8.045
113,169.697,7.676
114,171.212,7.979
115,172.727,8.092
116,174.242,8.024
117,175.758,7.882
118,177.273,7.664
119,178.788,8.108
120,180.303,7.685
121,181.818,8.052
122,183.333,8.048
123,184.848,7.772
124,186.364,8.223
125,187.879,7.514
126,189.394,7.634
127,190.909,7.904
128,192.424,8.479
129,193.939,7.999
130,195.455,7.622
131,196.970,8.158
132,198.485,8.076
133,200.000,7.764
134,201.515,7.958
135,203.030,8.018
136,204.545,8.071
137,206.061,7.845
138,207.576,7.992
139,209.091,7.766
140,210.606,7.605
141,212.121,7.739
142,213.636,8.048
143,215.152,7.944
144,216.667,7.700
145,218.182,7.579
146,219.697,7.596
147,221.212,7.613
148,222.727,7.582
149,224.242,7.380
150,225.758,7.305
151,227.273,7.371
152,228.788,7.362
153,230.303,7.330
154,231.818,7.393
155,233.333,7.206
156,234.848,7.580
157,236.364,7.529
158,237.879,7.487
159,239.394,7.075
160,240.909,7.410
161,242.424,7.435
162,243.939,7.402
163,245.455,7.455
164,246.970,7.300
165,248.485,7.548
166,250.000,7.467
167,251.515,7.161
168,253.030,7.035
169,254.545,7.355
170,256.061,7.624
171,257.576,7.172
172,259.091,7.168
173,260.606,7.390
174,262.121,7.195
175,263.636,7.000
176,265.152,7.151
177,266.667,7.424
178,268.182,7.204
179,269.697,7.300
180,271.212,7.006
181,272.727,7.185
182,274.242,7.514
183,275.758,7.444
184,277.273,7.126
185,278.788,7.138
186,280.303,7.122
187,281.818,7.579
188,283.333,7.227
189,284.848,7.059
190,286.364,7.277
191,287.879,6.901
192,289.394,6.938
193,290.909,7.181
194,292.424,6.867
195,293.939,6.873
196,295.455,6.996
197,296.970,6.981
198,298.485,6.948
199,300.000,7.228
200,301.515,7.009
201,303.030,6.704
202,304.545,6.632
203,306.061,7.131
204,307.576,7.063
205,309.091,6.851
206,310.606,6.514
207,312.121,7.907
208,313.636,7.229
209,315.152,6.849
210,316.667,6.854
211,318.182,7.329
212,319.697,7.462
213,321.212,6.755
214,322.727,7.009
215,324.242,7.111
216,325.758,7.658
217,327.273,6.797
218,328.788,6.642
219,330.303,7.081
220,331.818,7.277
221,333.333,7.411
222,334.848,7.406
223,336.364,6.945
224,337.879,6.921
225,339.394,6.954
226,340.909,7.435
227,342.424,7.525
228,343.939,7.713
229,345.455,7.684
230,346.970,7.660
231,348.485,7.313
232,350.000,6.599
233,351.515,8.308
234,353.030,7.247
235,354.545,8.374
236,356.061,6.832
237,357.576,7.850
238,359.091,7.382
239,360.606,7.751
240,362.121,8.407
241,363.636,7.897
242,365.152,7.374
243,366.667,7.583
244,368.182,9.538
245,369.697,8.988
246,371.212,7.634
247,372.727,7.148
248,374.242,9.928
249,375.758,9.112
250,377.273,7.244
251,378.788,7.159
252,380.303,11.749
253,381.818,11.369
254,383.333,8.225
255,384.848,8.139
256,386.364,8.416
257,387.879,7.756
258,389.394,7.794
259,390.909,10.477
260,392.424,9.137
261,393.939,10.509
262,395.455,10.808
263,396.970,8.339
264,398.485,7.326
265,400.000,7.656
266,401.515,7.436
267,403.030,7.280
268,404.545,7.285
269,406.061,9.212
270,407.576,7.413
