 ,Position,Intensity
1,0.000,15.097
2,1.515,15.330
3,3.030,15.395
4,4.545,14.233
5,6.061,14.053
6,7.576,13.845
7,9.091,14.061
8,10.606,13.478
9,12.121,13.339
10,13.636,13.736
11,15.152,13.556
12,16.667,14.075
13,18.182,14.235
14,19.697,13.751
15,21.212,13.548
16,22.727,14.416
17,24.242,14.230
18,25.758,13.439
19,27.273,14.052
20,28.788,14.127
21,30.303,14.145
22,31.818,13.836
23,33.333,14.056
24,34.848,13.788
25,36.364,13.391
26,37.879,13.873
27,39.394,13.490
28,40.909,13.210
29,42.424,13.863
30,43.939,13.586
31,45.455,13.617
32,46.970,13.816
33,48.485,14.089
34,50.000,13.547
35,51.515,13.614
36,53.030,14.328
37,54.545,13.312
38,56.061,13.556
39,57.576,13.529
40,59.091,13.675
41,60.606,13.307
42,62.121,13.476
43,63.636,13.539
44,65.152,13.384
45,66.667,14.142
46,68.182,13.499
47,69.697,13.222
48,71.212,13.083
49,72.727,12.970
50,74.242,13.284
51,75.758,13.024
52,77.273,13.237
53,78.788,12.350
54,80.303,12.562
55,81.818,12.808
56,83.333,12.609
57,84.848,12.568
58,86.364,12.500
59,87.879,13.521
60,89.394,13.249
61,90.909,12.641
62,92.424,12.860
63,93.939,12.810
64,95.455,13.149
65,96.970,13.797
66,98.485,12.884
67,100.000,13.118
68,101.515,13.109
69,103.030,14.203
70,104.545,13.595
71,106.061,13.787
72,107.576,13.992
73,109.091,13.664
74,110.606,13.520
75,112.121,13.748
76,113.636,13.947
77,115.152,12.935
78,116.667,13.225
79,118.182,12.761
80,119.697,12.573
81,121.212,12.240
82,122.727,11.749
83,124.242,11.938
84,125.758,12.394
85,127.273,12.514
86,128.788,11.747
87,130.303,11.763
88,131.818,13.114
89,133.333,12.047
90,134.848,11.722
91,136.364,11.528
92,137.879,10.618
93,139.394,10.928
94,140.909,11.849
95,142.424,10.267
96,143.939,10.424
97,145.455,10.235
98,146.970,10.344
99,148.485,10.265
100,150.000,10.055
101,151.515,10.167
102,153.030,10.098
103,154.545,9.946
104,156.061,9.917
105,157.576,9.618
106,159.091,9.635
107,160.606,10.186
108,162.121,9.874
109,163.636,9.541
110,165.152,9.298
111,166.667,9.257
112,168.182,9.587
113,169.697,8.835
114,171.212,10.029
115,172.727,8.691
116,174.242,8.878
117,175.758,8.748
118,177.273,9.240
119,178.788,9.904
120,180.303,9.591
121,181.818,9.919
122,183.333,9.496
123,184.848,9.396
124,186.364,9.352
125,187.879,9.746
126,189.394,9.384
127,190.909,9.246
128,192.424,9.218
129,193.939,9.180
130,195.455,9.418
131,196.970,9.248
132,198.485,9.669
133,200.000,9.913
134,201.515,10.674
135,203.030,10.372
136,204.545,9.663
137,206.061,9.858
138,207.576,9.503
139,209.091,9.480
140,210.606,9.198
141,212.121,9.599
142,213.636,9.725
143,215.152,9.531
144,216.667,9.146
145,218.182,8.996
146,219.697,9.160
