 ,X,Y,Length
1,914,324,3.030
2,912,324,4.285
3,910,326,3.030
4,908,326,4.285
5,906,328,3.030
6,906,330,3.030
7,904,330,4.285
8,902,332,3.030
9,900,332,3.030
10,900,334,4.285
11,898,336,3.030
12,896,336,3.030
13,896,338,4.285
14,894,340,3.030
15,894,342,3.030
16,892,342,4.285
17,890,344,3.030
18,890,346,4.285
19,888,348,3.030
20,886,348,3.030
21,886,350,3.030
22,884,350,3.030
23,884,352,3.030
24,882,352,4.285
25,880,354,3.030
26,880,356,3.030
27,878,356,4.285
28,876,358,3.030
29,876,360,4.285
30,874,362,3.030
31,874,364,3.030
32,872,364,3.030
33,872,366,4.285
34,870,368,3.030
35,870,370,4.285
36,868,372,4.285
37,866,374,4.285
38,864,376,3.030
39,864,378,4.285
40,862,380,4.285
41,860,382,3.030
42,860,384,4.285
43,858,386,4.285
44,856,388,3.030
45,856,390,3.030
46,854,390,3.030
47,854,392,4.285
48,852,394,3.030
49,852,396,4.285
50,850,398,4.285
51,848,400,3.030
52,848,402,3.030
53,848,404,3.030
54,846,404,4.285
55,844,406,4.285
56,842,408,4.285
57,840,410,3.030
58,840,412,3.030
59,838,412,4.285
60,836,414,4.285
61,834,416,3.030
62,834,418,3.030
63,832,418,3.030
64,832,420,3.030
65,830,420,3.030
66,830,422,3.030
67,828,422,4.285
68,826,424,3.030
69,826,426,6.776
70,822,428,4.285
71,820,430,3.030
72,818,430,4.285
73,816,432,4.285
74,814,434,4.285
75,812,436,4.285
76,810,438,4.285
77,808,440,3.030
78,808,442,4.285
79,806,444,3.030
80,804,444,3.030
81,804,446,4.285
82,802,448,3.030
83,800,448,3.030
84,800,450,3.030
85,800,452,3.030
86,798,452,4.285
87,796,454,3.030
88,794,454,3.030
89,794,456,4.285
90,792,458,3.030
91,792,460,3.030
92,790,460,3.030
93,790,462,3.030
94,788,462,3.030
95,788,464,3.030
96,786,464,4.285
97,784,466,4.285
98,782,468,4.285
99,780,470,3.030
100,778,470,3.030
101,778,472,4.285
102,776,474,4.285
103,774,476,3.030
104,772,476,3.030
105,772,478,4.285
106,770,480,3.030
107,768,480,4.285
108,766,482,3.030
109,764,482,4.285
110,762,484,3.030
111,762,486,3.030
112,760,486,4.285
113,758,488,3.030
114,756,488,3.030
115,756,490,3.030
116,754,490,3.030
117,754,492,3.030
118,752,492,3.030
119,752,494,3.030
120,750,494,4.285
121,748,496,3.030
