 ,X,Y,Length
1,464,306,3.030
2,466,306,3.030
3,468,306,3.030
4,468,308,3.030
5,470,308,3.030
6,472,308,3.030
7,472,310,3.030
8,474,310,3.030
9,474,312,3.030
10,476,312,3.030
11,478,312,3.030
12,480,312,3.030
13,482,312,4.285
14,484,314,3.030
15,486,314,3.030
16,488,314,3.030
17,488,316,3.030
18,490,316,3.030
19,492,316,3.030
20,494,316,3.030
21,494,318,3.030
22,496,318,3.030
23,498,318,3.030
24,500,318,3.030
25,502,318,4.285
26,504,320,3.030
27,506,320,3.030
28,508,320,3.030
29,510,320,3.030
30,512,320,3.030
31,514,320,3.030
32,516,320,3.030
33,516,322,3.030
34,518,322,3.030
35,520,322,3.030
36,522,322,3.030
37,524,322,3.030
38,524,324,3.030
39,526,324,3.030
40,528,324,3.030
41,530,324,3.030
42,532,324,3.030
43,534,324,3.030
44,536,324,3.030
45,538,324,3.030
46,540,324,4.285
47,542,326,3.030
48,544,326,3.030
49,546,326,3.030
50,548,326,3.030
51,550,326,3.030
52,552,326,3.030
53,554,326,3.030
54,556,326,3.030
55,558,326,4.285
56,560,328,3.030
57,562,328,3.030
58,564,328,3.030
59,566,328,3.030
60,568,328,3.030
61,570,328,3.030
62,570,330,3.030
63,572,330,3.030
64,574,330,3.030
65,576,330,3.030
66,578,330,3.030
67,580,330,4.285
68,582,332,3.030
69,584,332,3.030
70,586,332,3.030
71,588,332,4.285
72,590,334,3.030
73,592,334,3.030
74,594,334,3.030
75,596,334,4.285
76,598,336,3.030
77,600,336,3.030
78,602,336,3.030
79,604,336,4.285
80,606,338,3.030
81,608,338,3.030
82,610,338,3.030
83,610,340,3.030
84,612,340,3.030
85,614,340,3.030
86,616,340,3.030
87,616,342,3.030
88,618,342,3.030
89,620,342,4.285
90,622,344,3.030
91,624,344,3.030
92,626,344,3.030
93,628,344,3.030
94,630,344,3.030
95,630,346,3.030
96,632,346,3.030
97,634,346,3.030
98,636,346,3.030
99,638,346,3.030
100,638,348,3.030
101,640,348,3.030
102,642,348,3.030
103,644,348,3.030
104,644,350,3.030
105,646,350,3.030
106,648,350,3.030
107,650,350,3.030
108,650,352,3.030
109,652,352,3.030
110,654,352,4.285
111,656,354,3.030
112,658,354,3.030
113,658,356,3.030
114,660,356,3.030
115,660,358,3.030
116,662,358,3.030
117,664,358,3.030
118,666,358,3.030
119,666,360,3.030
120,668,360,3.030
121,668,362,3.030
122,670,362,3.030
123,672,362,3.030
124,672,364,3.030
125,674,364,4.285
126,676,366,3.030
127,678,366,4.285
128,680,368,3.030
129,682,368,3.030
130,682,370,3.030
131,684,370,3.030
132,686,370,3.030
133,686,372,3.030
134,688,372,3.030
135,688,374,3.030
136,690,374,3.030
137,692,374,3.030
138,692,376,4.285
139,694,378,3.030
140,694,380,3.030
141,696,380,4.285
142,698,382,3.030
143,698,384,3.030
144,700,384,3.030
145,700,386,4.285
146,702,388,3.030
147,702,390,3.030
148,704,390,3.030
149,704,392,3.030
150,704,394,3.030
151,706,394,3.030
152,706,396,4.285
153,708,398,3.030
154,708,400,3.030
155,708,402,4.285
156,710,404,3.030
157,710,406,3.030
158,710,408,3.030
159,710,410,4.285
160,712,412,3.030
161,712,414,3.030
162,712,416,3.030
163,712,418,3.030
164,712,420,3.030
165,712,422,3.030
166,712,424,3.030
167,714,424,3.030
168,714,426,3.030
169,714,428,3.030
170,714,430,3.030
171,714,432,3.030
172,714,434,3.030
173,714,436,3.030
174,714,438,3.030
175,714,440,3.030
176,714,442,3.030
177,714,444,3.030
178,714,446,3.030
179,714,448,3.030
180,714,450,3.030
181,714,452,3.030
182,714,454,3.030
183,714,456,3.030
184,714,458,3.030
185,714,460,3.030
186,714,462,3.030
187,714,464,6.061
188,714,468,3.030
189,714,470,3.030
190,714,472,3.030
191,714,474,3.030
192,714,476,3.030
193,714,478,3.030
194,714,480,3.030
195,714,482,3.030
196,714,484,3.030
197,714,486,3.030
198,714,488,3.030
199,714,490,3.030
200,714,492,3.030
201,714,494,3.030
202,714,496,3.030
203,714,498,3.030
204,714,500,3.030
