 ,Position,Intensity
1,0.000,11.570
2,1.515,11.499
3,3.030,11.572
4,4.545,10.838
5,6.061,9.833
6,7.576,8.394
7,9.091,9.629
8,10.606,8.991
9,12.121,9.783
10,13.636,12.190
11,15.152,11.648
12,16.667,9.194
13,18.182,9.548
14,19.697,9.121
15,21.212,8.672
16,22.727,9.821
17,24.242,9.220
18,25.758,8.597
19,27.273,8.836
20,28.788,8.660
21,30.303,8.304
22,31.818,8.697
23,33.333,9.216
24,34.848,8.354
25,36.364,8.754
26,37.879,8.578
27,39.394,8.347
28,40.909,8.804
29,42.424,9.428
30,43.939,8.316
31,45.455,8.254
32,46.970,8.280
33,48.485,9.302
34,50.000,8.252
35,51.515,8.136
36,53.030,8.173
37,54.545,8.353
38,56.061,8.118
39,57.576,9.004
40,59.091,8.501
41,60.606,8.185
42,62.121,8.499
43,63.636,8.288
44,65.152,7.950
45,66.667,9.556
46,68.182,9.147
47,69.697,8.073
48,71.212,8.397
49,72.727,8.424
50,74.242,8.224
51,75.758,9.065
52,77.273,9.220
53,78.788,8.417
54,80.303,8.490
55,81.818,8.665
56,83.333,8.538
57,84.848,8.977
58,86.364,8.918
59,87.879,8.883
60,89.394,8.574
61,90.909,9.486
62,92.424,9.756
63,93.939,8.947
64,95.455,9.413
65,96.970,10.173
66,98.485,9.078
67,100.000,9.033
68,101.515,8.820
69,103.030,9.116
70,104.545,9.102
71,106.061,8.998
72,107.576,8.880
73,109.091,8.860
74,110.606,9.281
75,112.121,9.344
76,113.636,10.182
77,115.152,9.372
78,116.667,12.398
79,118.182,9.097
80,119.697,8.832
81,121.212,8.675
82,122.727,11.512
83,124.242,8.657
84,125.758,9.285
85,127.273,9.003
86,128.788,8.551
87,130.303,9.307
88,131.818,8.893
89,133.333,8.762
90,134.848,8.946
91,136.364,9.112
92,137.879,8.703
93,139.394,9.001
94,140.909,9.119
95,142.424,8.780
96,143.939,8.883
97,145.455,9.339
98,146.970,8.829
99,148.485,9.104
100,150.000,9.049
101,151.515,8.762
102,153.030,8.750
103,154.545,8.767
104,156.061,8.740
105,157.576,8.299
106,159.091,8.877
107,160.606,7.995
108,162.121,9.435
109,163.636,9.019
110,165.152,8.265
111,166.667,8.875
112,168.182,9.042
113,169.697,8.799
114,171.212,9.411
115,172.727,9.386
116,174.242,8.850
117,175.758,9.086
118,177.273,9.328
119,178.788,9.165
120,180.303,9.036
121,181.818,9.184
122,183.333,9.242
123,184.848,8.990
124,186.364,8.942
125,187.879,9.083
126,189.394,9.276
127,190.909,9.135
128,192.424,9.261
129,193.939,8.792
130,195.455,9.103
131,196.970,9.043
132,198.485,8.986
133,200.000,9.110
134,201.515,8.820
135,203.030,8.675
136,204.545,8.725
137,206.061,8.857
138,207.576,8.530
139,209.091,8.731
140,210.606,8.840
141,212.121,8.966
142,213.636,8.531
143,215.152,8.718
144,216.667,8.691
145,218.182,8.613
146,219.697,7.989
147,221.212,8.495
148,222.727,8.231
149,224.242,8.150
150,225.758,7.956
151,227.273,7.929
152,228.788,7.673
153,230.303,7.669
154,231.818,7.263
155,233.333,7.498
156,234.848,7.112
157,236.364,7.316
158,237.879,7.320
159,239.394,7.204
160,240.909,7.435
161,242.424,6.974
162,243.939,6.811
163,245.455,6.956
164,246.970,6.844
165,248.485,6.495
166,250.000,6.971
167,251.515,6.998
168,253.030,6.647
169,254.545,6.778
170,256.061,6.699
171,257.576,6.571
172,259.091,7.071
173,260.606,6.913
174,262.121,6.705
175,263.636,6.820
176,265.152,6.938
177,266.667,6.543
178,268.182,6.681
179,269.697,6.723
180,271.212,6.757
181,272.727,6.688
182,274.242,6.821
183,275.758,6.648
184,277.273,6.563
185,278.788,6.867
186,280.303,6.924
187,281.818,6.827
188,283.333,6.698
189,284.848,6.727
190,286.364,6.947
191,287.879,6.722
192,289.394,6.578
193,290.909,6.723
194,292.424,6.998
195,293.939,7.266
196,295.455,6.432
197,296.970,6.872
198,298.485,6.679
199,300.000,6.772
200,301.515,6.781
201,303.030,6.965
202,304.545,7.147
203,306.061,7.378
204,307.576,7.165
205,309.091,7.227
206,310.606,7.017
207,312.121,7.173
208,313.636,7.167
209,315.152,7.052
210,316.667,7.622
211,318.182,7.360
212,319.697,7.491
213,321.212,7.450
214,322.727,7.356
215,324.242,7.320
216,325.758,7.444
217,327.273,7.551
218,328.788,7.652
219,330.303,7.551
220,331.818,6.957
221,333.333,7.191
222,334.848,7.035
223,336.364,6.995
224,337.879,7.035
225,339.394,6.909
226,340.909,6.960
227,342.424,6.898
228,343.939,6.876
229,345.455,6.813
230,346.970,7.058
231,348.485,6.764
232,350.000,7.225
233,351.515,7.154
234,353.030,6.540
235,354.545,6.840
236,356.061,6.761
237,357.576,6.661
238,359.091,6.520
239,360.606,6.509
240,362.121,6.527
241,363.636,6.553
242,365.152,6.791
243,366.667,6.221
244,368.182,6.378
245,369.697,6.517
246,371.212,7.032
247,372.727,9.414
248,374.242,8.187
249,375.758,11.766
250,377.273,16.627
251,378.788,15.585
252,380.303,14.895
253,381.818,11.339
254,383.333,9.005
255,384.848,6.457
256,386.364,6.308
257,387.879,6.299
258,389.394,8.177
259,390.909,8.356
260,392.424,7.454
261,393.939,6.800
262,395.455,6.549
263,396.970,7.181
264,398.485,7.752
265,400.000,7.054
266,401.515,6.774
267,403.030,6.994
268,404.545,6.896
269,406.061,6.933
270,407.576,6.845
271,409.091,6.923
272,410.606,6.978
273,412.121,7.547
274,413.636,9.640
275,415.152,10.266
276,416.667,9.152
277,418.182,8.488
278,419.697,9.091
279,421.212,8.631
280,422.727,8.233
281,424.242,9.839
282,425.758,11.146
283,427.273,9.282
284,428.788,7.832
285,430.303,7.834
286,431.818,7.800
287,433.333,7.845
288,434.848,7.967
289,436.364,7.621
290,437.879,7.500
291,439.394,7.355
292,440.909,7.534
293,442.424,7.288
294,443.939,7.278
295,445.455,7.434
296,446.970,7.242
297,448.485,7.088
298,450.000,7.109
299,451.515,7.044
300,453.030,7.211
301,454.545,7.065
302,456.061,7.382
303,457.576,7.301
304,459.091,7.705
305,460.606,7.630
306,462.121,7.301
307,463.636,7.112
308,465.152,7.122
309,466.667,7.534
