 ,Position,Intensity
1,0.000,10.986
2,1.515,9.973
3,3.030,10.520
4,4.545,11.206
5,6.061,10.688
6,7.576,10.186
7,9.091,9.970
8,10.606,9.726
9,12.121,9.152
10,13.636,9.005
11,15.152,9.041
12,16.667,9.415
13,18.182,9.933
14,19.697,10.135
15,21.212,9.096
16,22.727,9.257
17,24.242,9.315
18,25.758,9.176
19,27.273,9.501
20,28.788,9.523
21,30.303,9.129
22,31.818,9.738
23,33.333,9.580
24,34.848,9.519
25,36.364,9.421
26,37.879,9.425
27,39.394,9.704
28,40.909,9.617
29,42.424,9.385
30,43.939,9.393
31,45.455,9.496
32,46.970,9.152
33,48.485,9.646
34,50.000,9.443
35,51.515,9.232
36,53.030,8.781
37,54.545,8.631
38,56.061,8.465
39,57.576,8.876
40,59.091,8.961
41,60.606,9.175
42,62.121,9.396
43,63.636,9.162
44,65.152,9.101
45,66.667,8.895
46,68.182,8.857
47,69.697,8.837
48,71.212,9.108
49,72.727,9.418
50,74.242,9.636
51,75.758,9.019
52,77.273,8.934
53,78.788,8.957
54,80.303,9.013
55,81.818,8.526
56,83.333,8.888
57,84.848,8.797
58,86.364,8.903
59,87.879,8.496
60,89.394,8.805
61,90.909,8.649
62,92.424,8.502
63,93.939,9.030
64,95.455,8.747
65,96.970,8.932
66,98.485,8.830
67,100.000,8.342
68,101.515,8.304
69,103.030,8.360
70,104.545,8.220
71,106.061,7.838
72,107.576,8.011
73,109.091,7.761
74,110.606,7.683
75,112.121,7.578
76,113.636,7.899
77,115.152,7.444
78,116.667,7.337
79,118.182,7.552
80,119.697,7.464
81,121.212,7.183
82,122.727,6.979
83,124.242,7.337
84,125.758,7.155
85,127.273,6.656
86,128.788,6.669
87,130.303,6.912
88,131.818,6.837
89,133.333,6.860
90,134.848,6.707
91,136.364,6.575
92,137.879,7.005
93,139.394,6.793
94,140.909,6.930
95,142.424,6.818
96,143.939,6.727
97,145.455,6.677
98,146.970,6.746
99,148.485,6.634
100,150.000,6.652
101,151.515,6.823
102,153.030,6.621
103,154.545,6.645
104,156.061,7.018
105,157.576,6.590
106,159.091,6.463
107,160.606,6.750
108,162.121,6.817
109,163.636,6.565
110,165.152,6.395
111,166.667,6.758
112,168.182,6.804
113,169.697,7.179
114,171.212,7.005
115,172.727,6.187
116,174.242,6.128
117,175.758,6.476
118,177.273,6.705
119,178.788,6.788
120,180.303,7.038
121,181.818,7.338
122,183.333,7.070
123,184.848,7.202
124,186.364,7.384
125,187.879,7.483
126,189.394,7.487
127,190.909,7.099
128,192.424,7.135
129,193.939,7.163
130,195.455,7.382
131,196.970,7.517
132,198.485,7.129
133,200.000,7.170
134,201.515,6.982
135,203.030,7.309
136,204.545,7.454
137,206.061,6.907
138,207.576,7.298
139,209.091,7.106
140,210.606,7.079
141,212.121,7.214
142,213.636,7.103
143,215.152,7.025
144,216.667,6.952
145,218.182,7.200
146,219.697,7.187
147,221.212,7.153
148,222.727,7.323
149,224.242,7.419
150,225.758,7.271
151,227.273,7.254
152,228.788,7.372
153,230.303,7.086
154,231.818,7.095
155,233.333,7.106
156,234.848,7.323
157,236.364,7.261
158,237.879,7.103
159,239.394,7.366
160,240.909,7.413
161,242.424,7.157
162,243.939,7.146
163,245.455,6.835
164,246.970,6.631
165,248.485,6.510
166,250.000,6.987
167,251.515,7.049
168,253.030,6.802
169,254.545,6.802
170,256.061,6.972
171,257.576,7.036
172,259.091,7.031
173,260.606,6.952
174,262.121,7.124
175,263.636,7.084
176,265.152,7.122
177,266.667,7.301
178,268.182,6.966
179,269.697,6.944
180,271.212,7.244
181,272.727,7.182
182,274.242,7.277
183,275.758,7.227
184,277.273,6.892
185,278.788,7.290
186,280.303,7.295
187,281.818,7.239
188,283.333,7.234
189,284.848,7.267
190,286.364,7.269
191,287.879,7.503
192,289.394,7.733
193,290.909,7.462
194,292.424,7.263
195,293.939,7.012
196,295.455,7.167
197,296.970,7.288
198,298.485,7.245
199,300.000,7.376
200,301.515,7.356
201,303.030,7.542
202,304.545,7.450
203,306.061,8.612
204,307.576,7.846
205,309.091,7.910
206,310.606,7.621
207,312.121,7.289
208,313.636,7.496
209,315.152,7.146
210,316.667,7.258
211,318.182,7.120
212,319.697,7.054
213,321.212,7.446
214,322.727,7.515
215,324.242,7.350
216,325.758,7.184
217,327.273,7.292
218,328.788,7.276
219,330.303,7.279
220,331.818,7.532
221,333.333,7.257
222,334.848,7.376
223,336.364,7.374
224,337.879,7.551
225,339.394,7.332
226,340.909,7.361
227,342.424,7.397
228,343.939,7.321
229,345.455,7.172
230,346.970,7.264
231,348.485,7.441
232,350.000,7.740
233,351.515,7.464
234,353.030,7.326
235,354.545,7.358
236,356.061,7.255
237,357.576,7.175
238,359.091,7.098
239,360.606,7.105
240,362.121,7.151
241,363.636,6.827
242,365.152,6.918
243,366.667,6.892
244,368.182,7.242
245,369.697,7.059
246,371.212,7.077
247,372.727,6.929
248,374.242,6.979
249,375.758,7.256
250,377.273,7.035
251,378.788,7.180
252,380.303,7.160
253,381.818,6.913
254,383.333,6.834
255,384.848,7.025
256,386.364,7.128
257,387.879,7.223
258,389.394,7.103
259,390.909,7.215
260,392.424,6.857
261,393.939,7.084
262,395.455,7.043
263,396.970,6.877
264,398.485,6.951
265,400.000,6.887
266,401.515,6.978
267,403.030,7.435
268,404.545,7.228
269,406.061,7.242
270,407.576,7.521
271,409.091,7.231
272,410.606,7.175
273,412.121,7.633
274,413.636,8.316
275,415.152,7.906
276,416.667,7.808
277,418.182,7.234
278,419.697,7.349
279,421.212,6.989
280,422.727,7.144
281,424.242,6.705
282,425.758,6.559
283,427.273,6.479
284,428.788,6.782
285,430.303,6.921
286,431.818,6.520
287,433.333,6.445
288,434.848,6.185
289,436.364,6.370
290,437.879,6.242
291,439.394,6.037
292,440.909,6.111
293,442.424,6.161
